participant.label,participant.id_in_session,participant.code,player.id_in_group,player.choice1,player.choice2,player.computer_choice1,player.computer_choice2,player.bet1,player.bet2,player.left_image,player.right_image,player.trial_reward,player.chosen_image_one,player.chosen_image_one_binary,player.chosen_image_two,player.chosen_image_two_binary,player.choice1_with,player.choice1_against,player.choice2_with,player.choice2_against,player.chosen_image_computer,player.chosen_image_computer_two,player.choice1_accuracy,player.choice2_accuracy,player.choice1_accuracy_sum,player.choice2_accuracy_sum,player.switch_vs_stay,player.choice1_reward_binary,player.choice2_reward_binary,player.choice1_reward_binary_sum,player.choice2_reward_binary_sum,player.my_page_load_time,player.initial_choice_time,player.initial_bet_time,player.second_choice_time,player.second_bet_time,player.choice1_earnings,player.choice2_earnings,player.choice1_sum_earnings,player.choice2_sum_earnings,player.bonus_payment_score,player.bonus_payoff,player.total_payoff,player.loss_or_gain,player.computer_choice_one,player.computer_bet_one,player.computer_choice_two,player.computer_bet_two,player.player1_choice_one,player.player2_choice_one,player.player3_choice_one,player.player4_choice_one,player.player1_choice_two,player.player2_choice_two,player.player3_choice_two,player.player4_choice_two,player.player1_choice1_accuracy,player.player2_choice1_accuracy,player.player3_choice1_accuracy,player.player4_choice1_accuracy,player.player1_choice2_accuracy,player.player2_choice2_accuracy,player.player3_choice2_accuracy,player.player4_choice2_accuracy,player.player1_loss_or_gain,player.player2_loss_or_gain,player.player3_loss_or_gain,player.player4_loss_or_gain,player.player1_choice1_computer,player.player2_choice1_computer,player.player3_choice1_computer,player.player4_choice1_computer,player.player1_choice2_computer,player.player2_choice2_computer,player.player3_choice2_computer,player.player4_choice2_computer,group.id_in_subsession,group.trial_number,group.my_page_load_time,group.round_reward_A,group.round_reward_B,group.reward_probability_A,group.reward_probability_B,group.seventy_percent_image,group.thirty_percent_image,group.reversal_happened,subsession.round_number,age,education,gender,lsas_p,lsas_s,dass_a,dass_d,dass_s,ssms_cd,ssms_ia,srp_sf_ipm,srp_sf_ca,srp_sf_els,srp_sf_ct,ami_es,ami_sm,ami_ba,ssms,dass,lsas,srp_sf,ami,aq_10
665ad886225977530cd6579c,5,myjr2c4x,2,left,left,NA,NA,2,2,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.75,0.25,0.75,0.25,NA,NA,1,1,23,23,0,0,0,18,16,1.47,1.7,1.93,0.63,0.93,-40,-40,200,80,160,0,0,-1,0,0,0,0,2,2,1,2,2,2,1,2,1,1,0,1,1,1,0,1,-1,-1,1,-1,0,0,0,0,0,0,0,0,2,30,1.47,1,0,0.3,0.7,option1B.bmp,option1A.bmp,0,30,32,4,2,0,2,0,12,6,1,6,13,22,14,7,10,14,7,7,18,2,57,31,2
607d6e86f96c147cf2b3223c,22,0r57elef,1,right,right,NA,NA,3,3,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.75,0.25,0.75,0.25,NA,NA,1,1,NA,NA,0,0,0,NA,NA,0.43,0.54,0.35,0.61,0.47,-60,-60,240,380,360,0,0,-1,0,0,0,0,1,2,2,2,2,2,2,1,0,1,1,1,1,1,1,0,-1,-1,-1,1,0,0,0,0,0,0,0,1,2,30,0.91,1,0,0.3,0.7,option1B.bmp,option1A.bmp,0,30,33,7,2,25,19,2,14,6,3,1,8,10,13,7,3,9,6,4,22,44,39,18,2
5e3c759575109a055e99b38a,23,uro33w1j,2,left,left,NA,NA,1,1,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.5,0.5,0.75,0.25,NA,NA,1,1,NA,NA,0,0,0,NA,NA,0.51,1.04,0.43,0.38,0.3,-20,-20,240,220,260,0,0,-1,0,0,0,0,2,1,2,1,1,2,2,2,1,0,1,0,0,1,1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,3,30,0.63,1,0,0.3,0.7,option1B.bmp,option1A.bmp,0,30,43,8,1,13,12,0,2,8,0,0,7,7,9,7,2,10,4,0,10,25,31,16,2
67862f57b5350ebed10fac1f,24,v5uzjzeq,3,left,left,NA,NA,2,2,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.75,0.25,0.75,0.25,NA,NA,1,1,NA,NA,0,0,0,NA,NA,0.38,0.62,0.51,1.14,0.43,-40,-40,240,240,260,0,0,-1,0,0,0,0,2,1,2,2,2,2,2,1,1,0,1,1,1,1,1,0,-1,-1,-1,1,0,0,0,0,0,0,0,1,2,30,0.91,1,0,0.3,0.7,option1B.bmp,option1A.bmp,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
622bb4f79c52ad04bb91e752,25,r0epnh5n,4,right,right,NA,NA,1,2,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.5,0.5,0.75,0.25,NA,NA,1,1,NA,NA,0,0,0,NA,NA,0.63,1.89,0.77,0.43,0.41,-20,-40,-20,120,100,0,0,-1,0,0,0,0,2,2,1,1,1,2,2,2,1,1,0,0,0,1,1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,3,30,0.63,1,0,0.3,0.7,option1B.bmp,option1A.bmp,0,30,59,4,2,13,9,2,0,8,0,1,7,8,8,7,6,12,1,1,10,22,31,19,0
66095082185479f7db42d782,26,c8le880w,4,left,left,NA,NA,2,2,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.75,0.25,0.75,0.25,NA,NA,1,1,NA,NA,0,0,0,NA,NA,0.49,1.22,1.05,0.77,0.32,-40,-40,-80,0,60,0,0,-1,0,0,0,0,2,1,2,2,2,2,2,1,1,0,1,1,1,1,1,0,-1,-1,-1,1,0,0,0,0,0,0,0,1,2,30,0.91,1,0,0.3,0.7,option1B.bmp,option1A.bmp,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
610d4df86c4abc6b5ced6fa0,27,fe87ewee,3,right,left,NA,NA,2,2,option1B.bmp,option1A.bmp,-1,option1A.bmp,1,option1B.bmp,2,0.25,0.75,0.75,0.25,NA,NA,0,1,NA,NA,1,1,0,NA,NA,0.61,0.99,1.8,0.56,0.39,40,-40,-140,240,-480,0,0,-1,0,0,0,0,2,2,2,1,1,2,2,2,1,1,1,0,0,1,1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,3,30,0.63,1,0,0.3,0.7,option1B.bmp,option1A.bmp,0,30,NA,8,2,14,11,8,6,14,5,5,10,13,16,13,11,12,10,10,28,25,53,33,2
5e3024d69366c7000c4025ff,28,vmj6j5sf,1,right,left,NA,NA,3,3,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1A.bmp,1,0.5,0.5,0,1,NA,NA,1,0,NA,NA,1,0,1,NA,NA,0.5,1.57,0.6,0.48,0.36,-60,60,220,-260,100,0,0,1,0,0,0,0,2,1,2,1,2,2,2,2,1,0,1,0,1,1,1,1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,3,30,0.63,1,0,0.3,0.7,option1B.bmp,option1A.bmp,0,30,42,4,2,39,24,8,16,24,11,4,17,16,10,9,2,18,20,15,48,63,53,40,6
66cdd069637121e241f7a40a,31,ilvocnr8,5,right,left,NA,NA,1,1,option1B.bmp,option1A.bmp,-1,option1A.bmp,1,option1B.bmp,2,0.25,0.75,0.75,0.25,NA,NA,0,1,NA,NA,1,1,0,NA,NA,0.42,2.55,1.87,0.56,0.19,20,-20,60,-120,0,0,0,-1,0,0,0,0,2,2,1,2,1,2,2,2,1,1,0,1,0,1,1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,3,30,0.63,1,0,0.3,0.7,option1B.bmp,option1A.bmp,0,30,27,8,2,27,30,12,20,26,10,5,7,8,12,8,6,11,12,15,58,57,36,29,4
59b69d4fb269ef0001801733,1,djfcv4qm,5,left,left,NA,NA,3,3,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.25,0.75,0.25,0.75,NA,NA,0,0,21,23,0,0,0,14,16,1.26,0.52,0.85,0.41,0.82,-60,-60,-140,100,-260,0,0,-1,0,0,0,0,2,1,2,2,1,2,2,2,1,0,1,1,0,1,1,1,-1,1,1,1,0,0,0,0,0,0,0,0,2,31,1.52,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,31,38,8,1,34,36,4,18,16,6,4,29,25,27,12,10,14,8,10,38,70,97,32,5
672a3488a8bffdf9dac2b72f,2,gyubbbth,1,right,left,NA,NA,1,1,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1A.bmp,1,0.5,0.5,0.25,0.75,NA,NA,1,0,20,18,1,1,0,19,15,1.26,0.39,0.82,0.55,0.84,20,-20,260,40,200,0,0,-1,0,0,0,0,1,2,2,1,2,2,2,1,0,1,1,0,1,1,1,0,1,1,1,-1,0,0,0,0,0,0,0,0,2,31,1.52,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,31,26,5,2,6,5,2,2,4,1,3,14,18,18,8,8,9,12,4,8,11,59,29,2
587b7ab8c192390001d60136,3,gunf45xl,4,left,left,NA,NA,2,2,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1B.bmp,2,0.5,0.5,0.5,0.5,NA,NA,1,1,19,8,0,1,1,20,15,1.41,1.67,1.04,0.49,0.36,40,40,400,-40,260,0,0,1,0,0,0,0,2,1,2,1,1,2,2,1,1,0,1,0,0,1,1,0,-1,1,1,-1,0,0,0,0,0,0,0,0,2,31,1.52,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,31,60,7,2,19,20,0,0,4,1,6,7,11,15,7,3,16,3,7,4,39,41,22,2
5e9b60ab511e7a0650994050,4,8g9qhxee,3,left,left,NA,NA,3,3,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1B.bmp,2,0.5,0.5,0.5,0.5,NA,NA,1,1,24,25,0,1,1,21,20,1.16,0.97,0.42,1.02,3.15,60,60,560,540,640,0,0,1,0,0,0,0,2,1,2,1,1,2,2,1,1,0,1,0,0,1,1,0,-1,1,1,-1,0,0,0,0,0,0,0,0,2,31,1.52,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,31,45,4,1,25,24,0,0,0,0,0,10,10,7,7,4,8,9,0,0,49,35,21,1
665ad886225977530cd6579c,5,myjr2c4x,2,right,left,NA,NA,2,2,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,2,0.25,0.75,0.5,0.5,NA,NA,0,1,23,24,1,0,1,18,17,1.52,2.13,1.25,1.87,0.83,-40,40,160,120,120,0,0,1,0,0,0,0,2,2,2,1,1,2,2,1,1,1,1,0,0,1,1,0,-1,1,1,-1,0,0,0,0,0,0,0,0,2,31,1.52,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,31,32,4,2,0,2,0,12,6,1,6,13,22,14,7,10,14,7,7,18,2,57,31,2
607d6e86f96c147cf2b3223c,22,0r57elef,1,left,left,NA,NA,3,3,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1B.bmp,2,0.5,0.5,0.5,0.5,NA,NA,1,1,NA,NA,0,1,1,NA,NA,1.19,0.83,1.48,0.29,0.5,60,60,300,440,420,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,0,1,0,1,0,1,0,1,-1,1,-1,1,0,0,0,0,0,0,0,0,2,31,1.32,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,31,33,7,2,25,19,2,14,6,3,1,8,10,13,7,3,9,6,4,22,44,39,18,2
5e3c759575109a055e99b38a,23,uro33w1j,2,left,left,NA,NA,1,1,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1B.bmp,2,0,1,0,1,NA,NA,1,1,NA,NA,0,1,1,NA,NA,0.61,0.44,0.32,0.48,0.45,20,20,260,240,280,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,3,31,0.89,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,31,43,8,1,13,12,0,2,8,0,0,7,7,9,7,2,10,4,0,10,25,31,16,2
67862f57b5350ebed10fac1f,24,v5uzjzeq,3,left,left,NA,NA,1,1,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1B.bmp,2,0.5,0.5,0.5,0.5,NA,NA,1,1,NA,NA,0,1,1,NA,NA,0.8,0.56,0.39,0.53,0.45,20,20,260,260,280,0,0,1,0,0,0,0,2,1,1,2,2,1,1,2,1,0,0,1,1,0,0,1,1,-1,-1,1,0,0,0,0,0,0,0,0,2,31,1.32,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
622bb4f79c52ad04bb91e752,25,r0epnh5n,4,left,left,NA,NA,1,3,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0.66,1.13,1.87,1.09,0.51,-20,-60,-40,60,80,0,0,-1,0,0,0,0,1,2,1,1,1,2,1,1,0,1,0,0,0,1,0,0,-1,1,-1,-1,0,0,0,0,0,0,0,0,3,31,0.89,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,31,59,4,2,13,9,2,0,8,0,1,7,8,8,7,6,12,1,1,10,22,31,19,0
66095082185479f7db42d782,26,c8le880w,4,left,left,NA,NA,3,2,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.25,0.75,0.25,0.75,NA,NA,0,0,NA,NA,0,0,0,NA,NA,1.04,0.67,0.38,0.67,0.41,-60,-40,-140,-40,0,0,0,-1,0,0,0,0,2,1,2,2,2,1,2,2,1,0,1,1,1,0,1,1,1,-1,1,1,0,0,0,0,0,0,0,0,2,31,1.32,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
610d4df86c4abc6b5ced6fa0,27,fe87ewee,3,right,right,NA,NA,3,3,option1B.bmp,option1A.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0.89,1.45,0.5,0.88,0.41,-60,-60,-200,180,-540,0,0,-1,0,0,0,0,1,2,1,1,1,2,1,1,0,1,0,0,0,1,0,0,-1,1,-1,-1,0,0,0,0,0,0,0,0,3,31,0.89,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,31,NA,8,2,14,11,8,6,14,5,5,10,13,16,13,11,12,10,10,28,25,53,33,2
5e3024d69366c7000c4025ff,28,vmj6j5sf,1,left,left,NA,NA,3,3,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0.62,0.86,1.26,0.41,0.4,-60,-60,160,-320,40,0,0,-1,0,0,0,0,2,1,1,1,2,1,1,1,1,0,0,0,1,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,3,31,0.89,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,31,42,4,2,39,24,8,16,24,11,4,17,16,10,9,2,18,20,15,48,63,53,40,6
66cdd069637121e241f7a40a,31,ilvocnr8,5,right,right,NA,NA,3,3,option1B.bmp,option1A.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0.76,0.49,1.54,0.41,0.73,-60,-60,0,-180,-60,0,0,-1,0,0,0,0,1,2,1,1,1,2,1,1,0,1,0,0,0,1,0,0,-1,1,-1,-1,0,0,0,0,0,0,0,0,3,31,0.89,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,31,27,8,2,27,30,12,20,26,10,5,7,8,12,8,6,11,12,15,58,57,36,29,4
59b69d4fb269ef0001801733,1,djfcv4qm,5,left,left,NA,NA,3,3,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1B.bmp,2,0.75,0.25,0.75,0.25,NA,NA,1,1,22,24,0,1,1,15,17,1.13,1.78,1.63,1.56,0.76,60,60,-80,160,-200,0,0,1,0,0,0,0,2,2,2,1,2,2,2,1,1,1,1,0,1,1,1,0,1,1,1,-1,0,0,0,0,0,0,0,0,2,32,1.49,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,32,38,8,1,34,36,4,18,16,6,4,29,25,27,12,10,14,8,10,38,70,97,32,5
672a3488a8bffdf9dac2b72f,2,gyubbbth,1,left,left,NA,NA,3,3,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1B.bmp,2,0.75,0.25,0.75,0.25,NA,NA,1,1,21,19,0,1,1,20,16,1.32,0.46,0.58,0.33,0.81,60,60,320,100,260,0,0,1,0,0,0,0,2,2,1,2,2,2,1,2,1,1,0,1,1,1,0,1,1,1,-1,1,0,0,0,0,0,0,0,0,2,32,1.49,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,32,26,5,2,6,5,2,2,4,1,3,14,18,18,8,8,9,12,4,8,11,59,29,2
587b7ab8c192390001d60136,3,gunf45xl,4,left,left,NA,NA,2,3,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1A.bmp,1,0,1,0,1,NA,NA,0,0,19,8,0,0,0,20,15,1.11,0.96,0.61,1.64,0.81,-40,-60,360,-100,220,0,0,-1,0,0,0,0,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,32,1.49,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,32,60,7,2,19,20,0,0,4,1,6,7,11,15,7,3,16,3,7,4,39,41,22,2
5e9b60ab511e7a0650994050,4,8g9qhxee,3,left,left,NA,NA,3,3,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1B.bmp,2,0.75,0.25,0.75,0.25,NA,NA,1,1,25,26,0,1,1,22,21,1.3,0.75,0.66,0.41,0.56,60,60,620,600,700,0,0,1,0,0,0,0,2,2,1,2,2,2,1,2,1,1,0,1,1,1,0,1,1,1,-1,1,0,0,0,0,0,0,0,0,2,32,1.49,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,32,45,4,1,25,24,0,0,0,0,0,10,10,7,7,4,8,9,0,0,49,35,21,1
665ad886225977530cd6579c,5,myjr2c4x,2,right,right,NA,NA,3,3,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1B.bmp,2,0.75,0.25,0.75,0.25,NA,NA,1,1,24,25,0,1,1,19,18,1.49,1.23,1.22,0.65,0.32,60,60,220,180,180,0,0,1,0,0,0,0,2,2,1,2,2,2,1,2,1,1,0,1,1,1,0,1,1,1,-1,1,0,0,0,0,0,0,0,0,2,32,1.49,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,32,32,4,2,0,2,0,12,6,1,6,13,22,14,7,10,14,7,7,18,2,57,31,2
607d6e86f96c147cf2b3223c,22,0r57elef,1,left,left,NA,NA,3,3,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1B.bmp,2,1,0,1,0,NA,NA,1,1,NA,NA,0,1,1,NA,NA,0.58,1,1.5,1.03,1.09,60,60,360,500,480,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,32,0.96,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,32,33,7,2,25,19,2,14,6,3,1,8,10,13,7,3,9,6,4,22,44,39,18,2
5e3c759575109a055e99b38a,23,uro33w1j,2,left,left,NA,NA,1,1,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1B.bmp,2,1,0,1,0,NA,NA,1,1,NA,NA,0,1,1,NA,NA,0.38,0.52,0.78,0.32,0.3,20,20,280,260,300,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,3,32,1.14,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,32,43,8,1,13,12,0,2,8,0,0,7,7,9,7,2,10,4,0,10,25,31,16,2
67862f57b5350ebed10fac1f,24,v5uzjzeq,3,right,right,NA,NA,1,1,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1B.bmp,2,1,0,1,0,NA,NA,1,1,NA,NA,0,1,1,NA,NA,0.42,0.71,0.33,0.47,0.45,20,20,280,280,300,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,32,0.96,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
622bb4f79c52ad04bb91e752,25,r0epnh5n,4,left,left,NA,NA,3,3,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1B.bmp,2,1,0,1,0,NA,NA,1,1,NA,NA,0,1,1,NA,NA,0.53,1.52,0.89,0.34,0.59,60,60,20,120,140,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,3,32,1.14,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,32,59,4,2,13,9,2,0,8,0,1,7,8,8,7,6,12,1,1,10,22,31,19,0
66095082185479f7db42d782,26,c8le880w,4,left,left,NA,NA,1,1,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1B.bmp,2,1,0,1,0,NA,NA,1,1,NA,NA,0,1,1,NA,NA,0.6,1.07,0.58,1.43,0.71,20,20,-120,-20,20,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,32,0.96,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
610d4df86c4abc6b5ced6fa0,27,fe87ewee,3,left,left,NA,NA,3,3,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1B.bmp,2,1,0,1,0,NA,NA,1,1,NA,NA,0,1,1,NA,NA,0.46,0.95,0.37,1.49,3.06,60,60,-140,240,-480,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,3,32,1.14,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,32,NA,8,2,14,11,8,6,14,5,5,10,13,16,13,11,12,10,10,28,25,53,33,2
5e3024d69366c7000c4025ff,28,vmj6j5sf,1,left,left,NA,NA,3,3,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1B.bmp,2,1,0,1,0,NA,NA,1,1,NA,NA,0,1,1,NA,NA,0.48,1.11,0.42,0.41,0.32,60,60,220,-260,100,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,3,32,1.14,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,32,42,4,2,39,24,8,16,24,11,4,17,16,10,9,2,18,20,15,48,63,53,40,6
66cdd069637121e241f7a40a,31,ilvocnr8,5,NA,left,left,NA,2,3,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1B.bmp,2,1,0,1,0,option1B_tr.bmp,NA,1,1,NA,NA,0,1,1,NA,NA,1.14,3,3,0.79,0.16,40,60,40,-120,-20,0,0,1,1,1,0,0,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3,32,1.14,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,32,27,8,2,27,30,12,20,26,10,5,7,8,12,8,6,11,12,15,58,57,36,29,4
59b69d4fb269ef0001801733,1,djfcv4qm,5,left,left,NA,NA,3,3,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.75,0.25,0.75,0.25,NA,NA,0,0,22,24,0,0,0,15,17,1.45,0.8,0.54,0.6,1.86,-60,-60,-140,100,-260,0,0,-1,0,0,0,0,2,1,2,2,2,1,2,2,0,1,0,0,0,1,0,0,-1,1,-1,-1,0,0,0,0,0,0,0,0,2,33,1.51,1,0,0.7,0.3,option1A.bmp,option1B.bmp,1,33,38,8,1,34,36,4,18,16,6,4,29,25,27,12,10,14,8,10,38,70,97,32,5
672a3488a8bffdf9dac2b72f,2,gyubbbth,1,right,right,NA,NA,3,3,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.75,0.25,0.75,0.25,NA,NA,0,0,21,19,0,0,0,20,16,1.33,0.52,0.68,0.87,0.84,-60,-60,260,40,200,0,0,-1,0,0,0,0,1,2,2,2,1,2,2,2,1,0,0,0,1,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,2,33,1.51,1,0,0.7,0.3,option1A.bmp,option1B.bmp,1,33,26,5,2,6,5,2,2,4,1,3,14,18,18,8,8,9,12,4,8,11,59,29,2
587b7ab8c192390001d60136,3,gunf45xl,4,right,right,NA,NA,2,3,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.75,0.25,0.75,0.25,NA,NA,0,0,19,8,0,0,0,20,15,1.31,0.92,0.74,0.75,0.97,-40,-60,320,-160,180,0,0,-1,0,0,0,0,2,1,2,2,2,1,2,2,0,1,0,0,0,1,0,0,-1,1,-1,-1,0,0,0,0,0,0,0,0,2,33,1.51,1,0,0.7,0.3,option1A.bmp,option1B.bmp,1,33,60,7,2,19,20,0,0,4,1,6,7,11,15,7,3,16,3,7,4,39,41,22,2
5e9b60ab511e7a0650994050,4,8g9qhxee,3,left,left,NA,NA,3,3,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.75,0.25,0.75,0.25,NA,NA,0,0,25,26,0,0,0,22,21,1.16,0.69,0.71,1.31,0.31,-60,-60,560,540,640,0,0,-1,0,0,0,0,2,1,2,2,2,1,2,2,0,1,0,0,0,1,0,0,-1,1,-1,-1,0,0,0,0,0,0,0,0,2,33,1.51,1,0,0.7,0.3,option1A.bmp,option1B.bmp,1,33,45,4,1,25,24,0,0,0,0,0,10,10,7,7,4,8,9,0,0,49,35,21,1
665ad886225977530cd6579c,5,myjr2c4x,2,left,left,NA,NA,2,2,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0,1,0,1,NA,NA,1,1,25,26,0,1,1,20,19,1.51,1.12,1.48,1.74,1.26,40,40,260,220,220,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,2,33,1.51,1,0,0.7,0.3,option1A.bmp,option1B.bmp,1,33,32,4,2,0,2,0,12,6,1,6,13,22,14,7,10,14,7,7,18,2,57,31,2
607d6e86f96c147cf2b3223c,22,0r57elef,1,left,right,NA,NA,1,3,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1B.bmp,2,0.25,0.75,0.75,0.25,NA,NA,1,0,NA,NA,1,1,0,NA,NA,0.38,0.46,0.31,0.4,0.52,20,-60,380,440,500,0,0,-1,0,0,0,0,1,2,2,2,1,2,2,2,1,0,0,0,1,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,2,33,0.9,1,0,0.7,0.3,option1A.bmp,option1B.bmp,1,33,33,7,2,25,19,2,14,6,3,1,8,10,13,7,3,9,6,4,22,44,39,18,2
