participant.label,participant.id_in_session,participant.code,player.id_in_group,player.choice1,player.choice2,player.computer_choice1,player.computer_choice2,player.bet1,player.bet2,player.left_image,player.right_image,player.trial_reward,player.chosen_image_one,player.chosen_image_one_binary,player.chosen_image_two,player.chosen_image_two_binary,player.choice1_with,player.choice1_against,player.choice2_with,player.choice2_against,player.chosen_image_computer,player.chosen_image_computer_two,player.choice1_accuracy,player.choice2_accuracy,player.switch_vs_stay,player.choice1_reward_binary,player.choice2_reward_binary,player.my_page_load_time,player.initial_choice_time,player.initial_bet_time,player.second_choice_time,player.second_bet_time,player.choice1_earnings,player.choice2_earnings,player.choice1_sum_earnings,player.choice2_sum_earnings,player.bonus_payment_score,player.bonus_payoff,player.total_payoff,player.loss_or_gain,player.computer_choice_one,player.computer_bet_one,player.computer_choice_two,player.computer_bet_two,player.player1_choice_one,player.player2_choice_one,player.player3_choice_one,player.player4_choice_one,player.player1_choice_two,player.player2_choice_two,player.player3_choice_two,player.player4_choice_two,player.player1_choice1_accuracy,player.player2_choice1_accuracy,player.player3_choice1_accuracy,player.player4_choice1_accuracy,player.player1_choice2_accuracy,player.player2_choice2_accuracy,player.player3_choice2_accuracy,player.player4_choice2_accuracy,player.player1_loss_or_gain,player.player2_loss_or_gain,player.player3_loss_or_gain,player.player4_loss_or_gain,player.player1_choice1_computer,player.player2_choice1_computer,player.player3_choice1_computer,player.player4_choice1_computer,player.player1_choice2_computer,player.player2_choice2_computer,player.player3_choice2_computer,player.player4_choice2_computer,group.id_in_subsession,group.trial_number,group.my_page_load_time,group.round_reward_A,group.round_reward_B,group.reward_probability_A,group.reward_probability_B,group.seventy_percent_image,group.thirty_percent_image,group.reversal_happened,subsession.round_number,age,education,gender,lsas_p,lsas_s,dass_a,dass_d,dass_s,ssms_cd,ssms_ia,srp_sf_ipm,srp_sf_ca,srp_sf_els,srp_sf_ct,ami_es,ami_sm,ami_ba,ssms,dass,lsas,srp_sf,ami,aq_10
5aa696af6219a30001c75d2a,12,sla165sp,5,left,right,NA,NA,1,2,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1A.bmp,1,0,1,1,0,NA,NA,0,1,1,0,1,1.42,0.51,0.56,0.92,0.8,-20,40,80,220,60,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,47,1.42,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,47,44,7,2,29,29,2,4,12,2,3,13,11,10,8,9,19,5,5,18,58,43,33,4
5c4338d8a04c050001a0a876,1,zcf1egr7,2,left,NA,NA,left,3,3,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1A.bmp,1,1,0,1,0,NA,option1A_tr.bmp,0,0,0,0,0,0.53,0.97,1.32,3,1.12,-60,-60,480,240,160,0,0,-1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,2,48,1,0,1,0.3,0.7,option1B.bmp,option1A.bmp,1,48,46,7,2,7,14,0,0,0,0,7,13,21,8,7,14,18,1,7,0,21,50,33,3
607d6e86f96c147cf2b3223c,2,0r57elef,1,left,left,NA,NA,3,3,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1A.bmp,1,1,0,1,0,NA,NA,0,0,0,0,0,0.5,0.41,0.54,0.66,0.32,-60,-60,280,380,400,0,0,-1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,1,0,0,0,2,48,1,0,1,0.3,0.7,option1B.bmp,option1A.bmp,1,48,33,7,2,25,19,2,14,6,3,1,8,10,13,7,3,9,6,4,22,44,39,18,2
5e3c759575109a055e99b38a,3,uro33w1j,2,left,left,NA,NA,1,1,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,0,0,0,0,0,0.63,1.26,0.69,0.27,0.34,-20,-20,240,260,260,0,0,-1,0,0,0,0,1,1,1,2,1,1,1,2,0,0,0,1,0,0,0,1,-1,-1,-1,1,0,0,0,0,0,0,0,0,3,48,0.67,0,1,0.3,0.7,option1B.bmp,option1A.bmp,1,48,43,8,1,13,12,0,2,8,0,0,7,7,9,7,2,10,4,0,10,25,31,16,2
67862f57b5350ebed10fac1f,4,v5uzjzeq,3,right,right,NA,NA,1,1,option1B.bmp,option1A.bmp,-1,option1A.bmp,1,option1A.bmp,1,1,0,1,0,NA,NA,0,0,0,0,0,0.48,0.52,0.51,0.49,0.44,-20,-20,260,260,280,0,0,-1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,1,0,0,2,48,1,0,1,0.3,0.7,option1B.bmp,option1A.bmp,1,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
622bb4f79c52ad04bb91e752,5,r0epnh5n,4,right,right,NA,NA,3,3,option1B.bmp,option1A.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,0,0,0,0,0,0.58,0.95,0.63,0.58,0.57,-60,-60,-100,80,100,0,0,-1,0,0,0,0,1,1,1,2,1,1,1,2,0,0,0,1,0,0,0,1,-1,-1,-1,1,0,0,0,0,0,0,0,0,3,48,0.67,0,1,0.3,0.7,option1B.bmp,option1A.bmp,1,48,59,4,2,13,9,2,0,8,0,1,7,8,8,7,6,12,1,1,10,22,31,19,0
66095082185479f7db42d782,6,c8le880w,4,right,right,NA,NA,3,3,option1B.bmp,option1A.bmp,-1,option1A.bmp,1,option1A.bmp,1,1,0,1,0,NA,NA,0,0,0,0,0,0.84,0.88,0.53,1.09,0.32,-60,-60,-340,-20,-120,0,0,-1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,1,0,0,2,48,1,0,1,0.3,0.7,option1B.bmp,option1A.bmp,1,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
610d4df86c4abc6b5ced6fa0,7,fe87ewee,3,right,right,NA,NA,3,3,option1B.bmp,option1A.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,0,0,0,0,0,0.67,2.17,2.09,1.29,0.47,-60,-60,-540,-100,-860,0,0,-1,0,0,0,0,1,1,1,2,1,1,1,2,0,0,0,1,0,0,0,1,-1,-1,-1,1,0,0,0,0,0,0,0,0,3,48,0.67,0,1,0.3,0.7,option1B.bmp,option1A.bmp,1,48,NA,8,2,14,11,8,6,14,5,5,10,13,16,13,11,12,10,10,28,25,53,33,2
5e3024d69366c7000c4025ff,8,vmj6j5sf,1,left,left,NA,NA,2,3,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,0,0,0,0,0,0.56,1.72,1.85,0.67,0.45,-40,-60,300,-580,-100,0,0,-1,0,0,0,0,1,1,1,2,1,1,1,2,0,0,0,1,0,0,0,1,-1,-1,-1,1,0,0,0,0,0,0,0,0,3,48,0.67,0,1,0.3,0.7,option1B.bmp,option1A.bmp,1,48,42,4,2,39,24,8,16,24,11,4,17,16,10,9,2,18,20,15,48,63,53,40,6
66cdd069637121e241f7a40a,11,ilvocnr8,5,left,left,NA,NA,2,1,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1B.bmp,2,0,1,0,1,NA,NA,1,1,0,1,1,0.36,2.46,1.43,0.38,0.72,40,20,-20,-260,-200,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,3,48,0.67,0,1,0.3,0.7,option1B.bmp,option1A.bmp,1,48,27,8,2,27,30,12,20,26,10,5,7,8,12,8,6,11,12,15,58,57,36,29,4
5aa696af6219a30001c75d2a,12,sla165sp,5,left,left,NA,NA,1,2,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1A.bmp,1,1,0,1,0,NA,NA,0,0,0,0,0,1,1.09,3,0.37,0.93,-20,-40,60,180,20,0,0,-1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,1,0,0,2,48,1,0,1,0.3,0.7,option1B.bmp,option1A.bmp,1,48,44,7,2,29,29,2,4,12,2,3,13,11,10,8,9,19,5,5,18,58,43,33,4
5c4338d8a04c050001a0a876,1,zcf1egr7,2,right,right,NA,NA,3,2,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.5,0.5,0.5,0.5,NA,NA,0,0,0,1,1,0.51,1.09,0.8,1.61,3,60,40,540,280,200,0,0,1,0,0,0,1,1,1,2,2,1,1,2,2,0,0,1,1,0,0,1,1,1,1,-1,-1,0,0,1,0,0,0,0,0,2,49,0.98,1,0,0.3,0.7,option1B.bmp,option1A.bmp,0,49,46,7,2,7,14,0,0,0,0,7,13,21,8,7,14,18,1,7,0,21,50,33,3
607d6e86f96c147cf2b3223c,2,0r57elef,1,right,right,NA,NA,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.5,0.5,0.5,0.5,NA,NA,0,0,0,1,1,0.44,1.86,1.14,1.25,0.92,60,60,340,440,460,0,0,1,0,0,0,0,1,1,2,2,1,1,2,2,0,0,1,1,0,0,1,1,1,1,-1,-1,0,0,1,0,0,0,0,0,2,49,0.98,1,0,0.3,0.7,option1B.bmp,option1A.bmp,0,49,33,7,2,25,19,2,14,6,3,1,8,10,13,7,3,9,6,4,22,44,39,18,2
5e3c759575109a055e99b38a,3,uro33w1j,2,left,left,NA,NA,1,1,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.25,0.75,0.5,0.5,NA,NA,0,0,0,1,1,0.86,0.47,0.37,0.35,0.36,20,20,260,280,280,0,0,1,0,0,0,0,2,2,2,1,2,1,2,1,1,1,1,0,1,0,1,0,-1,1,-1,1,0,0,0,0,0,0,0,0,3,49,1.25,1,0,0.3,0.7,option1B.bmp,option1A.bmp,0,49,43,8,1,13,12,0,2,8,0,0,7,7,9,7,2,10,4,0,10,25,31,16,2
67862f57b5350ebed10fac1f,4,v5uzjzeq,3,left,left,NA,NA,1,1,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.5,0.5,0.5,0.5,NA,NA,0,0,0,1,1,0.38,0.52,0.33,0.44,0.36,20,20,280,280,300,0,0,1,0,0,0,0,1,1,2,2,1,1,2,2,0,0,1,1,0,0,1,1,1,1,-1,-1,0,0,1,0,0,0,0,0,2,49,0.98,1,0,0.3,0.7,option1B.bmp,option1A.bmp,0,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
622bb4f79c52ad04bb91e752,5,r0epnh5n,4,right,right,NA,NA,1,1,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.5,0.5,0.25,0.75,NA,NA,1,1,0,0,0,1.01,1.48,1.62,0.84,0.89,-20,-20,-120,60,80,0,0,-1,0,0,0,0,2,1,2,1,2,1,1,1,1,0,1,0,1,0,0,0,-1,1,1,1,0,0,0,0,0,0,0,0,3,49,1.25,1,0,0.3,0.7,option1B.bmp,option1A.bmp,0,49,59,4,2,13,9,2,0,8,0,1,7,8,8,7,6,12,1,1,10,22,31,19,0
66095082185479f7db42d782,6,c8le880w,4,NA,left,left,NA,1,2,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.25,0.75,0.25,0.75,option1B_tr.bmp,NA,1,1,0,0,0,0.56,3,0.07,2.64,0.6,-20,-40,-360,-60,-160,0,0,-1,1,0,0,0,1,1,1,2,1,1,1,2,0,0,0,1,0,0,0,1,1,1,1,-1,0,0,0,0,0,0,0,0,2,49,0.98,1,0,0.3,0.7,option1B.bmp,option1A.bmp,0,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
610d4df86c4abc6b5ced6fa0,7,fe87ewee,3,left,right,NA,NA,3,2,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1A.bmp,1,0.5,0.5,0.5,0.5,NA,NA,1,0,1,0,1,1.25,0.97,1.32,1.08,0.41,-60,40,-600,-60,-820,0,0,1,0,0,0,0,2,1,2,1,2,1,2,1,1,0,1,0,1,0,1,0,-1,1,-1,1,0,0,0,0,0,0,0,0,3,49,1.25,1,0,0.3,0.7,option1B.bmp,option1A.bmp,0,49,NA,8,2,14,11,8,6,14,5,5,10,13,16,13,11,12,10,10,28,25,53,33,2
5e3024d69366c7000c4025ff,8,vmj6j5sf,1,right,right,NA,NA,2,3,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.5,0.5,0.25,0.75,NA,NA,1,1,0,0,0,1.01,0.68,2.11,0.74,0.92,-40,-60,260,-640,-160,0,0,-1,0,0,0,0,1,2,2,1,1,1,2,1,0,1,1,0,0,0,1,0,1,1,-1,1,0,0,0,0,0,0,0,0,3,49,1.25,1,0,0.3,0.7,option1B.bmp,option1A.bmp,0,49,42,4,2,39,24,8,16,24,11,4,17,16,10,9,2,18,20,15,48,63,53,40,6
66cdd069637121e241f7a40a,11,ilvocnr8,5,left,left,NA,NA,2,2,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.25,0.75,0.5,0.5,NA,NA,0,0,0,1,1,0.87,2.27,1.25,0.39,0.75,40,40,20,-220,-160,0,0,1,0,0,0,0,2,1,2,2,2,1,1,2,1,0,1,1,1,0,0,1,-1,1,1,-1,0,0,0,0,0,0,0,0,3,49,1.25,1,0,0.3,0.7,option1B.bmp,option1A.bmp,0,49,27,8,2,27,30,12,20,26,10,5,7,8,12,8,6,11,12,15,58,57,36,29,4
5aa696af6219a30001c75d2a,12,sla165sp,5,left,left,NA,NA,3,3,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.25,0.75,0.25,0.75,NA,NA,1,1,0,0,0,0.98,0.54,1.2,1.02,0.7,-60,-60,0,120,-40,0,0,-1,0,0,0,0,1,1,1,2,1,1,1,2,0,0,0,1,0,0,0,1,1,1,1,-1,0,0,0,1,0,0,0,0,2,49,0.98,1,0,0.3,0.7,option1B.bmp,option1A.bmp,0,49,44,7,2,29,29,2,4,12,2,3,13,11,10,8,9,19,5,5,18,58,43,33,4
5c4338d8a04c050001a0a876,1,zcf1egr7,2,left,left,NA,NA,3,3,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,0,0,0,0,0,0.55,1.43,0.73,0.51,0.39,-60,-60,480,220,140,0,0,-1,0,0,0,0,1,1,1,2,1,1,1,2,0,0,0,1,0,0,0,1,-1,-1,-1,1,0,0,0,0,0,0,0,0,2,50,0.82,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,50,46,7,2,7,14,0,0,0,0,7,13,21,8,7,14,18,1,7,0,21,50,33,3
607d6e86f96c147cf2b3223c,2,0r57elef,1,left,left,NA,NA,2,3,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,0,0,0,0,0,0.45,2.1,3,0.44,0.31,-40,-60,300,380,400,0,0,-1,0,1,0,0,1,1,1,2,1,1,1,2,0,0,0,1,0,0,0,1,-1,-1,-1,1,0,0,0,0,0,0,0,0,2,50,0.82,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,50,33,7,2,25,19,2,14,6,3,1,8,10,13,7,3,9,6,4,22,44,39,18,2
5e3c759575109a055e99b38a,3,uro33w1j,2,left,left,NA,NA,2,2,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,1,0,NA,NA,0,0,0,0,0,0.43,0.49,0.29,0.36,0.35,-40,-40,220,240,240,0,0,-1,0,0,0,0,1,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,3,50,0.54,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,50,43,8,1,13,12,0,2,8,0,0,7,7,9,7,2,10,4,0,10,25,31,16,2
67862f57b5350ebed10fac1f,4,v5uzjzeq,3,right,right,NA,NA,1,1,option1B.bmp,option1A.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,0,0,0,0,0,0.47,0.5,0.34,0.84,0.29,-20,-20,260,260,280,0,0,-1,0,0,0,0,1,1,1,2,1,1,1,2,0,0,0,1,0,0,0,1,-1,-1,-1,1,0,0,0,0,0,0,0,0,2,50,0.82,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
622bb4f79c52ad04bb91e752,5,r0epnh5n,4,left,left,NA,NA,2,3,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,1,0,NA,NA,0,0,0,0,0,0.52,1.57,1.91,0.52,0.52,-40,-60,-160,0,20,0,0,-1,0,0,0,0,1,1,2,1,1,1,1,1,0,0,1,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,3,50,0.54,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,50,59,4,2,13,9,2,0,8,0,1,7,8,8,7,6,12,1,1,10,22,31,19,0
66095082185479f7db42d782,6,c8le880w,4,left,left,NA,NA,3,3,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,0,0,0,0,0,0.5,2.85,0.88,0.81,0.22,-60,-60,-420,-120,-220,0,0,-1,0,0,0,0,1,1,1,2,1,1,1,2,0,0,0,1,0,0,0,1,-1,-1,-1,1,0,0,0,0,0,0,0,0,2,50,0.82,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
610d4df86c4abc6b5ced6fa0,7,fe87ewee,3,right,left,NA,NA,3,3,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1A.bmp,1,0,1,1,0,NA,NA,1,0,1,1,0,0.54,1.34,0.59,1.44,0.67,60,-60,-540,-120,-880,0,0,-1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,3,50,0.54,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,50,NA,8,2,14,11,8,6,14,5,5,10,13,16,13,11,12,10,10,28,25,53,33,2
5e3024d69366c7000c4025ff,8,vmj6j5sf,1,left,left,NA,NA,3,3,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,1,0,NA,NA,0,0,0,0,0,0.5,1.02,0.3,0.3,0.38,-60,-60,200,-700,-220,0,0,-1,0,0,0,0,1,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,3,50,0.54,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,50,42,4,2,39,24,8,16,24,11,4,17,16,10,9,2,18,20,15,48,63,53,40,6
66cdd069637121e241f7a40a,11,ilvocnr8,5,right,right,NA,NA,2,2,option1B.bmp,option1A.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,1,0,NA,NA,0,0,0,0,0,0.32,0.74,1.07,0.4,0.49,-40,-40,-20,-260,-200,0,0,-1,0,0,0,0,1,1,2,1,1,1,1,1,0,0,1,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,3,50,0.54,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,50,27,8,2,27,30,12,20,26,10,5,7,8,12,8,6,11,12,15,58,57,36,29,4
5aa696af6219a30001c75d2a,12,sla165sp,5,left,left,NA,NA,2,2,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1B.bmp,2,0,1,0,1,NA,NA,1,1,0,1,1,0.82,0.48,0.38,0.91,1.38,40,40,40,160,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,2,50,0.82,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,50,44,7,2,29,29,2,4,12,2,3,13,11,10,8,9,19,5,5,18,58,43,33,4
5c4338d8a04c050001a0a876,1,zcf1egr7,2,left,left,NA,NA,3,3,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,0,0,0,0,0,0.54,1.18,0.52,0.93,0.64,-60,-60,420,160,80,0,0,-1,0,0,0,0,2,1,1,1,2,1,1,1,1,0,0,0,1,0,0,0,1,-1,-1,-1,0,0,0,1,0,0,0,0,2,51,0.9,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,51,46,7,2,7,14,0,0,0,0,7,13,21,8,7,14,18,1,7,0,21,50,33,3
607d6e86f96c147cf2b3223c,2,0r57elef,1,right,right,NA,NA,3,3,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1B.bmp,2,0,1,0,1,NA,NA,1,1,0,1,1,0.43,2.46,0.99,0.87,1.31,60,60,360,440,460,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,0,0,2,51,0.9,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,51,33,7,2,25,19,2,14,6,3,1,8,10,13,7,3,9,6,4,22,44,39,18,2
5e3c759575109a055e99b38a,3,uro33w1j,2,right,right,NA,NA,2,2,option1B.bmp,option1A.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.25,0.75,0.25,0.75,NA,NA,0,0,0,0,0,0.47,0.94,0.77,0.75,0.35,-40,-40,180,200,200,0,0,-1,0,0,0,0,2,2,2,1,2,1,2,2,1,1,1,0,1,0,1,1,1,-1,1,1,0,0,0,1,0,0,0,0,3,51,0.74,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,51,43,8,1,13,12,0,2,8,0,0,7,7,9,7,2,10,4,0,10,25,31,16,2
67862f57b5350ebed10fac1f,4,v5uzjzeq,3,right,right,NA,NA,1,1,option1B.bmp,option1A.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,0,0,0,0,0,0.36,0.5,0.35,0.82,0.35,-20,-20,240,240,260,0,0,-1,0,0,0,0,2,1,1,1,2,1,1,1,1,0,0,0,1,0,0,0,1,-1,-1,-1,0,0,0,1,0,0,0,0,2,51,0.9,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
622bb4f79c52ad04bb91e752,5,r0epnh5n,4,left,left,NA,NA,1,2,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1B.bmp,2,0.5,0.5,0.5,0.5,NA,NA,1,1,0,1,1,0.49,1.18,0.74,0.57,0.42,20,40,-140,40,40,0,0,1,0,0,0,0,2,1,2,1,2,1,1,2,1,0,1,0,1,0,0,1,1,-1,-1,1,0,0,0,1,0,0,0,0,3,51,0.74,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,51,59,4,2,13,9,2,0,8,0,1,7,8,8,7,6,12,1,1,10,22,31,19,0
66095082185479f7db42d782,6,c8le880w,4,left,left,NA,NA,2,2,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,0,0,0,0,0,0.48,1.9,1,0.3,0.31,-40,-40,-460,-160,-260,0,0,-1,0,0,0,0,2,1,1,1,2,1,1,1,1,0,0,0,1,0,0,0,1,-1,-1,-1,0,0,0,1,0,0,0,0,2,51,0.9,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
610d4df86c4abc6b5ced6fa0,7,fe87ewee,3,right,left,NA,NA,2,2,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1A.bmp,1,0.5,0.5,0.25,0.75,NA,NA,1,0,1,1,0,0.74,1.36,1.79,0.9,0.38,40,-40,-500,-160,-840,0,0,-1,0,0,0,0,2,1,2,1,2,1,2,2,1,0,1,0,1,0,1,1,1,-1,1,1,0,0,0,1,0,0,0,0,3,51,0.74,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,51,NA,8,2,14,11,8,6,14,5,5,10,13,16,13,11,12,10,10,28,25,53,33,2
5e3024d69366c7000c4025ff,8,vmj6j5sf,1,left,left,NA,NA,3,3,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1B.bmp,2,0.5,0.5,0.5,0.5,NA,NA,1,1,0,1,1,0.53,0.73,0.9,1.93,0.63,60,60,260,-640,-160,0,0,1,0,0,0,0,1,2,2,1,1,1,2,2,0,1,1,0,0,0,1,1,-1,-1,1,1,0,0,0,1,0,0,0,0,3,51,0.74,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,51,42,4,2,39,24,8,16,24,11,4,17,16,10,9,2,18,20,15,48,63,53,40,6
66cdd069637121e241f7a40a,11,ilvocnr8,5,NA,left,right,NA,1,1,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,2,0.25,0.75,0.5,0.5,option1A_tr.bmp,NA,0,1,1,0,1,0.36,3,3,1.85,0.65,-20,20,-40,-240,-220,0,0,1,1,1,0,0,2,1,2,2,2,1,1,2,1,0,1,1,1,0,0,1,1,-1,-1,1,0,0,0,0,0,0,0,0,3,51,0.74,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,51,27,8,2,27,30,12,20,26,10,5,7,8,12,8,6,11,12,15,58,57,36,29,4
5aa696af6219a30001c75d2a,12,sla165sp,5,NA,left,left,NA,2,1,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,option1A_tr.bmp,NA,0,0,0,0,0,0.9,3,1,1.74,0.66,-40,-20,0,140,-40,0,0,-1,1,0,0,0,2,1,1,1,2,1,1,1,1,0,0,0,1,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,2,51,0.9,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,51,44,7,2,29,29,2,4,12,2,3,13,11,10,8,9,19,5,5,18,58,43,33,4
5c4338d8a04c050001a0a876,1,zcf1egr7,2,right,right,NA,NA,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.5,0.5,0.5,0.5,NA,NA,0,0,0,1,1,0.4,2.09,0.88,0.49,0.48,60,60,480,220,140,0,0,1,0,0,0,0,2,2,1,1,1,2,1,2,1,1,0,0,0,1,0,1,1,-1,1,-1,0,0,0,0,0,0,0,0,2,52,1.05,1,0,0.3,0.7,option1B.bmp,option1A.bmp,0,52,46,7,2,7,14,0,0,0,0,7,13,21,8,7,14,18,1,7,0,21,50,33,3
