participant.label,participant.id_in_session,player.bet1,player.bet2,player.chosen_image_one_binary,player.chosen_image_two_binary,player.choice1_with,player.choice1_against,player.choice2_with,player.choice2_against,player.choice1_accuracy,player.choice2_accuracy,player.computer_choice_one,player.computer_bet_one,player.computer_choice_two,player.computer_bet_two,player.player1_choice1_computer,player.player2_choice1_computer,player.player3_choice1_computer,player.player4_choice1_computer,player.player1_choice2_computer,player.player2_choice2_computer,player.player3_choice2_computer,player.player4_choice2_computer,group.trial_number,group.reversal_happened
59b69d4fb269ef0001801733,1,3,3,1,1,1,0,0.75,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
59b69d4fb269ef0001801733,1,3,3,1,2,0.75,0.25,0.25,0.75,0,1,1,0,0,0,0,0,0,0,0,0,0,0,16,1
59b69d4fb269ef0001801733,1,3,3,2,2,0.75,0.25,0.5,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,17,0
59b69d4fb269ef0001801733,1,3,3,2,2,0.25,0.75,0.25,0.75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
59b69d4fb269ef0001801733,1,3,3,1,1,0.75,0.25,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
59b69d4fb269ef0001801733,1,3,3,1,2,0.75,0.25,0.5,0.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,20,0
59b69d4fb269ef0001801733,1,3,3,1,2,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0
59b69d4fb269ef0001801733,1,3,3,2,2,0.75,0.25,0.75,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0
59b69d4fb269ef0001801733,1,3,3,1,1,0.5,0.5,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
59b69d4fb269ef0001801733,1,3,3,2,2,1,0,0.75,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0
59b69d4fb269ef0001801733,1,3,3,2,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0
59b69d4fb269ef0001801733,1,3,3,2,2,1,0,0.75,0.25,1,1,0,0,1,0,0,0,0,0,0,0,0,0,26,0
59b69d4fb269ef0001801733,1,3,3,2,1,0.25,0.75,0.75,0.25,1,0,1,0,0,0,0,0,0,0,0,0,1,0,27,0
59b69d4fb269ef0001801733,1,3,3,2,2,1,0,0.5,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0
59b69d4fb269ef0001801733,1,3,3,2,2,0.5,0.5,0.75,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,29,0
59b69d4fb269ef0001801733,1,3,3,2,2,0.75,0.25,0.75,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0
59b69d4fb269ef0001801733,1,3,3,1,1,0.25,0.75,0.25,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
59b69d4fb269ef0001801733,1,3,3,2,2,0.75,0.25,0.75,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0
59b69d4fb269ef0001801733,1,3,3,2,2,0.75,0.25,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1
59b69d4fb269ef0001801733,1,1,3,2,1,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,0
59b69d4fb269ef0001801733,1,3,3,1,1,0.75,0.25,0.75,0.25,1,1,0,0,0,0,0,1,0,0,0,1,0,0,35,0
59b69d4fb269ef0001801733,1,3,3,1,1,0.75,0.25,0.5,0.5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,36,0
59b69d4fb269ef0001801733,1,3,3,2,2,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
59b69d4fb269ef0001801733,1,3,3,1,1,0.75,0.25,0.25,0.75,1,1,0,0,0,0,0,1,0,0,0,0,0,0,38,0
59b69d4fb269ef0001801733,1,3,3,1,1,0.75,0.25,0.75,0.25,1,1,0,0,0,0,0,0,0,0,0,1,0,0,39,0
59b69d4fb269ef0001801733,1,3,3,1,2,0.75,0.25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0
59b69d4fb269ef0001801733,1,3,3,2,1,0.5,0.5,0.75,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41,0
59b69d4fb269ef0001801733,1,3,3,1,1,0.75,0.25,0.75,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,42,0
59b69d4fb269ef0001801733,1,3,3,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,43,0
59b69d4fb269ef0001801733,1,3,3,1,1,1,0,0.75,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,44,0
59b69d4fb269ef0001801733,1,3,3,1,1,0.5,0.5,0.75,0.25,1,1,0,0,0,0,0,0,0,0,0,0,1,0,45,0
59b69d4fb269ef0001801733,1,3,3,1,1,1,0,0.75,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,46,0
59b69d4fb269ef0001801733,1,3,3,2,2,0.5,0.5,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0
59b69d4fb269ef0001801733,1,3,3,1,1,0.75,0.25,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1
59b69d4fb269ef0001801733,1,3,3,1,1,0.5,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0
59b69d4fb269ef0001801733,1,3,3,1,1,0.75,0.25,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
59b69d4fb269ef0001801733,1,3,3,1,1,0.25,0.75,0.25,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0
59b69d4fb269ef0001801733,1,3,3,2,1,0.75,0.25,0.5,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0
59b69d4fb269ef0001801733,1,3,3,1,1,0.75,0.25,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
59b69d4fb269ef0001801733,1,3,1,2,2,0.5,0.5,0.5,0.5,1,1,1,0,1,0,0,0,0,0,0,0,0,0,54,0
59b69d4fb269ef0001801733,1,3,3,1,1,0.5,0.5,0.25,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0
59b69d4fb269ef0001801733,1,3,3,1,1,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0
59b69d4fb269ef0001801733,1,3,3,2,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,57,0
59b69d4fb269ef0001801733,1,3,3,2,2,0.75,0.25,0.5,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,58,0
59b69d4fb269ef0001801733,1,3,3,1,1,0.5,0.5,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0
59b69d4fb269ef0001801733,1,3,3,1,1,0.25,0.75,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,0
672a3488a8bffdf9dac2b72f,2,1,1,2,2,0.5,0.5,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
672a3488a8bffdf9dac2b72f,2,3,3,1,1,0.75,0.25,0.75,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
672a3488a8bffdf9dac2b72f,2,2,3,1,1,0.75,0.25,0.75,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
672a3488a8bffdf9dac2b72f,2,1,2,2,1,0.5,0.5,0.75,0.25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0
672a3488a8bffdf9dac2b72f,2,1,3,1,2,0.5,0.5,0.75,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0
672a3488a8bffdf9dac2b72f,2,2,2,1,1,0.75,0.25,0.75,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0
672a3488a8bffdf9dac2b72f,2,2,2,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0
672a3488a8bffdf9dac2b72f,2,3,3,1,1,1,0,0.75,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0
672a3488a8bffdf9dac2b72f,2,1,1,1,2,1,0,0.75,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
672a3488a8bffdf9dac2b72f,2,3,3,1,1,0.75,0.25,0.75,0.25,1,1,0,0,0,0,0,0,0,1,0,0,0,0,10,0
672a3488a8bffdf9dac2b72f,2,3,3,1,1,0.75,0.25,0.75,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0
672a3488a8bffdf9dac2b72f,2,1,1,2,2,0.25,0.75,0.25,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
672a3488a8bffdf9dac2b72f,2,2,1,1,1,0.75,0.25,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,13,0
672a3488a8bffdf9dac2b72f,2,2,3,1,1,1,0,0.75,0.25,1,1,0,0,0,1,0,0,0,0,0,0,0,0,14,0
672a3488a8bffdf9dac2b72f,2,3,2,1,1,1,0,0.75,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
672a3488a8bffdf9dac2b72f,2,3,3,1,1,0.75,0.25,0.5,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,1
672a3488a8bffdf9dac2b72f,2,2,3,2,1,0.75,0.25,0.25,0.75,1,0,0,0,0,0,0,0,0,1,0,0,0,0,17,0
672a3488a8bffdf9dac2b72f,2,3,3,1,1,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
672a3488a8bffdf9dac2b72f,2,2,2,1,1,0.75,0.25,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
672a3488a8bffdf9dac2b72f,2,3,1,1,1,0.75,0.25,0.25,0.75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0
672a3488a8bffdf9dac2b72f,2,2,1,2,2,0.25,0.75,0.5,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0
672a3488a8bffdf9dac2b72f,2,2,2,2,2,0.75,0.25,0.75,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0
672a3488a8bffdf9dac2b72f,2,3,3,1,1,0.5,0.5,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
672a3488a8bffdf9dac2b72f,2,3,3,2,2,1,0,0.75,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0
672a3488a8bffdf9dac2b72f,2,2,2,2,2,1,0,0.75,0.25,1,1,0,0,0,0,0,0,0,1,0,0,0,0,25,0
672a3488a8bffdf9dac2b72f,2,2,2,2,2,1,0,0.75,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,1,26,0
672a3488a8bffdf9dac2b72f,2,2,2,1,1,0.5,0.5,0.75,0.25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,27,0
672a3488a8bffdf9dac2b72f,2,2,2,2,1,1,0,0.25,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
672a3488a8bffdf9dac2b72f,2,1,3,1,2,0.25,0.75,0.75,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,0
672a3488a8bffdf9dac2b72f,2,2,2,2,2,0.75,0.25,0.75,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0
672a3488a8bffdf9dac2b72f,2,1,1,2,1,0.5,0.5,0.25,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
672a3488a8bffdf9dac2b72f,2,3,3,2,2,0.75,0.25,0.75,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0
672a3488a8bffdf9dac2b72f,2,3,3,2,2,0.75,0.25,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1
672a3488a8bffdf9dac2b72f,2,2,3,2,2,0.5,0.5,0.25,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
672a3488a8bffdf9dac2b72f,2,2,2,1,1,0.75,0.25,0.75,0.25,1,1,0,1,0,0,1,0,0,0,1,0,0,0,35,0
672a3488a8bffdf9dac2b72f,2,3,3,1,1,0.75,0.25,0.5,0.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,36,0
672a3488a8bffdf9dac2b72f,2,2,2,2,2,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
672a3488a8bffdf9dac2b72f,2,1,3,1,2,0.75,0.25,0.5,0.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,38,0
672a3488a8bffdf9dac2b72f,2,3,3,1,1,0.75,0.25,0.75,0.25,1,1,0,0,0,0,0,0,0,0,1,0,0,0,39,0
672a3488a8bffdf9dac2b72f,2,3,2,1,1,0.75,0.25,0.75,0.25,1,1,0,0,0,1,0,0,0,0,0,0,0,0,40,0
672a3488a8bffdf9dac2b72f,2,1,2,2,1,0.5,0.5,0.75,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41,0
672a3488a8bffdf9dac2b72f,2,3,3,1,1,0.75,0.25,0.75,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,42,0
672a3488a8bffdf9dac2b72f,2,3,2,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,43,0
672a3488a8bffdf9dac2b72f,2,3,3,1,1,1,0,0.75,0.25,1,1,0,1,0,0,0,0,0,0,0,0,0,0,44,0
672a3488a8bffdf9dac2b72f,2,2,2,2,1,0.25,0.75,0.75,0.25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,45,0
672a3488a8bffdf9dac2b72f,2,3,3,1,1,1,0,0.75,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,46,0
672a3488a8bffdf9dac2b72f,2,3,1,2,2,0.5,0.5,0.75,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,47,0
672a3488a8bffdf9dac2b72f,2,2,2,1,1,0.75,0.25,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1
672a3488a8bffdf9dac2b72f,2,2,2,1,2,0.5,0.5,0.75,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49,0
672a3488a8bffdf9dac2b72f,2,3,3,1,1,0.75,0.25,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
672a3488a8bffdf9dac2b72f,2,2,2,1,1,0.25,0.75,0.25,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0
672a3488a8bffdf9dac2b72f,2,1,2,1,1,0,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0
672a3488a8bffdf9dac2b72f,2,3,3,1,1,0.75,0.25,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
672a3488a8bffdf9dac2b72f,2,3,2,1,1,0.25,0.75,0.25,0.75,0,0,0,0,0,0,0,0,0,1,0,0,0,1,54,0
672a3488a8bffdf9dac2b72f,2,2,2,1,2,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,55,0
672a3488a8bffdf9dac2b72f,2,1,1,1,1,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0
672a3488a8bffdf9dac2b72f,2,3,3,2,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,57,0
672a3488a8bffdf9dac2b72f,2,3,1,2,1,0.75,0.25,0.25,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0
672a3488a8bffdf9dac2b72f,2,2,2,1,1,0.5,0.5,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0
672a3488a8bffdf9dac2b72f,2,3,3,2,2,0.5,0.5,0.75,0.25,1,1,0,0,0,0,1,0,0,0,0,0,0,0,60,0
587b7ab8c192390001d60136,3,3,3,1,2,0.25,0.75,0.75,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
587b7ab8c192390001d60136,3,3,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
587b7ab8c192390001d60136,3,3,3,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
587b7ab8c192390001d60136,3,3,3,2,2,0.5,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0
587b7ab8c192390001d60136,3,2,3,2,2,0.25,0.75,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0
587b7ab8c192390001d60136,3,3,3,1,1,0.75,0.25,0.75,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0
587b7ab8c192390001d60136,3,3,3,1,1,0.75,0.25,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0
587b7ab8c192390001d60136,3,2,3,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
587b7ab8c192390001d60136,3,2,3,1,2,1,0,0.75,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
587b7ab8c192390001d60136,3,2,3,1,2,0.75,0.25,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0
587b7ab8c192390001d60136,3,3,3,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
587b7ab8c192390001d60136,3,3,3,2,2,0.25,0.75,0.25,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
587b7ab8c192390001d60136,3,2,2,1,1,0.75,0.25,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0
587b7ab8c192390001d60136,3,1,3,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0
587b7ab8c192390001d60136,3,3,3,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
587b7ab8c192390001d60136,3,2,3,2,2,0,1,0.25,0.75,1,1,0,0,0,0,0,0,0,1,0,0,0,0,16,1
587b7ab8c192390001d60136,3,2,3,2,2,0.75,0.25,0.5,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,17,0
587b7ab8c192390001d60136,3,2,2,1,1,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
587b7ab8c192390001d60136,3,2,3,2,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0
587b7ab8c192390001d60136,3,2,2,1,1,0.75,0.25,0.25,0.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0
587b7ab8c192390001d60136,3,2,2,1,1,0.5,0.5,0.25,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
587b7ab8c192390001d60136,3,2,3,2,1,0.75,0.25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
587b7ab8c192390001d60136,3,2,3,2,1,0.25,0.75,0.75,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
587b7ab8c192390001d60136,3,2,3,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
587b7ab8c192390001d60136,3,2,3,2,2,1,0,0.75,0.25,1,1,0,0,0,0,0,0,0,1,0,0,0,0,25,0
587b7ab8c192390001d60136,3,2,3,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0
587b7ab8c192390001d60136,3,2,2,1,1,0.5,0.5,0.75,0.25,0,0,0,0,0,0,0,0,0,1,0,0,1,0,27,0
587b7ab8c192390001d60136,3,2,3,2,1,1,0,0.25,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
587b7ab8c192390001d60136,3,2,3,1,1,0.25,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
587b7ab8c192390001d60136,3,2,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
587b7ab8c192390001d60136,3,2,2,2,2,0.5,0.5,0.5,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,0
587b7ab8c192390001d60136,3,2,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
587b7ab8c192390001d60136,3,2,3,2,2,0.75,0.25,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1
587b7ab8c192390001d60136,3,2,2,1,1,0.25,0.75,0.5,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34,0
587b7ab8c192390001d60136,3,2,3,2,1,0,1,0.75,0.25,0,1,0,0,0,0,0,1,0,0,0,1,0,0,35,0
587b7ab8c192390001d60136,3,2,3,1,2,0.75,0.25,0.25,0.75,1,0,0,0,0,0,0,1,0,0,0,0,0,0,36,0
587b7ab8c192390001d60136,3,2,1,1,1,0.25,0.75,0.25,0.75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,37,0
587b7ab8c192390001d60136,3,2,3,1,2,0.75,0.25,0.5,0.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,38,0
587b7ab8c192390001d60136,3,2,3,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39,0
587b7ab8c192390001d60136,3,2,3,1,1,0.75,0.25,0.75,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,0
587b7ab8c192390001d60136,3,2,2,2,2,0.5,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0
587b7ab8c192390001d60136,3,2,3,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0
587b7ab8c192390001d60136,3,2,3,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,43,0
587b7ab8c192390001d60136,3,2,3,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0
587b7ab8c192390001d60136,3,3,2,2,2,0.25,0.75,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,45,0
587b7ab8c192390001d60136,3,2,3,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0
587b7ab8c192390001d60136,3,2,3,1,2,0.25,0.75,0.75,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0
587b7ab8c192390001d60136,3,2,3,2,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,48,1
587b7ab8c192390001d60136,3,2,2,1,2,0.5,0.5,0.75,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49,0
587b7ab8c192390001d60136,3,2,3,2,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0
587b7ab8c192390001d60136,3,2,2,2,2,0.5,0.5,0.5,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51,0
587b7ab8c192390001d60136,3,2,3,2,1,0.75,0.25,0.5,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0
587b7ab8c192390001d60136,3,2,2,1,1,0.75,0.25,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
587b7ab8c192390001d60136,3,2,3,2,2,0.5,0.5,0.5,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,1,54,0
587b7ab8c192390001d60136,3,2,3,2,2,0.25,0.75,0.5,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,55,0
587b7ab8c192390001d60136,3,2,3,2,2,0.25,0.75,0.25,0.75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,56,0
587b7ab8c192390001d60136,3,2,3,2,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,57,0
587b7ab8c192390001d60136,3,2,3,1,1,0,1,0.25,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0
587b7ab8c192390001d60136,3,2,2,1,1,0.5,0.5,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0
587b7ab8c192390001d60136,3,2,2,1,2,0.25,0.75,0.75,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,60,0
5e9b60ab511e7a0650994050,4,2,2,1,1,0.25,0.75,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5e9b60ab511e7a0650994050,4,3,3,1,1,0.75,0.25,0.75,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
5e9b60ab511e7a0650994050,4,3,3,1,1,0.75,0.25,0.75,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
5e9b60ab511e7a0650994050,4,3,3,1,1,0.25,0.75,0.75,0.25,1,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0
5e9b60ab511e7a0650994050,4,1,1,1,2,0.5,0.5,0.75,0.25,1,0,0,1,1,1,0,0,0,0,0,0,0,0,5,0
5e9b60ab511e7a0650994050,4,3,3,1,1,0.75,0.25,0.75,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0
5e9b60ab511e7a0650994050,4,3,3,1,1,0.75,0.25,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0
5e9b60ab511e7a0650994050,4,3,3,1,1,1,0,0.75,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0
5e9b60ab511e7a0650994050,4,3,3,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0
5e9b60ab511e7a0650994050,4,3,3,1,1,0.75,0.25,0.75,0.25,1,1,0,0,0,0,0,0,0,1,0,0,0,0,10,0
5e9b60ab511e7a0650994050,4,3,3,1,1,0.75,0.25,0.75,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0
5e9b60ab511e7a0650994050,4,3,3,1,1,0.5,0.5,0.5,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0
5e9b60ab511e7a0650994050,4,3,3,1,1,0.75,0.25,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0
5e9b60ab511e7a0650994050,4,3,3,1,1,1,0,0.75,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0
5e9b60ab511e7a0650994050,4,3,3,1,1,1,0,0.75,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
5e9b60ab511e7a0650994050,4,3,3,1,1,0.75,0.25,0.5,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,1
5e9b60ab511e7a0650994050,4,3,3,1,1,0,1,0.25,0.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,0
5e9b60ab511e7a0650994050,4,3,3,1,1,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
5e9b60ab511e7a0650994050,4,3,2,1,1,0.75,0.25,0.75,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,0
5e9b60ab511e7a0650994050,4,3,1,1,2,0.75,0.25,0.5,0.5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,20,0
5e9b60ab511e7a0650994050,4,3,3,1,1,0.5,0.5,0.25,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
5e9b60ab511e7a0650994050,4,3,3,1,2,0,1,0.75,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0
5e9b60ab511e7a0650994050,4,3,3,2,2,0.25,0.75,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0
5e9b60ab511e7a0650994050,4,3,3,2,2,1,0,0.75,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0
5e9b60ab511e7a0650994050,4,1,3,2,2,1,0,0.75,0.25,1,1,0,1,0,0,0,0,0,1,0,0,0,0,25,0
