participant.label,participant.id_in_session,participant.code,player.id_in_group,player.choice1,player.choice2,player.computer_choice1,player.computer_choice2,player.bet1,player.bet2,player.left_image,player.right_image,player.trial_reward,player.chosen_image_one,player.chosen_image_one_binary,player.chosen_image_two,player.chosen_image_two_binary,player.choice1_with,player.choice1_against,player.choice2_with,player.choice2_against,player.chosen_image_computer,player.chosen_image_computer_two,player.choice1_accuracy,player.choice2_accuracy,player.choice1_accuracy_sum,player.choice2_accuracy_sum,player.switch_vs_stay,player.choice1_reward_binary,player.choice2_reward_binary,player.choice1_reward_binary_sum,player.choice2_reward_binary_sum,player.my_page_load_time,player.initial_choice_time,player.initial_bet_time,player.second_choice_time,player.second_bet_time,player.choice1_earnings,player.choice2_earnings,player.choice1_sum_earnings,player.choice2_sum_earnings,player.bonus_payment_score,player.bonus_payoff,player.total_payoff,player.loss_or_gain,player.computer_choice_one,player.computer_bet_one,player.computer_choice_two,player.computer_bet_two,player.player1_choice_one,player.player2_choice_one,player.player3_choice_one,player.player4_choice_one,player.player1_choice_two,player.player2_choice_two,player.player3_choice_two,player.player4_choice_two,player.player1_choice1_accuracy,player.player2_choice1_accuracy,player.player3_choice1_accuracy,player.player4_choice1_accuracy,player.player1_choice2_accuracy,player.player2_choice2_accuracy,player.player3_choice2_accuracy,player.player4_choice2_accuracy,player.player1_loss_or_gain,player.player2_loss_or_gain,player.player3_loss_or_gain,player.player4_loss_or_gain,player.player1_choice1_computer,player.player2_choice1_computer,player.player3_choice1_computer,player.player4_choice1_computer,player.player1_choice2_computer,player.player2_choice2_computer,player.player3_choice2_computer,player.player4_choice2_computer,player.cumulative_computer_choice_count,group.id_in_subsession,group.trial_number,group.my_page_load_time,group.round_reward_A,group.round_reward_B,group.reward_probability_A,group.reward_probability_B,group.high_percent_image,group.low_percent_image,group.reversal_happened,subsession.round_number,session.code,age,education,gender,lsas_p,lsas_s,dass_a,dass_d,dass_s,ssms_cd,ssms_ia,srp_sf_ipm,srp_sf_ca,srp_sf_els,srp_sf_ct,ami_es,ami_sm,ami_ba,ssms,dass,lsas,srp_sf,ami,aq_10,player.main_task_bonus,player.task_understanding,player.task_difficulty,player.engagement,player.influence,player.real_players,player.attention_focus,player.main_task_group_id
641ecfa9f83175a3d9f63636,256,zsdmu1cy,5,right,right,NA,NA,2,2,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.5,0.5,0.25,0.75,NA,NA,1,1,1,1,0,1,1,2,2,0.63,0.75,0.47,0.6,1.26,40,40,100,100,100,0,0,1,0,0,0,0,1,2,2,2,2,1,1,2,1,0,0,0,0,1,1,0,-1,1,1,-1,1,1,1,0,0,0,0,0,0,5,1,0.85,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,1,e78bi334,38,4,1,46,52,0,8,14,9,8,14,17,13,8,5,19,13,17,22,98,53,37,5,1.77,95,16,95,0,25,50,5
5c18daaae467040001e68fc4,258,tvjxjmb3,2,left,right,NA,NA,3,3,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1B.bmp,2,0,1,0.25,0.75,NA,NA,1,0,2,1,1,1,0,2,1,0.32,0.75,0.38,0.41,0.31,60,-60,120,-40,-40,0,0,-1,0,0,0,0,2,2,2,2,2,2,1,2,0,0,0,0,0,0,1,0,-1,-1,1,-1,1,0,1,1,0,0,0,0,0,8,1,2.06,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,1,e78bi334,37,7,2,23,21,0,0,10,2,1,8,11,16,10,5,9,10,3,10,44,46,24,1,0,100,75,100,100,15,80,8
5f0255082e1a9e3f9039b435,302,0sgvxggr,5,right,right,NA,NA,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.5,0.5,0.5,0.5,NA,NA,1,1,2,2,0,1,1,2,2,0.69,1.88,0.97,0.37,1.36,60,60,100,100,100,0,0,1,0,0,0,0,2,2,1,1,1,2,2,1,0,0,1,1,1,0,0,1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,2,1,0.69,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,1,3yhym2ig,43,7,1,25,32,18,20,22,9,7,13,25,21,8,10,19,9,16,60,57,68,38,4,0,94,21,83,89,25,0,NA
5983095e9bf4fe0001071115,305,8a9zc9lj,2,left,right,NA,NA,2,2,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1A.bmp,1,0.5,0.5,0.5,0.5,NA,NA,0,1,1,2,1,0,1,1,2,5.26,1.64,0.51,0.73,0.81,-40,40,20,80,80,0,0,1,0,0,0,0,1,1,2,2,1,1,2,2,1,1,0,0,1,1,0,0,1,1,-1,-1,0,0,0,0,0,0,0,0,0,3,1,5.26,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,1,3yhym2ig,54,4,2,4,5,2,6,6,4,2,7,10,19,15,5,2,17,6,14,9,52,24,4,0,84,35,77,24,19,30,3
5cdd4befd3651c001950e539,306,t49upm0c,3,NA,right,left,NA,2,3,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1B.bmp,2,0.5,0.5,0.5,0.5,option1A_tr.bmp,NA,1,0,2,0,1,1,0,2,1,0.77,3,2.21,1.22,0.52,40,-60,80,-40,-40,0,0,-1,1,0,0,0,1,1,2,2,2,1,2,1,1,1,0,0,0,1,0,1,-1,1,-1,1,1,0,0,0,1,0,0,0,2,5,1,0.81,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,1,3yhym2ig,59,5,2,29,37,0,0,0,3,2,7,7,7,11,3,19,8,5,0,66,33,30,3,0.43,87,66,99,1,24,73,5
645e967fad9bc8bdc1a16ac0,326,y0lt1qn0,3,right,right,NA,NA,1,2,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.75,0.25,0.75,0.25,NA,NA,0,0,1,0,0,0,0,1,1,1.47,1.32,0.4,0.56,0.12,-20,-40,20,0,0,0,0,-1,0,0,0,0,1,2,2,2,1,2,2,2,1,0,0,0,1,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,3,1,1.57,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,1,8jlh2rsl,63,4,1,1,4,4,10,10,7,4,7,15,10,12,9,13,8,11,24,5,45,30,3,0,58,93,79,28,18,61,3
6100105892a2248ae5d48498,332,0711d5ix,1,left,left,NA,NA,3,3,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.75,0.25,0.5,0.5,NA,NA,0,0,0,0,0,0,0,1,1,2.05,1.25,0.36,0.5,0.29,-60,-60,0,0,0,0,0,-1,0,0,0,0,1,2,2,2,2,2,1,1,1,0,0,0,0,0,1,1,-1,-1,1,1,0,1,0,0,0,1,1,0,0,6,1,3.46,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,1,8jlh2rsl,29,7,2,66,56,2,10,8,9,8,9,13,7,7,15,19,12,17,20,122,37,46,9,0.7,100,50,100,0,0,50,6
65845f67f9ed8c08c8e58949,345,vt3tf0vz,3,left,left,NA,NA,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,1,0,NA,NA,1,1,2,2,0,1,1,2,2,1.35,1.65,3,0.58,0.44,60,60,100,100,100,0,0,1,0,1,0,0,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,5,1,2.01,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,1,8jlh2rsl,73,8,2,26,34,14,30,26,7,3,11,8,7,7,0,11,16,10,70,60,34,27,6,0.2,66,87,71,18,21,85,5
67202bd044b2b4ceb69f3629,346,fy10lftc,4,right,NA,NA,left,2,3,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1A.bmp,1,0.75,0.25,0.25,0.75,NA,option1A_tr.bmp,0,1,1,2,1,0,1,1,2,2.25,0.79,3,3,0.98,-40,60,20,120,120,0,0,1,0,1,1,0,2,1,2,2,2,2,2,1,0,1,0,0,0,0,0,1,-1,-1,-1,1,0,0,1,0,0,0,1,0,1,6,1,3.46,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,1,8jlh2rsl,27,7,2,38,27,8,6,10,8,4,11,9,7,14,1,13,8,12,24,65,42,22,2,0.1,80,70,100,82,16,100,6
5e7e1679f8a96f4be83e51e4,353,esmriz5q,2,right,right,NA,NA,2,2,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,1,0,NA,NA,1,1,1,2,0,1,1,1,2,12.37,0.82,0.41,1.27,3,40,40,0,80,80,0,0,1,0,0,0,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,1,12.37,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,1,40lq5pq6,40,8,2,45,43,36,37,32,4,4,8,7,11,8,2,13,10,8,108,88,35,25,1,1.23,88,5,75,4,0,94,3
60b3950b9a1de417d37bb8d2,382,kx63pchy,1,right,right,NA,NA,1,1,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,1,0,NA,NA,1,1,2,2,0,1,1,2,2,0.59,0.65,0.78,0.44,0.41,20,20,40,40,40,0,0,1,0,0,0,0,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1,0.79,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,1,karawteb,32,4,1,30,19,10,16,20,3,5,13,16,10,10,17,14,14,8,46,49,50,45,5,0.13,100,100,100,0,0,50,2
