participant.label,participant.id_in_session,group.trial_number,is_consecutive,choice_switch_across_trials,outcome_value,switch_difference,consensus_numeric,consensus_level,direction,trial_type
5a9c41f2dbdb470001eeef9c,331,57,TRUE,1,0,1,1,3:1,With group,Switch
67878e264046b71df4ad64af,334,57,TRUE,1,0,1,1,3:1,With group,Switch
6425ffdf7fd742839b924ac5,339,57,TRUE,0,100,0,1,3:1,Against group,Stay
59ccd702faf42e00012b68f5,341,57,TRUE,0,0,0,1,3:1,With group,Stay
67419a995c7dd3559c354d09,344,57,TRUE,1,0,1,0,2:2,Against group,Switch
65845f67f9ed8c08c8e58949,345,57,TRUE,0,100,0,1,3:1,Against group,Stay
559bbbdafdf99b7ce19d5b3d,347,57,TRUE,1,0,1,0,2:2,Against group,Switch
5f2fcda9700ba6032442db9c,377,57,TRUE,0,100,0,2,4:0,With group,Stay
5c7c38999f29bd0001349ca9,379,57,TRUE,1,0,1,0,2:2,Against group,Switch
59479251f236120001ecf9a2,381,57,TRUE,1,0,1,0,2:2,Against group,Switch
60b3950b9a1de417d37bb8d2,382,57,TRUE,0,0,0,2,4:0,With group,Stay
666f1aec64844fbd48cd89b8,383,57,TRUE,0,100,0,1,3:1,Against group,Stay
5e11bda11e2e5885070a0b22,384,57,TRUE,0,0,0,2,4:0,With group,Stay
677833b592e5cc616ab5f35f,386,57,TRUE,0,0,0,2,4:0,With group,Stay
66e0184c55c6299d2c7c0101,387,57,TRUE,0,100,0,1,3:1,Against group,Stay
6773d48f1875062d8ac2c68d,391,57,TRUE,1,100,1,0,2:2,Against group,Switch
59dccd61e75b450001a689b7,392,57,TRUE,0,100,0,1,3:1,Against group,Stay
5932e2c8b97ad00001745487,393,57,TRUE,0,0,0,0,2:2,Against group,Stay
6675bf37807f61e58f53c9d2,394,57,TRUE,0,100,0,0,2:2,Against group,Stay
65b0221481be9840cf46c89f,396,57,TRUE,0,0,0,0,2:2,Against group,Stay
5dee265613911c4bb3c0ac7e,398,57,TRUE,1,100,1,1,3:1,Against group,Switch
63174af7d57182f9bf90c094,402,57,TRUE,1,100,1,2,4:0,With group,Switch
6730f2e20f5915ff4ad2c07d,404,57,TRUE,1,100,1,2,4:0,With group,Switch
63d53d53a7a7b0379ba289cf,405,57,TRUE,0,0,0,1,3:1,Against group,Stay
676d70fb609bf3532889f9f8,407,57,TRUE,1,100,1,0,2:2,Against group,Switch
60886f033e4f5c214da0c898,409,57,TRUE,1,0,1,0,2:2,Against group,Switch
665971fc694c72b87647f8c9,412,57,TRUE,0,0,0,0,2:2,Against group,Stay
63d3f953f8fb0fe970f0d0c6,413,57,TRUE,0,100,0,2,4:0,With group,Stay
58713c5e58ca4c00018ce3ea,415,57,TRUE,1,100,1,2,4:0,With group,Switch
5c5c8b70758f310001ed429a,416,57,TRUE,0,0,0,1,3:1,Against group,Stay
5ee637a18976fc391312fe01,419,57,TRUE,0,100,0,1,3:1,Against group,Stay
677c2fc7d34ead450c40271e,420,57,TRUE,1,100,1,2,4:0,With group,Switch
6169ea2f9163a46bf5f356e2,423,57,TRUE,0,0,0,0,2:2,Against group,Stay
62ac71cec3309a48781684eb,427,57,TRUE,1,0,1,0,2:2,Against group,Switch
67713deebb236b91f2cd106a,429,57,TRUE,1,0,1,0,2:2,Against group,Switch
6658b1bc9b9cd1a0f1a2538b,430,57,TRUE,0,100,0,1,3:1,Against group,Stay
6725c4a8e3ab0787551acf38,432,57,TRUE,0,100,0,1,3:1,Against group,Stay
67390dd94909abc2cafc84da,434,57,TRUE,0,0,0,0,2:2,Against group,Stay
5b8bf5dd7b334200011da4aa,442,57,TRUE,0,100,0,2,4:0,Against group,Stay
5797564b70c76a0001245734,443,57,TRUE,1,0,1,1,3:1,Against group,Switch
5ea00a8a39c0f00008064b2b,444,57,TRUE,0,100,0,0,2:2,Against group,Stay
676998e4f6daae6e1a643595,447,57,TRUE,0,100,0,1,3:1,Against group,Stay
66cf346c8d197fa5b7fe6207,451,57,TRUE,1,0,1,1,3:1,With group,Switch
648495d7f7f8e6efc7759484,453,57,TRUE,1,0,1,1,3:1,With group,Switch
667987ee48ef12debe279619,463,57,TRUE,0,0,0,0,2:2,Against group,Stay
622a35c96d9060c175184c93,466,57,TRUE,0,0,0,1,3:1,With group,Stay
66502c8dc29366cf9a8b372f,468,57,TRUE,1,0,1,0,2:2,Against group,Switch
66bfd3867e3dd5e2c19650b9,1,58,TRUE,0,100,0,0,2:2,Against group,Stay
666d914c8a386185e18db071,4,58,TRUE,0,100,0,0,2:2,Against group,Stay
673f6ffebce20832346325de,5,58,TRUE,1,0,1,1,3:1,Against group,Switch
665d5a08c8e61c18498d08c9,6,58,TRUE,0,0,0,1,3:1,With group,Stay
6426cfe964863ee2ff26642f,7,58,TRUE,1,100,1,2,4:0,Against group,Switch
5fbccd88199e4319f7a988d2,10,58,TRUE,0,0,0,1,3:1,With group,Stay
62f3b543dce069211e8e982c,11,58,TRUE,0,100,0,1,3:1,Against group,Stay
6173c5b0aa4bc2370fd2c1f2,12,58,TRUE,0,0,0,1,3:1,With group,Stay
6534cceb3847273f3c9b8239,15,58,TRUE,0,100,0,0,2:2,Against group,Stay
5c4f5967aac8be0001716a65,17,58,TRUE,1,0,1,1,3:1,With group,Switch
67769b94abdf21a12005eb4e,45,58,TRUE,1,0,1,0,2:2,Against group,Switch
6774c5b0b19b119861c73439,47,58,TRUE,1,0,1,0,2:2,Against group,Switch
60154af277ec314fd8fe1449,48,58,TRUE,0,100,0,2,4:0,With group,Stay
62b44f66a16d45783569fad6,49,58,TRUE,0,100,0,2,4:0,With group,Stay
6744d143eddffd17d345b192,50,58,TRUE,0,100,0,2,4:0,With group,Stay
664212577c09653c94741aab,51,58,TRUE,0,100,0,1,3:1,With group,Stay
6658c4239af9537eefdfbcc9,52,58,TRUE,0,0,0,1,3:1,Against group,Stay
6266b0409582f553a3e10d9a,53,58,TRUE,1,100,1,1,3:1,With group,Switch
5eadaff848b26f4483ae62d9,56,58,TRUE,0,100,0,2,4:0,With group,Stay
67607c67fcf3f8b4093a8356,57,58,TRUE,0,100,0,1,3:1,With group,Stay
6760765e6a687b2878284f5e,58,58,TRUE,1,100,1,1,3:1,With group,Switch
5bb7abf3c190e20001e5c2c8,59,58,TRUE,1,0,1,2,4:0,Against group,Switch
666a1e606b80f9865c1f3d5f,60,58,TRUE,1,0,1,2,4:0,Against group,Switch
6753746b1f8827e2bd586bf0,61,58,TRUE,0,0,0,1,3:1,With group,Stay
672a94165edd330fd1919b86,62,58,TRUE,0,100,0,2,4:0,With group,Stay
5c921106b788a2000170709f,63,58,TRUE,0,100,0,1,3:1,With group,Stay
5f450738ab827a05e739ef40,64,58,TRUE,1,0,1,1,3:1,With group,Switch
66fd3f6c93c24ecc119be354,68,58,TRUE,0,0,0,1,3:1,Against group,Stay
5f0db498f5e4e102c0f65b67,73,58,TRUE,1,100,1,1,3:1,Against group,Switch
5e3ddcf95556b204cb143eab,78,58,TRUE,1,100,1,0,2:2,Against group,Switch
5d41925ef7b99500012b960e,79,58,TRUE,0,0,0,0,2:2,Against group,Stay
5d7a1fce27fb8a000196993e,99,58,TRUE,0,100,0,1,3:1,With group,Stay
5a7226d9f660ae0001a9a547,101,58,TRUE,0,100,0,1,3:1,With group,Stay
672f246d1d67d71960402ef8,102,58,TRUE,0,100,0,1,3:1,With group,Stay
5d66f49c531d6e0001e99e8a,103,58,TRUE,0,0,0,2,4:0,Against group,Stay
5fed47cfcb429d79af4f8ded,104,58,TRUE,0,100,0,2,4:0,With group,Stay
614e4f5af7eba1c013541155,106,58,TRUE,1,0,1,2,4:0,With group,Switch
62b626b7cc2365d4e7f5c5aa,107,58,TRUE,1,0,1,2,4:0,With group,Switch
670128e69d2576c4828a706e,108,58,TRUE,0,0,0,2,4:0,With group,Stay
66bbafb05de7e549455aa4ff,110,58,TRUE,0,100,0,1,3:1,With group,Stay
667a9bdad0e1a943ee3d04bb,112,58,TRUE,0,100,0,2,4:0,With group,Stay
5eca536f9aa4f658d641a7d9,122,58,TRUE,1,100,1,1,3:1,With group,Switch
57b248d52075e2000113ba3d,125,58,TRUE,0,0,0,1,3:1,With group,Stay
596e1edd39e9d00001b7bb98,126,58,TRUE,1,100,1,1,3:1,With group,Switch
5b0b369230d5620001553596,127,58,TRUE,0,100,0,1,3:1,With group,Stay
5af32f9d003f6c0001f2905b,131,58,TRUE,0,0,0,2,4:0,Against group,Stay
679a0366c8793f4845badfd6,134,58,TRUE,1,100,1,1,3:1,Against group,Switch
6658b198f863db3c5d605d13,136,58,TRUE,0,100,0,1,3:1,Against group,Stay
5ad0ba03fb109b0001a3148e,137,58,TRUE,1,100,1,0,2:2,Against group,Switch
5bf7be3abd1fd30001aa5498,152,58,TRUE,0,100,0,1,3:1,Against group,Stay
629b3b3c89d490460eacbfbc,153,58,TRUE,1,100,1,1,3:1,Against group,Switch
6773d73519c6135fee11ae3d,154,58,TRUE,0,100,0,1,3:1,With group,Stay
670ffdb6896bad5ab5d6f894,155,58,TRUE,1,100,1,1,3:1,With group,Switch
60ac1213194b969a2accb5c4,156,58,TRUE,1,100,1,0,2:2,Against group,Switch
66854ca22a0b1e7e87b469a4,157,58,TRUE,1,100,1,1,3:1,With group,Switch
67772cab4247719f8cb639b2,159,58,TRUE,1,100,1,1,3:1,With group,Switch
5623d483ed6e5a0005c803de,163,58,TRUE,0,0,0,1,3:1,With group,Stay
6659fbe836e30024b47db6cd,164,58,TRUE,0,0,0,0,2:2,Against group,Stay
5d80167240f91c001acbb0a2,165,58,TRUE,1,100,1,2,4:0,With group,Switch
5f674b595c87a8334c381ae7,167,58,TRUE,1,100,1,2,4:0,With group,Switch
58404fd8ad98e40001ce915f,169,58,TRUE,0,100,0,1,3:1,With group,Stay
5ea01c7e792cdc00099748d6,171,58,TRUE,0,100,0,1,3:1,With group,Stay
5d3983cb8580230018bbf15f,172,58,TRUE,0,100,0,1,3:1,With group,Stay
60b3daed9cafd5926a44f4d6,173,58,TRUE,1,100,1,2,4:0,With group,Switch
5f78863ec51814422de56470,176,58,TRUE,1,0,1,2,4:0,Against group,Switch
5f32e77f34cb5e09af85ff3e,177,58,TRUE,0,0,0,0,2:2,Against group,Stay
671cf3faf9e7ffc0d41db198,187,58,TRUE,1,100,1,2,4:0,With group,Switch
545d347afdf99b7f9fca22c7,191,58,TRUE,0,100,0,2,4:0,With group,Stay
5a81d2b6190420000155d995,197,58,TRUE,0,100,0,2,4:0,With group,Stay
67a61fee0bd46caa06817695,201,58,TRUE,1,100,1,2,4:0,With group,Switch
56f597c5736c79000b228052,223,58,TRUE,0,100,0,1,3:1,With group,Stay
5eeb6965645c11097b4bae82,229,58,TRUE,0,0,0,1,3:1,With group,Stay
5d2b11ac3a260c001af2d338,230,58,TRUE,1,0,1,1,3:1,With group,Switch
67693b69371357770f713607,231,58,TRUE,0,100,0,2,4:0,Against group,Stay
5f24a57c030da70af5ffd2bf,233,58,TRUE,0,100,0,2,4:0,Against group,Stay
67605e6a382a3f0292c2c6c5,236,58,TRUE,1,100,1,1,3:1,With group,Switch
5e8a62bdf3599409e0b61b1a,241,58,TRUE,0,100,0,1,3:1,With group,Stay
6054c99c850918fc1ee83760,242,58,TRUE,1,100,1,1,3:1,With group,Switch
607081b0ecb2499634a349dd,257,58,TRUE,1,0,1,1,3:1,Against group,Switch
5ced66139b5b490001b688ed,265,58,TRUE,1,0,1,0,2:2,Against group,Switch
5774ed97d8e8880001b2ff6c,269,58,TRUE,0,0,0,0,2:2,Against group,Stay
6659fb60e288516b96e02bd8,283,58,TRUE,1,100,1,1,3:1,Against group,Switch
595fa59caa841c00018d7225,293,58,TRUE,0,100,0,1,3:1,Against group,Stay
664a0d8b5ef52adae600c9fa,299,58,TRUE,0,0,0,0,2:2,Against group,Stay
5f0255082e1a9e3f9039b435,302,58,TRUE,0,0,0,1,3:1,Against group,Stay
5cdd4befd3651c001950e539,306,58,TRUE,0,100,0,1,3:1,With group,Stay
65e3434e8d58b05bcee42c3d,307,58,TRUE,0,100,0,1,3:1,With group,Stay
66d31a1b0515fe747830bab9,317,58,TRUE,1,100,1,1,3:1,With group,Switch
645e967fad9bc8bdc1a16ac0,326,58,TRUE,0,100,0,0,2:2,Against group,Stay
5c5cad3e4ee81200018eafe2,327,58,TRUE,1,100,1,1,3:1,With group,Switch
60cfaefb198a684067969f69,328,58,TRUE,0,100,0,1,3:1,With group,Stay
62b344e3e39755aabc5bed02,329,58,TRUE,1,100,1,1,3:1,Against group,Switch
5a9c41f2dbdb470001eeef9c,331,58,TRUE,1,100,1,0,2:2,Against group,Switch
67878e264046b71df4ad64af,334,58,TRUE,1,100,1,0,2:2,Against group,Switch
5ee4a14b578f8a000b384376,337,58,TRUE,0,100,0,1,3:1,With group,Stay
6425ffdf7fd742839b924ac5,339,58,TRUE,0,100,0,0,2:2,Against group,Stay
59ccd702faf42e00012b68f5,341,58,TRUE,1,100,1,1,3:1,Against group,Switch
5b421b9ac2e3810001763252,343,58,TRUE,0,100,0,1,3:1,With group,Stay
67419a995c7dd3559c354d09,344,58,TRUE,1,100,1,1,3:1,Against group,Switch
559bbbdafdf99b7ce19d5b3d,347,58,TRUE,1,100,1,0,2:2,Against group,Switch
5f2fcda9700ba6032442db9c,377,58,TRUE,0,0,0,2,4:0,With group,Stay
663791040de5898120ca93cd,380,58,TRUE,0,100,0,1,3:1,Against group,Stay
60b3950b9a1de417d37bb8d2,382,58,TRUE,0,0,0,2,4:0,With group,Stay
5e11bda11e2e5885070a0b22,384,58,TRUE,1,100,1,2,4:0,With group,Switch
677833b592e5cc616ab5f35f,386,58,TRUE,0,0,0,2,4:0,With group,Stay
65031d5ca9f619d9e0412f0a,390,58,TRUE,1,0,1,0,2:2,Against group,Switch
6146f8473af59b2f858aa2f2,395,58,TRUE,1,100,1,1,3:1,Against group,Switch
66636514bc4749ad83a2adc8,397,58,TRUE,1,0,1,0,2:2,Against group,Switch
63174af7d57182f9bf90c094,402,58,TRUE,1,0,1,1,3:1,With group,Switch
6730f2e20f5915ff4ad2c07d,404,58,TRUE,1,0,1,1,3:1,With group,Switch
63d53d53a7a7b0379ba289cf,405,58,TRUE,0,0,0,1,3:1,Against group,Stay
676d70fb609bf3532889f9f8,407,58,TRUE,0,100,0,0,2:2,Against group,Stay
60886f033e4f5c214da0c898,409,58,TRUE,0,0,0,1,3:1,With group,Stay
665971fc694c72b87647f8c9,412,58,TRUE,1,100,1,0,2:2,Against group,Switch
58713c5e58ca4c00018ce3ea,415,58,TRUE,0,100,0,2,4:0,Against group,Stay
5c5c8b70758f310001ed429a,416,58,TRUE,1,100,1,0,2:2,Against group,Switch
5ee637a18976fc391312fe01,419,58,TRUE,1,0,1,1,3:1,With group,Switch
677c2fc7d34ead450c40271e,420,58,TRUE,1,0,1,1,3:1,With group,Switch
6169ea2f9163a46bf5f356e2,423,58,TRUE,0,100,0,0,2:2,Against group,Stay
62ac71cec3309a48781684eb,427,58,TRUE,1,100,1,0,2:2,Against group,Switch
67713deebb236b91f2cd106a,429,58,TRUE,1,100,1,2,4:0,Against group,Switch
6658b1bc9b9cd1a0f1a2538b,430,58,TRUE,0,100,0,0,2:2,Against group,Stay
6725c4a8e3ab0787551acf38,432,58,TRUE,1,0,1,1,3:1,With group,Switch
67390dd94909abc2cafc84da,434,58,TRUE,0,0,0,1,3:1,With group,Stay
5b8bf5dd7b334200011da4aa,442,58,TRUE,0,100,0,0,2:2,Against group,Stay
5797564b70c76a0001245734,443,58,TRUE,0,100,0,1,3:1,With group,Stay
5ea00a8a39c0f00008064b2b,444,58,TRUE,0,0,0,2,4:0,Against group,Stay
676998e4f6daae6e1a643595,447,58,TRUE,0,100,0,1,3:1,With group,Stay
66cf346c8d197fa5b7fe6207,451,58,TRUE,0,0,0,0,2:2,Against group,Stay
648495d7f7f8e6efc7759484,453,58,TRUE,0,0,0,1,3:1,Against group,Stay
62a1d88a5d0482a69726950c,454,58,TRUE,0,0,0,1,3:1,Against group,Stay
667987ee48ef12debe279619,463,58,TRUE,1,100,1,1,3:1,With group,Switch
622a35c96d9060c175184c93,466,58,TRUE,0,0,0,0,2:2,Against group,Stay
66502c8dc29366cf9a8b372f,468,58,TRUE,1,100,1,1,3:1,With group,Switch
66bfd3867e3dd5e2c19650b9,1,59,TRUE,1,100,1,1,3:1,Against group,Switch
647849063b9fd9be24803727,3,59,TRUE,1,0,1,1,3:1,Against group,Switch
666d914c8a386185e18db071,4,59,TRUE,1,100,1,1,3:1,Against group,Switch
673f6ffebce20832346325de,5,59,TRUE,1,0,1,0,2:2,Against group,Switch
665d5a08c8e61c18498d08c9,6,59,TRUE,0,0,0,1,3:1,Against group,Stay
6426cfe964863ee2ff26642f,7,59,TRUE,0,100,0,0,2:2,Against group,Stay
5fbccd88199e4319f7a988d2,10,59,TRUE,1,100,1,0,2:2,Against group,Switch
62f3b543dce069211e8e982c,11,59,TRUE,0,100,0,0,2:2,Against group,Stay
63c80a427dfa1305502df5a8,13,59,TRUE,0,100,0,0,2:2,Against group,Stay
6765877a0722b290bb4ab344,14,59,TRUE,0,100,0,0,2:2,Against group,Stay
6534cceb3847273f3c9b8239,15,59,TRUE,1,100,1,0,2:2,Against group,Switch
604541676af7216614098dde,16,59,TRUE,0,100,0,0,2:2,Against group,Stay
5c4f5967aac8be0001716a65,17,59,TRUE,0,0,0,1,3:1,Against group,Stay
660453c9877e571d12b555f7,43,59,TRUE,0,100,0,1,3:1,With group,Stay
60154af277ec314fd8fe1449,48,59,TRUE,0,100,0,2,4:0,With group,Stay
62b44f66a16d45783569fad6,49,59,TRUE,0,100,0,2,4:0,With group,Stay
6744d143eddffd17d345b192,50,59,TRUE,0,100,0,2,4:0,With group,Stay
664212577c09653c94741aab,51,59,TRUE,0,100,0,2,4:0,With group,Stay
6266b0409582f553a3e10d9a,53,59,TRUE,0,100,0,1,3:1,With group,Stay
5eadaff848b26f4483ae62d9,56,59,TRUE,0,100,0,2,4:0,With group,Stay
67607c67fcf3f8b4093a8356,57,59,TRUE,1,0,1,2,4:0,With group,Switch
6760765e6a687b2878284f5e,58,59,TRUE,0,100,0,1,3:1,With group,Stay
5bb7abf3c190e20001e5c2c8,59,59,TRUE,0,0,0,2,4:0,With group,Stay
666a1e606b80f9865c1f3d5f,60,59,TRUE,0,0,0,2,4:0,Against group,Stay
6753746b1f8827e2bd586bf0,61,59,TRUE,1,0,1,2,4:0,With group,Switch
672a94165edd330fd1919b86,62,59,TRUE,0,100,0,2,4:0,With group,Stay
5c921106b788a2000170709f,63,59,TRUE,0,100,0,2,4:0,With group,Stay
5f450738ab827a05e739ef40,64,59,TRUE,1,0,1,1,3:1,With group,Switch
5d7a1fce27fb8a000196993e,99,59,TRUE,0,100,0,2,4:0,With group,Stay
5a7226d9f660ae0001a9a547,101,59,TRUE,0,100,0,2,4:0,With group,Stay
672f246d1d67d71960402ef8,102,59,TRUE,0,100,0,2,4:0,With group,Stay
5d66f49c531d6e0001e99e8a,103,59,TRUE,1,100,1,2,4:0,With group,Switch
5fed47cfcb429d79af4f8ded,104,59,TRUE,1,100,1,1,3:1,Against group,Switch
614e4f5af7eba1c013541155,106,59,TRUE,0,0,0,0,2:2,Against group,Stay
670128e69d2576c4828a706e,108,59,TRUE,0,0,0,0,2:2,Against group,Stay
66bbafb05de7e549455aa4ff,110,59,TRUE,0,100,0,2,4:0,With group,Stay
667a9bdad0e1a943ee3d04bb,112,59,TRUE,1,100,1,1,3:1,Against group,Switch
5eca536f9aa4f658d641a7d9,122,59,TRUE,0,100,0,1,3:1,With group,Stay
57b248d52075e2000113ba3d,125,59,TRUE,0,100,0,1,3:1,With group,Stay
596e1edd39e9d00001b7bb98,126,59,TRUE,0,100,0,1,3:1,With group,Stay
5b0b369230d5620001553596,127,59,TRUE,0,100,0,1,3:1,With group,Stay
5af32f9d003f6c0001f2905b,131,59,TRUE,0,0,0,2,4:0,Against group,Stay
679a0366c8793f4845badfd6,134,59,TRUE,1,0,1,1,3:1,Against group,Switch
6658b198f863db3c5d605d13,136,59,TRUE,0,100,0,0,2:2,Against group,Stay
5ad0ba03fb109b0001a3148e,137,59,TRUE,1,100,1,0,2:2,Against group,Switch
5bf7be3abd1fd30001aa5498,152,59,TRUE,1,0,1,2,4:0,Against group,Switch
629b3b3c89d490460eacbfbc,153,59,TRUE,0,100,0,1,3:1,With group,Stay
6773d73519c6135fee11ae3d,154,59,TRUE,1,0,1,1,3:1,With group,Switch
60ac1213194b969a2accb5c4,156,59,TRUE,1,100,1,1,3:1,With group,Switch
66854ca22a0b1e7e87b469a4,157,59,TRUE,0,100,0,2,4:0,Against group,Stay
59772a6c5cde890001dc01a0,158,59,TRUE,0,100,0,1,3:1,With group,Stay
67772cab4247719f8cb639b2,159,59,TRUE,0,100,0,1,3:1,With group,Stay
5623d483ed6e5a0005c803de,163,59,TRUE,1,0,1,1,3:1,With group,Switch
6659fbe836e30024b47db6cd,164,59,TRUE,1,100,1,1,3:1,With group,Switch
5a840fcfb093f80001a7cf78,166,59,TRUE,0,100,0,1,3:1,With group,Stay
58404fd8ad98e40001ce915f,169,59,TRUE,0,100,0,1,3:1,With group,Stay
671ec2ffd89afa2ce6dea859,170,59,TRUE,0,100,0,1,3:1,With group,Stay
5ea01c7e792cdc00099748d6,171,59,TRUE,1,0,1,2,4:0,Against group,Switch
5d3983cb8580230018bbf15f,172,59,TRUE,0,100,0,1,3:1,With group,Stay
5f78863ec51814422de56470,176,59,TRUE,0,0,0,1,3:1,With group,Stay
5f32e77f34cb5e09af85ff3e,177,59,TRUE,1,100,1,1,3:1,With group,Switch
671cf3faf9e7ffc0d41db198,187,59,TRUE,0,100,0,1,3:1,With group,Stay
5ef6354b6d77930e716a2a1d,189,59,TRUE,0,100,0,1,3:1,Against group,Stay
65df337b8dc407fe8c4369c1,190,59,TRUE,0,100,0,0,2:2,Against group,Stay
545d347afdf99b7f9fca22c7,191,59,TRUE,0,100,0,1,3:1,With group,Stay
5b72e785fb359c0001d8f1c2,192,59,TRUE,1,0,1,0,2:2,Against group,Switch
5a81d2b6190420000155d995,197,59,TRUE,0,0,0,2,4:0,Against group,Stay
614ee866eb22f6b60f499a91,198,59,TRUE,0,100,0,1,3:1,With group,Stay
6765ad2b94f8f4ac95f58d3f,200,59,TRUE,0,100,0,1,3:1,With group,Stay
67a61fee0bd46caa06817695,201,59,TRUE,0,100,0,1,3:1,With group,Stay
568aebfc39a70e000b57acf9,203,59,TRUE,1,0,1,1,3:1,Against group,Switch
62b57d34b7bdc2d0835fab76,207,59,TRUE,0,0,0,2,4:0,Against group,Stay
5ead8f2848b26f423b971747,208,59,TRUE,0,100,0,1,3:1,With group,Stay
6692fcc54896e26c1dad62bb,214,59,TRUE,0,100,0,1,3:1,With group,Stay
671536a4dee5f7f5774fc909,220,59,TRUE,0,0,0,1,3:1,Against group,Stay
5fbf94f2891c55203896f7dc,222,59,TRUE,1,0,1,0,2:2,Against group,Switch
56f597c5736c79000b228052,223,59,TRUE,0,100,0,1,3:1,With group,Stay
5efb49177e130c0785b93842,225,59,TRUE,1,100,1,0,2:2,Against group,Switch
5eeb6965645c11097b4bae82,229,59,TRUE,0,0,0,1,3:1,With group,Stay
5d2b11ac3a260c001af2d338,230,59,TRUE,1,100,1,1,3:1,With group,Switch
67693b69371357770f713607,231,59,TRUE,1,100,1,1,3:1,With group,Switch
602a2911a73ba046955f6c58,232,59,TRUE,0,100,0,0,2:2,Against group,Stay
5f24a57c030da70af5ffd2bf,233,59,TRUE,0,100,0,2,4:0,Against group,Stay
5cfbf333ac28dd00196e807b,234,59,TRUE,0,100,0,1,3:1,Against group,Stay
60b235f65a20aec2984f4b80,235,59,TRUE,0,100,0,0,2:2,Against group,Stay
67605e6a382a3f0292c2c6c5,236,59,TRUE,0,100,0,1,3:1,With group,Stay
67606cca6591f7023be55e8e,237,59,TRUE,0,100,0,0,2:2,Against group,Stay
6658b578aab263fcab6c8edb,238,59,TRUE,0,100,0,1,3:1,Against group,Stay
644150ada063f0646fa94580,240,59,TRUE,0,100,0,1,3:1,Against group,Stay
5e8a62bdf3599409e0b61b1a,241,59,TRUE,1,0,1,2,4:0,Against group,Switch
6054c99c850918fc1ee83760,242,59,TRUE,0,100,0,1,3:1,With group,Stay
5bbc3d95f1f9ba000141d855,246,59,TRUE,0,0,0,0,2:2,Against group,Stay
607081b0ecb2499634a349dd,257,59,TRUE,0,0,0,1,3:1,Against group,Stay
5ced66139b5b490001b688ed,265,59,TRUE,1,0,1,1,3:1,Against group,Switch
5774ed97d8e8880001b2ff6c,269,59,TRUE,0,100,0,0,2:2,Against group,Stay
6659fb60e288516b96e02bd8,283,59,TRUE,0,0,0,0,2:2,Against group,Stay
595fa59caa841c00018d7225,293,59,TRUE,0,100,0,1,3:1,With group,Stay
664a0d8b5ef52adae600c9fa,299,59,TRUE,1,100,1,1,3:1,With group,Switch
5f0255082e1a9e3f9039b435,302,59,TRUE,0,100,0,1,3:1,With group,Stay
6425ffdf7fd742839b924ac5,339,59,TRUE,1,0,1,0,2:2,Against group,Switch
65845f67f9ed8c08c8e58949,345,59,TRUE,0,100,0,1,3:1,Against group,Stay
559bbbdafdf99b7ce19d5b3d,347,59,TRUE,0,100,0,0,2:2,Against group,Stay
5c7c38999f29bd0001349ca9,379,59,TRUE,0,0,0,1,3:1,With group,Stay
663791040de5898120ca93cd,380,59,TRUE,1,0,1,1,3:1,Against group,Switch
666f1aec64844fbd48cd89b8,383,59,TRUE,0,0,0,1,3:1,With group,Stay
65031d5ca9f619d9e0412f0a,390,59,TRUE,0,0,0,1,3:1,Against group,Stay
6773d48f1875062d8ac2c68d,391,59,TRUE,0,0,0,2,4:0,Against group,Stay
59dccd61e75b450001a689b7,392,59,TRUE,1,0,1,1,3:1,With group,Switch
6675bf37807f61e58f53c9d2,394,59,TRUE,0,0,0,1,3:1,With group,Stay
6146f8473af59b2f858aa2f2,395,59,TRUE,0,100,0,0,2:2,Against group,Stay
66636514bc4749ad83a2adc8,397,59,TRUE,1,100,1,0,2:2,Against group,Switch
63174af7d57182f9bf90c094,402,59,TRUE,0,0,0,2,4:0,Against group,Stay
6730f2e20f5915ff4ad2c07d,404,59,TRUE,0,0,0,1,3:1,With group,Stay
60886f033e4f5c214da0c898,409,59,TRUE,1,100,1,1,3:1,With group,Switch
63d3f953f8fb0fe970f0d0c6,413,59,TRUE,1,100,1,1,3:1,With group,Switch
58713c5e58ca4c00018ce3ea,415,59,TRUE,0,100,0,1,3:1,With group,Stay
5ee637a18976fc391312fe01,419,59,TRUE,0,0,0,1,3:1,With group,Stay
677c2fc7d34ead450c40271e,420,59,TRUE,1,100,1,1,3:1,With group,Switch
67713deebb236b91f2cd106a,429,59,TRUE,0,100,0,1,3:1,With group,Stay
6725c4a8e3ab0787551acf38,432,59,TRUE,1,100,1,1,3:1,With group,Switch
67390dd94909abc2cafc84da,434,59,TRUE,0,0,0,2,4:0,Against group,Stay
5b8bf5dd7b334200011da4aa,442,59,TRUE,0,100,0,2,4:0,With group,Stay
5797564b70c76a0001245734,443,59,TRUE,0,100,0,0,2:2,Against group,Stay
5ea00a8a39c0f00008064b2b,444,59,TRUE,0,0,0,1,3:1,Against group,Stay
676998e4f6daae6e1a643595,447,59,TRUE,0,100,0,0,2:2,Against group,Stay
59b5a275c05bb50001eb3c4b,448,59,TRUE,1,0,1,1,3:1,With group,Switch
66cf346c8d197fa5b7fe6207,451,59,TRUE,0,100,0,2,4:0,With group,Stay
648495d7f7f8e6efc7759484,453,59,TRUE,0,0,0,2,4:0,With group,Stay
62a1d88a5d0482a69726950c,454,59,TRUE,1,100,1,2,4:0,With group,Switch
5adb3e135f327e0001fb329c,456,59,TRUE,0,0,0,1,3:1,With group,Stay
