participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.choice1,player.choice2,player.computer_choice1,player.computer_choice2,player.bet1,player.bet2,player.left_image,player.right_image,player.trial_reward,player.chosen_image_one,player.chosen_image_one_binary,player.chosen_image_two,player.chosen_image_two_binary,player.choice1_with,player.choice1_against,player.choice2_with,player.choice2_against,player.chosen_image_computer,player.chosen_image_computer_two,player.choice1_accuracy,player.choice2_accuracy,player.switch_vs_stay,player.choice1_reward_binary,player.choice2_reward_binary,player.my_page_load_time,player.individual_page_load_time,player.initial_choice_time,player.initial_bet_time,player.second_choice_time,player.second_bet_time,player.choice1_earnings,player.choice2_earnings,player.choice1_sum_earnings,player.choice2_sum_earnings,player.bonus_payment_score,player.base_payoff,player.bonus_payoff,player.total_payoff,player.loss_or_gain,player.computer_choice_one,player.computer_bet_one,player.computer_choice_two,player.computer_bet_two,player.player1_choice_one,player.player2_choice_one,player.player3_choice_one,player.player4_choice_one,player.player1_choice_two,player.player2_choice_two,player.player3_choice_two,player.player4_choice_two,player.player1_choice1_accuracy,player.player2_choice1_accuracy,player.player3_choice1_accuracy,player.player4_choice1_accuracy,player.player1_choice2_accuracy,player.player2_choice2_accuracy,player.player3_choice2_accuracy,player.player4_choice2_accuracy,player.player1_loss_or_gain,player.player2_loss_or_gain,player.player3_loss_or_gain,player.player4_loss_or_gain,player.player1_choice1_computer,player.player2_choice1_computer,player.player3_choice1_computer,player.player4_choice1_computer,player.player1_choice2_computer,player.player2_choice2_computer,player.player3_choice2_computer,player.player4_choice2_computer,player.manual_second_choice,player.disconnection_streak,player.is_bot,player.last_connection_time,player.last_check_time,player.consecutive_missed_checks,group.id_in_subsession,group.current_round,group.trial_number,group.my_page_load_time,group.round_reward_A,group.round_reward_B,group.intertrial_interval,group.second_bet_timer_ended_executed,group.next_round_transition_time,group.reward_probability_A,group.reward_probability_B,group.seventy_percent_image,group.thirty_percent_image,group.reversal_rounds,group.bet_container_displayed,group.remaining_images_displayed,group.reversal_happened,group.round_reward_set,group.all_players_loaded,group.players_loaded_count,group.disconnected_players,group.bot_players,group.active_bots,group.disconnection_streaks,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
11,ilvocnr8,66cdd069637121e241f7a40a,0,278,278,submission,Submit,2025-02-05 12:00:41.547855,1,,,0.0,5,,0.0,left,left,,,2,1,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1B.bmp,2,0,4,0,4,,,1,1,0,1,1,0.36,0.36,2.46,1.43,0.38,0.72,40,20,-20,-260,-200,10.0,0.0,0.0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1738758787.5976672,1738758798.5070279,0,3,1,48,0.67,0,1,5000,1,1738758809535.5754,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,1,1,0,0,,,,{},48,d6lvy1ol,,,,,0
12,sla165sp,5aa696af6219a30001c75d2a,0,278,278,submission,Submit,2025-02-05 12:00:50.755104,1,,,0.0,5,,0.0,left,left,,,1,2,option1A.bmp,option1B.bmp,0,option1A.bmp,1,option1A.bmp,1,4,0,4,0,,,0,0,0,0,0,1.0,1.0,1.09,3.0,0.37,0.93,-20,-40,60,180,20,10.0,0.0,0.0,-1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1738758499.580114,1738758509.8755314,0,2,1,48,1.0,0,1,5000,1,1738758521611.4727,0.3,0.7,option1B.bmp,option1A.bmp,,1,1,1,1,0,0,,,,{},48,d6lvy1ol,,,,,0
13,sy2jizw1,5e1b6da99debf5393dfba2dc,0,12,278,practice_task,WaitPage1,2025-02-05 12:01:05.541355,1,,,0.0,13,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},48,d6lvy1ol,,,,,0
14,c6jit37a,5aa297fe1ade740001b94bb7,0,12,278,practice_task,WaitPage1,2025-02-05 12:02:50.470559,1,,,0.0,14,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},48,d6lvy1ol,,,,,0
15,inywr80n,5c9f46a912505500018d191b,0,4,278,instructions,TaskInstructionsPage1,2025-02-05 12:16:07.780796,1,,,0.0,15,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},48,d6lvy1ol,,,,,0
16,7vbggryl,,0,0,278,,,,0,,,0.0,16,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},48,d6lvy1ol,,,,,0
17,55xz493m,,0,0,278,,,,0,,,0.0,17,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},48,d6lvy1ol,,,,,0
18,o7o3dfqr,,0,0,278,,,,0,,,0.0,18,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},48,d6lvy1ol,,,,,0
19,2jqa0u9a,,0,0,278,,,,0,,,0.0,19,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},48,d6lvy1ol,,,,,0
20,o6ydcay7,,0,0,278,,,,0,,,0.0,20,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},48,d6lvy1ol,,,,,0
1,zcf1egr7,5c4338d8a04c050001a0a876,0,278,278,submission,Submit,2025-02-05 11:50:45.966159,1,,,0.0,2,,0.0,right,right,,,3,2,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,2,2,2,2,,,0,0,0,1,1,0.51,0.51,1.09,0.8,1.61,3.0,60,40,540,280,200,10.0,0.0,0.0,1,0,0,0,1,1,1,2,2,1,1,2,2,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1738758522.1467407,1738758542.3063447,0,2,1,49,0.98,1,0,5000,1,1738758544534.8877,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},49,d6lvy1ol,,,,,0
2,0r57elef,607d6e86f96c147cf2b3223c,0,278,278,submission,Submit,2025-02-05 11:59:52.669938,1,,,0.0,1,,0.0,right,right,,,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,2,2,2,2,,,0,0,0,1,1,0.44,0.44,1.86,1.14,1.25,0.92,60,60,340,440,460,10.0,0.0,0.0,1,0,0,0,0,1,1,2,2,1,1,2,2,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1738758522.081815,1738758542.235575,0,2,1,49,0.98,1,0,5000,1,1738758544534.8877,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},49,d6lvy1ol,,,,,0
3,uro33w1j,5e3c759575109a055e99b38a,0,278,278,submission,Submit,2025-02-05 12:00:04.597039,1,,,0.0,2,,0.0,left,left,,,1,1,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,1,3,2,2,,,0,0,0,1,1,0.86,0.86,0.47,0.37,0.35,0.36,20,20,260,280,280,10.0,0.0,0.0,1,0,0,0,0,2,2,2,1,2,1,2,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1738758810.412778,1738758820.578567,0,3,1,49,1.25,1,0,5000,1,1738758832527.098,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},49,d6lvy1ol,,,,,0
4,v5uzjzeq,67862f57b5350ebed10fac1f,0,278,278,submission,Submit,2025-02-05 12:00:08.722873,1,,,0.0,3,,0.0,left,left,,,1,1,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,2,2,2,2,,,0,0,0,1,1,0.38,0.38,0.52,0.33,0.44,0.36,20,20,280,280,300,10.0,0.0,0.0,1,0,0,0,0,1,1,2,2,1,1,2,2,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1738758522.045934,1738758532.1628096,0,2,1,49,0.98,1,0,5000,1,1738758544534.8877,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},49,d6lvy1ol,,,,,0
5,r0epnh5n,622bb4f79c52ad04bb91e752,0,278,278,submission,Submit,2025-02-05 12:00:12.160237,1,,,0.0,4,,0.0,right,right,,,1,1,option1A.bmp,option1B.bmp,0,option1B.bmp,2,option1B.bmp,2,2,2,1,3,,,1,1,0,0,0,1.01,1.01,1.48,1.62,0.84,0.89,-20,-20,-120,60,80,10.0,0.0,0.0,-1,0,0,0,0,2,1,2,1,2,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1738758810.5631294,1738758830.720491,0,3,1,49,1.25,1,0,5000,1,1738758832527.098,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},49,d6lvy1ol,,,,,0
6,c8le880w,66095082185479f7db42d782,0,278,278,submission,Submit,2025-02-05 12:00:21.436295,1,,,0.0,4,,0.0,,left,left,,1,2,option1B.bmp,option1A.bmp,0,option1B.bmp,2,option1B.bmp,2,1,3,1,3,option1B_tr.bmp,,1,1,0,0,0,0.56,0.56,3.0,0.07,2.64,0.6,-20,-40,-360,-60,-160,10.0,0.0,0.0,-1,1,0,0,0,1,1,1,2,1,1,1,2,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1738758522.1763732,1738758542.3393822,0,2,1,49,0.98,1,0,5000,1,1738758544534.8877,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},49,d6lvy1ol,,,,,0
7,fe87ewee,610d4df86c4abc6b5ced6fa0,0,278,278,submission,Submit,2025-02-05 12:00:22.787471,1,,,0.0,3,,0.0,left,right,,,3,2,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1A.bmp,1,2,2,2,2,,,1,0,1,0,1,1.25,1.25,0.97,1.32,1.08,0.41,-60,40,-600,-60,-820,10.0,0.0,0.0,1,0,0,0,0,2,1,2,1,2,1,2,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1738758810.598405,1738758820.9582024,0,3,1,49,1.25,1,0,5000,1,1738758832527.098,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},49,d6lvy1ol,,,,,0
8,vmj6j5sf,5e3024d69366c7000c4025ff,0,278,278,submission,Submit,2025-02-05 12:00:26.939095,1,,,0.0,1,,0.0,right,right,,,2,3,option1A.bmp,option1B.bmp,0,option1B.bmp,2,option1B.bmp,2,2,2,1,3,,,1,1,0,0,0,1.01,1.01,0.68,2.11,0.74,0.92,-40,-60,260,-640,-160,10.0,0.0,0.0,-1,0,0,0,0,1,2,2,1,1,1,2,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1738758810.481782,1738758820.7143981,0,3,1,49,1.25,1,0,5000,1,1738758832527.098,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},49,d6lvy1ol,,,,,0
9,ljjdyf5m,607f63ce9ffa404fca0400a9,0,12,278,practice_task,WaitPage1,2025-02-05 12:00:38.595190,1,,,0.0,9,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},49,d6lvy1ol,,,,,0
10,rdw7kh1f,5d08aa3601331e0001b48923,0,12,278,practice_task,WaitPage1,2025-02-05 12:00:40.647620,1,,,0.0,10,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},49,d6lvy1ol,,,,,0
11,ilvocnr8,66cdd069637121e241f7a40a,0,278,278,submission,Submit,2025-02-05 12:00:41.547855,1,,,0.0,5,,0.0,left,left,,,2,2,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,1,3,2,2,,,0,0,0,1,1,0.87,0.87,2.27,1.25,0.39,0.75,40,40,20,-220,-160,10.0,0.0,0.0,1,0,0,0,0,2,1,2,2,2,1,1,2,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1738758810.3496535,1738758820.565433,0,3,1,49,1.25,1,0,5000,1,1738758832527.098,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},49,d6lvy1ol,,,,,0
12,sla165sp,5aa696af6219a30001c75d2a,0,278,278,submission,Submit,2025-02-05 12:00:50.755104,1,,,0.0,5,,0.0,left,left,,,3,3,option1B.bmp,option1A.bmp,0,option1B.bmp,2,option1B.bmp,2,1,3,1,3,,,1,1,0,0,0,0.98,0.98,0.54,1.2,1.02,0.7,-60,-60,0,120,-40,10.0,0.0,0.0,-1,0,0,0,0,1,1,1,2,1,1,1,2,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1738758522.4936645,1738758542.785451,0,2,1,49,0.98,1,0,5000,1,1738758544534.8877,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},49,d6lvy1ol,,,,,0
13,sy2jizw1,5e1b6da99debf5393dfba2dc,0,12,278,practice_task,WaitPage1,2025-02-05 12:01:05.541355,1,,,0.0,13,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},49,d6lvy1ol,,,,,0
14,c6jit37a,5aa297fe1ade740001b94bb7,0,12,278,practice_task,WaitPage1,2025-02-05 12:02:50.470559,1,,,0.0,14,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},49,d6lvy1ol,,,,,0
15,inywr80n,5c9f46a912505500018d191b,0,4,278,instructions,TaskInstructionsPage1,2025-02-05 12:16:07.780796,1,,,0.0,15,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},49,d6lvy1ol,,,,,0
16,7vbggryl,,0,0,278,,,,0,,,0.0,16,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},49,d6lvy1ol,,,,,0
17,55xz493m,,0,0,278,,,,0,,,0.0,17,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},49,d6lvy1ol,,,,,0
18,o7o3dfqr,,0,0,278,,,,0,,,0.0,18,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},49,d6lvy1ol,,,,,0
19,2jqa0u9a,,0,0,278,,,,0,,,0.0,19,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},49,d6lvy1ol,,,,,0
20,o6ydcay7,,0,0,278,,,,0,,,0.0,20,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},49,d6lvy1ol,,,,,0
1,zcf1egr7,5c4338d8a04c050001a0a876,0,278,278,submission,Submit,2025-02-05 11:50:45.966159,1,,,0.0,2,,0.0,left,left,,,3,3,option1A.bmp,option1B.bmp,0,option1A.bmp,1,option1A.bmp,1,3,1,3,1,,,0,0,0,0,0,0.55,0.55,1.43,0.73,0.51,0.39,-60,-60,480,220,140,10.0,0.0,0.0,-1,0,0,0,0,1,1,1,2,1,1,1,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1738758545.0895605,1738758565.263911,0,2,1,50,0.82,0,1,5000,1,1738758567420.8113,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},50,d6lvy1ol,,,,,0
2,0r57elef,607d6e86f96c147cf2b3223c,0,278,278,submission,Submit,2025-02-05 11:59:52.669938,1,,,0.0,1,,0.0,left,left,,,2,3,option1A.bmp,option1B.bmp,0,option1A.bmp,1,option1A.bmp,1,3,1,3,1,,,0,0,0,0,0,0.45,0.45,2.1,3.0,0.44,0.31,-40,-60,300,380,400,10.0,0.0,0.0,-1,0,1,0,0,1,1,1,2,1,1,1,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1738758545.0272052,1738758565.15851,0,2,1,50,0.82,0,1,5000,1,1738758567420.8113,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},50,d6lvy1ol,,,,,0
3,uro33w1j,5e3c759575109a055e99b38a,0,278,278,submission,Submit,2025-02-05 12:00:04.597039,1,,,0.0,2,,0.0,left,left,,,2,2,option1A.bmp,option1B.bmp,0,option1A.bmp,1,option1A.bmp,1,3,1,4,0,,,0,0,0,0,0,0.43,0.43,0.49,0.29,0.36,0.35,-40,-40,220,240,240,10.0,0.0,0.0,-1,0,0,0,0,1,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1738758832.9944246,1738758853.1240852,0,3,1,50,0.54,0,1,5000,1,1738758854747.251,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},50,d6lvy1ol,,,,,0
4,v5uzjzeq,67862f57b5350ebed10fac1f,0,278,278,submission,Submit,2025-02-05 12:00:08.722873,1,,,0.0,3,,0.0,right,right,,,1,1,option1B.bmp,option1A.bmp,0,option1A.bmp,1,option1A.bmp,1,3,1,3,1,,,0,0,0,0,0,0.47,0.47,0.5,0.34,0.84,0.29,-20,-20,260,260,280,10.0,0.0,0.0,-1,0,0,0,0,1,1,1,2,1,1,1,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1738758544.96822,1738758565.1722505,0,2,1,50,0.82,0,1,5000,1,1738758567420.8113,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},50,d6lvy1ol,,,,,0
5,r0epnh5n,622bb4f79c52ad04bb91e752,0,278,278,submission,Submit,2025-02-05 12:00:12.160237,1,,,0.0,4,,0.0,left,left,,,2,3,option1A.bmp,option1B.bmp,0,option1A.bmp,1,option1A.bmp,1,3,1,4,0,,,0,0,0,0,0,0.52,0.52,1.57,1.91,0.52,0.52,-40,-60,-160,0,20,10.0,0.0,0.0,-1,0,0,0,0,1,1,2,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1738758833.1248689,1738758843.276107,0,3,1,50,0.54,0,1,5000,1,1738758854747.251,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},50,d6lvy1ol,,,,,0
6,c8le880w,66095082185479f7db42d782,0,278,278,submission,Submit,2025-02-05 12:00:21.436295,1,,,0.0,4,,0.0,left,left,,,3,3,option1A.bmp,option1B.bmp,0,option1A.bmp,1,option1A.bmp,1,3,1,3,1,,,0,0,0,0,0,0.5,0.5,2.85,0.88,0.81,0.22,-60,-60,-420,-120,-220,10.0,0.0,0.0,-1,0,0,0,0,1,1,1,2,1,1,1,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1738758545.0580807,1738758565.203322,0,2,1,50,0.82,0,1,5000,1,1738758567420.8113,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},50,d6lvy1ol,,,,,0
7,fe87ewee,610d4df86c4abc6b5ced6fa0,0,278,278,submission,Submit,2025-02-05 12:00:22.787471,1,,,0.0,3,,0.0,right,left,,,3,3,option1A.bmp,option1B.bmp,0,option1B.bmp,2,option1A.bmp,1,0,4,4,0,,,1,0,1,1,0,0.54,0.54,1.34,0.59,1.44,0.67,60,-60,-540,-120,-880,10.0,0.0,0.0,-1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1738758833.0774267,1738758843.2622736,0,3,1,50,0.54,0,1,5000,1,1738758854747.251,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},50,d6lvy1ol,,,,,0
8,vmj6j5sf,5e3024d69366c7000c4025ff,0,278,278,submission,Submit,2025-02-05 12:00:26.939095,1,,,0.0,1,,0.0,left,left,,,3,3,option1A.bmp,option1B.bmp,0,option1A.bmp,1,option1A.bmp,1,3,1,4,0,,,0,0,0,0,0,0.5,0.5,1.02,0.3,0.3,0.38,-60,-60,200,-700,-220,10.0,0.0,0.0,-1,0,0,0,0,1,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1738758833.030865,1738758853.1919038,0,3,1,50,0.54,0,1,5000,1,1738758854747.251,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},50,d6lvy1ol,,,,,0
9,ljjdyf5m,607f63ce9ffa404fca0400a9,0,12,278,practice_task,WaitPage1,2025-02-05 12:00:38.595190,1,,,0.0,9,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},50,d6lvy1ol,,,,,0
10,rdw7kh1f,5d08aa3601331e0001b48923,0,12,278,practice_task,WaitPage1,2025-02-05 12:00:40.647620,1,,,0.0,10,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},50,d6lvy1ol,,,,,0
11,ilvocnr8,66cdd069637121e241f7a40a,0,278,278,submission,Submit,2025-02-05 12:00:41.547855,1,,,0.0,5,,0.0,right,right,,,2,2,option1B.bmp,option1A.bmp,0,option1A.bmp,1,option1A.bmp,1,3,1,4,0,,,0,0,0,0,0,0.32,0.32,0.74,1.07,0.4,0.49,-40,-40,-20,-260,-200,10.0,0.0,0.0,-1,0,0,0,0,1,1,2,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1738758832.881055,1738758853.00527,0,3,1,50,0.54,0,1,5000,1,1738758854747.251,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},50,d6lvy1ol,,,,,0
