participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.choice1,player.choice2,player.computer_choice1,player.computer_choice2,player.bet1,player.bet2,player.left_image,player.right_image,player.trial_reward,player.chosen_image_one,player.chosen_image_one_binary,player.chosen_image_two,player.chosen_image_two_binary,player.choice1_with,player.choice1_against,player.choice2_with,player.choice2_against,player.chosen_image_computer,player.chosen_image_computer_two,player.choice1_accuracy,player.choice2_accuracy,player.choice1_accuracy_sum,player.choice2_accuracy_sum,player.switch_vs_stay,player.choice1_reward_binary,player.choice2_reward_binary,player.choice1_reward_binary_sum,player.choice2_reward_binary_sum,player.my_page_load_time,player.individual_page_load_time,player.initial_choice_time,player.initial_bet_time,player.second_choice_time,player.second_bet_time,player.choice1_earnings,player.choice2_earnings,player.choice1_sum_earnings,player.choice2_sum_earnings,player.bonus_payment_score,player.base_payoff,player.bonus_payoff,player.total_payoff,player.loss_or_gain,player.computer_choice_one,player.computer_bet_one,player.computer_choice_two,player.computer_bet_two,player.player1_choice_one,player.player2_choice_one,player.player3_choice_one,player.player4_choice_one,player.player1_choice_two,player.player2_choice_two,player.player3_choice_two,player.player4_choice_two,player.player1_choice1_accuracy,player.player2_choice1_accuracy,player.player3_choice1_accuracy,player.player4_choice1_accuracy,player.player1_choice2_accuracy,player.player2_choice2_accuracy,player.player3_choice2_accuracy,player.player4_choice2_accuracy,player.player1_loss_or_gain,player.player2_loss_or_gain,player.player3_loss_or_gain,player.player4_loss_or_gain,player.player1_choice1_computer,player.player2_choice1_computer,player.player3_choice1_computer,player.player4_choice1_computer,player.player1_choice2_computer,player.player2_choice2_computer,player.player3_choice2_computer,player.player4_choice2_computer,player.manual_second_choice,player.disconnection_streak,player.is_bot,player.last_connection_time,player.last_check_time,player.consecutive_missed_checks,group.id_in_subsession,group.current_round,group.trial_number,group.my_page_load_time,group.round_reward_A,group.round_reward_B,group.intertrial_interval,group.second_bet_timer_ended_executed,group.next_round_transition_time,group.reward_probability_A,group.reward_probability_B,group.seventy_percent_image,group.thirty_percent_image,group.reversal_rounds,group.bet_container_displayed,group.remaining_images_displayed,group.reversal_happened,group.round_reward_set,group.all_players_loaded,group.players_loaded_count,group.disconnected_players,group.bot_players,group.active_bots,group.disconnection_streaks,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
8,a93ezojp,610a879e6500d1d653b3da54,0,12,294,practice_task,WaitPage1,2025-02-20 12:00:09.186762,1,,,0.0,8,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},45,7qmz5nfz,,,,,0
9,70z8cq6z,676998e4f6daae6e1a643595,0,294,294,submission,Submit,2025-02-20 12:00:09.356056,1,,,0.0,1,,0.0,left,left,,,1,1,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,3,1,3,1,,,1,1,40,40,0,1,1,30,30,0.64,0.64,1.17,0.87,0.63,1.33,20,20,500,520,480,10.0,0.0,0.0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1740055022.534073,1740055032.8630514,0,5,1,45,0.79,1,0,5000,1,1740055046151.5037,0.7,0.3,option1A.bmp,option1B.bmp,,0,1,0,1,0,0,,,,{},45,7qmz5nfz,,,,,0
10,bgrafq8e,59b5a275c05bb50001eb3c4b,0,294,294,submission,Submit,2025-02-20 12:00:10.973484,1,,,0.0,2,,0.0,left,left,,,1,1,option1B.bmp,option1A.bmp,0,option1B.bmp,2,option1B.bmp,2,3,1,4,0,,,0,0,24,22,0,0,0,20,18,1.09,1.09,0.61,0.41,0.42,1.15,-20,-20,-140,-460,-300,10.0,0.0,0.0,-1,0,0,0,0,2,1,2,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1740054442.8940902,1740054463.633879,0,2,1,45,1.09,1,0,5000,1,1740054464654.1912,0.7,0.3,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,{},45,7qmz5nfz,,,,,0
11,kf3z801n,6776db5ec2686c027926581e,0,294,294,submission,Submit,2025-02-20 12:00:13.381712,1,,,0.0,5,,0.0,left,right,,,2,2,option1A.bmp,option1B.bmp,0,option1A.bmp,1,option1B.bmp,2,1,3,1,3,,,1,0,36,35,1,1,0,28,25,0.8,0.8,1.74,1.48,0.7,0.47,40,-40,440,220,280,10.0,0.0,0.0,-1,0,0,0,0,2,2,1,2,,,,,0,0,1,0,,,,,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1740054814.225953,1740054835.0916462,0,4,1,45,0.8,1,0,5000,1,1740054837029.3027,0.7,0.3,option1A.bmp,option1B.bmp,,0,1,0,1,0,0,,,,{},45,7qmz5nfz,,,,,0
12,n2uryq2k,5c634aca9d0d7000012479a0,0,37,294,main_task,WaitPage2,2025-02-20 12:00:13.455983,1,,,0.0,12,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},45,7qmz5nfz,,,,,0
13,b8kizv36,66cf346c8d197fa5b7fe6207,0,294,294,submission,Submit,2025-02-20 12:00:17.351099,1,,,0.0,3,,0.0,,right,left,,2,2,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1A.bmp,1,1,3,2,2,option1B_tr.bmp,,0,1,29,26,1,0,1,25,24,0.79,0.79,3.0,2.1,1.9,0.44,-40,40,120,120,40,10.0,0.0,0.0,1,1,0,0,0,1,2,1,1,1,2,1,2,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1740054648.3582516,1740054662.7604032,0,3,1,45,1.42,1,0,5000,1,1740054676244.011,0.7,0.3,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,{},45,7qmz5nfz,,,,,0
14,1lbmou9n,673789bed0ce05cea7ae8a9f,0,37,294,main_task,WaitPage2,2025-02-20 12:00:17.507751,1,,,0.0,14,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},45,7qmz5nfz,,,,,0
15,96cy1vag,648495d7f7f8e6efc7759484,0,294,294,submission,Submit,2025-02-20 12:00:17.950288,1,,,0.0,2,,0.0,right,right,,,2,2,option1A.bmp,option1B.bmp,0,option1B.bmp,2,option1B.bmp,2,1,3,1,3,,,0,0,26,28,0,0,0,22,22,0.36,0.36,0.94,0.31,1.89,0.49,-40,-40,20,100,180,10.0,0.0,0.0,-1,0,0,0,0,1,2,1,1,1,1,1,2,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1740054648.0288427,1740054662.591242,0,3,1,45,1.42,1,0,5000,1,1740054676244.011,0.7,0.3,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,{},45,7qmz5nfz,,,,,0
16,bkcywrul,62a1d88a5d0482a69726950c,0,294,294,submission,Submit,2025-02-20 12:00:19.751803,1,,,0.0,4,,0.0,right,,,right,2,2,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,2,2,2,2,,option1A_tr.bmp,1,1,21,22,0,1,1,21,20,0.72,0.72,1.43,3.0,3.0,2.21,40,40,-120,-160,-40,10.0,0.0,0.0,1,0,1,1,0,1,2,2,1,1,2,1,2,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1740054648.171101,1740054661.7592075,0,3,1,45,1.42,1,0,5000,1,1740054676244.011,0.7,0.3,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,{},45,7qmz5nfz,,,,,0
17,ni9k8pbc,671ccd472389ecce30562f88,0,12,294,practice_task,WaitPage1,2025-02-20 12:00:19.741512,1,,,0.0,17,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},45,7qmz5nfz,,,,,0
18,n2oiveqm,5adb3e135f327e0001fb329c,0,294,294,submission,Submit,2025-02-20 12:00:20.499837,1,,,0.0,3,,0.0,left,right,,,2,3,option1A.bmp,option1B.bmp,0,option1A.bmp,1,option1B.bmp,2,0,4,4,0,,,1,0,25,27,1,1,0,25,25,1.0,1.0,1.95,0.46,0.43,0.11,40,-60,140,180,180,10.0,0.0,0.0,-1,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1740054442.9243865,1740054463.264301,0,2,1,45,1.09,1,0,5000,1,1740054464654.1912,0.7,0.3,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,{},45,7qmz5nfz,,,,,0
19,hzecnbul,5acd63a20527ba0001c28078,0,294,294,submission,Submit,2025-02-20 12:00:20.697148,1,,,0.0,4,,0.0,right,right,,,2,1,option1A.bmp,option1B.bmp,0,option1B.bmp,2,option1B.bmp,2,2,2,1,3,,,0,0,16,21,0,0,0,22,23,0.63,0.63,1.36,2.82,1.66,1.19,-40,-20,60,200,0,10.0,0.0,0.0,-1,0,0,0,0,2,2,1,1,,,,,0,0,1,1,,,,,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1740054814.2747896,1740054834.9001756,0,4,1,45,0.8,1,0,5000,1,1740054837029.3027,0.7,0.3,option1A.bmp,option1B.bmp,,0,1,0,1,0,0,,,,{},45,7qmz5nfz,,,,,0
20,jh6xk2s8,1JgE0T731E609Z9759qn566Z,0,1,294,instructions,Welcome,2025-02-20 12:00:23.319697,1,,,0.0,20,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},45,7qmz5nfz,,,,,0
21,pojxddvd,5f54d772f5bba984fdf8676e,0,12,294,practice_task,WaitPage1,2025-02-20 12:00:40.556671,1,,,0.0,21,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},45,7qmz5nfz,,,,,0
22,nfgflho1,66585d3f9dec7f7679398387,0,37,294,main_task,WaitPage2,2025-02-20 12:00:42.615026,1,,,0.0,22,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},45,7qmz5nfz,,,,,0
23,sqdi1m8j,60b3d51e5faeb57cea9ecda6,0,294,294,submission,Submit,2025-02-20 12:00:46.183819,1,,,0.0,2,,0.0,left,right,,,1,3,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1A.bmp,1,2,2,1,3,,,0,1,34,39,1,0,1,26,29,0.58,0.58,0.54,0.35,0.6,0.3,-20,60,480,760,740,10.0,0.0,0.0,1,0,0,0,0,2,1,2,1,,,,,0,1,0,1,,,,,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1740054814.1307454,1740054834.8396225,0,4,1,45,0.8,1,0,5000,1,1740054837029.3027,0.7,0.3,option1A.bmp,option1B.bmp,,0,1,0,1,0,0,,,,{},45,7qmz5nfz,,,,,0
24,fd1ublf6,611fa7b279901f96a0e5f2e3,0,294,294,submission,Submit,2025-02-20 12:00:48.334741,1,,,0.0,5,,0.0,right,right,,,2,2,option1A.bmp,option1B.bmp,0,option1B.bmp,2,option1B.bmp,2,3,1,4,0,,,0,0,29,23,0,0,0,21,21,1.04,1.04,0.85,3.0,1.71,3.0,-40,-40,-320,-200,-760,10.0,0.0,0.0,-1,0,1,0,1,2,2,1,2,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1740054442.83136,1740054463.546193,0,2,1,45,1.09,1,0,5000,1,1740054464654.1912,0.7,0.3,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,{},45,7qmz5nfz,,,,,0
25,rrcpin01,667987ee48ef12debe279619,0,294,294,submission,Submit,2025-02-20 12:00:49.443469,1,,,0.0,4,,0.0,left,left,,,2,2,option1B.bmp,option1A.bmp,0,option1B.bmp,2,option1B.bmp,2,0,4,0,4,,,0,0,20,26,0,0,0,22,20,0.74,0.74,0.56,0.95,0.43,0.29,-40,-40,-200,-120,-200,10.0,0.0,0.0,-1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1740055022.4589274,1740055032.8954353,0,5,1,45,0.79,1,0,5000,1,1740055046151.5037,0.7,0.3,option1A.bmp,option1B.bmp,,0,1,0,1,0,0,,,,{},45,7qmz5nfz,,,,,0
26,btd222eb,581f6c63930a280001062e8c,0,294,294,submission,Submit,2025-02-20 12:00:50.001496,1,,,0.0,1,,0.0,,left,left,,1,1,option1B.bmp,option1A.bmp,0,option1B.bmp,2,option1B.bmp,2,3,1,4,0,option1B_tr.bmp,,0,0,23,27,0,0,0,21,25,0.95,0.95,3.0,3.0,1.77,2.64,-20,-20,-140,220,0,10.0,0.0,0.0,-1,1,1,0,0,2,1,2,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1740054442.761554,1740054463.2076113,0,2,1,45,1.09,1,0,5000,1,1740054464654.1912,0.7,0.3,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,{},45,7qmz5nfz,,,,,0
27,3n455dld,6752efd86136ec83b4e576bc,0,37,294,main_task,WaitPage2,2025-02-20 12:01:02.167572,1,,,0.0,27,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},45,7qmz5nfz,,,,,0
28,dgjzw996,622a35c96d9060c175184c93,0,294,294,submission,Submit,2025-02-20 12:01:09.267190,1,,,0.0,5,,0.0,left,right,,,1,1,option1A.bmp,option1B.bmp,0,option1A.bmp,1,option1B.bmp,2,2,2,1,3,,,1,0,21,19,1,1,0,21,15,0.51,0.51,1.24,1.09,0.57,0.56,20,-20,-60,-580,-300,10.0,0.0,0.0,-1,0,0,0,0,1,2,2,1,1,2,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1740054648.1335995,1740054662.6903806,0,3,1,45,1.42,1,0,5000,1,1740054676244.011,0.7,0.3,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,{},45,7qmz5nfz,,,,,0
29,adtxmrx3,5fd2c2c727a4dc0da4da81f1,0,34,294,practice_task,MyPage,2025-02-20 12:01:56.199668,1,,,0.0,29,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},45,7qmz5nfz,,,,,0
30,ps21alne,66502c8dc29366cf9a8b372f,0,294,294,submission,Submit,2025-02-20 12:02:00.992347,1,,,0.0,2,,0.0,left,left,,,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,3,1,3,1,,,1,1,29,30,0,1,1,27,26,0.79,0.79,1.17,0.63,0.69,0.38,60,60,380,200,400,10.0,0.0,0.0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1740055022.4911814,1740055032.9264529,0,5,1,45,0.79,1,0,5000,1,1740055046151.5037,0.7,0.3,option1A.bmp,option1B.bmp,,0,1,0,1,0,0,,,,{},45,7qmz5nfz,,,,,0
31,edoj4m6e,66aa58846eab0c32e99b4065,0,12,294,practice_task,WaitPage1,2025-02-20 12:09:51.435806,1,,,0.0,31,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},45,7qmz5nfz,,,,,0
32,j4dqg56m,5f884590af7e0e2c123d766c,0,12,294,practice_task,WaitPage1,2025-02-20 12:10:39.620093,1,,,0.0,32,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},45,7qmz5nfz,,,,,0
33,fows59u9,676593d5521529ccc9b41e31,0,4,294,instructions,TaskInstructionsPage1,2025-02-20 12:10:53.660092,1,,,0.0,33,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},45,7qmz5nfz,,,,,0
34,obo07kdj,6120e3a34f6ad742437d6c95,0,12,294,practice_task,WaitPage1,2025-02-20 12:31:32.497049,1,,,0.0,34,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},45,7qmz5nfz,,,,,0
35,v21yowca,676ab61ef1439730a67b223f,0,4,294,instructions,TaskInstructionsPage1,2025-02-20 12:45:52.032684,1,,,0.0,35,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},45,7qmz5nfz,,,,,0
36,rm99frtp,,0,0,294,,,,0,,,0.0,36,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},45,7qmz5nfz,,,,,0
37,i9zn9fgd,,0,0,294,,,,0,,,0.0,37,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},45,7qmz5nfz,,,,,0
38,0j4nti57,,0,0,294,,,,0,,,0.0,38,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},45,7qmz5nfz,,,,,0
39,irxopcvx,,0,0,294,,,,0,,,0.0,39,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},45,7qmz5nfz,,,,,0
40,0kpssfx2,,0,0,294,,,,0,,,0.0,40,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},45,7qmz5nfz,,,,,0
1,7ef9csi9,66f4147ffea1a6689de3a7ac,0,143,294,main_task,MyPage,2025-02-20 11:59:05.139128,1,,,0.0,3,,0.0,left,right,left,right,1,1,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1B.bmp,2,3,1,1,3,option1A_tr.bmp,option1B_tr.bmp,1,0,36,24,1,0,1,29,19,,,3.0,3.0,3.0,3.0,-20,20,0,-500,0,10.0,0.0,0.0,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,4,1,46,0.87,0,1,5000,1,1740054860293.8057,0.7,0.3,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,{},46,7qmz5nfz,,,,,0
2,yoaovgqb,5f0f6811a0ed4a11dbc57b79,0,294,294,submission,Submit,2025-02-20 11:59:15.217023,1,,,0.0,4,,0.0,right,,,left,3,1,option1A.bmp,option1B.bmp,0,option1B.bmp,2,option1A.bmp,1,0,4,4,0,,option1A_tr.bmp,0,1,24,30,1,1,0,23,27,2.22,2.22,1.2,0.45,3.0,0.92,60,-20,-40,300,80,10.0,0.0,0.0,-1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1740054466.7736504,1740054477.06487,0,2,1,46,3.35,0,1,5000,1,1740054490573.0103,0.7,0.3,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,{},46,7qmz5nfz,,,,,0
3,n81b3sel,5e459f61418f610891628564,0,4,294,instructions,TaskInstructionsPage1,2025-02-20 11:59:25.500072,1,,,0.0,3,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},46,7qmz5nfz,,,,,0
4,t2y686x0,5b8bf5dd7b334200011da4aa,0,294,294,submission,Submit,2025-02-20 12:00:03.622331,1,,,0.0,1,,0.0,left,left,,,1,1,option1A.bmp,option1B.bmp,0,option1A.bmp,1,option1A.bmp,1,1,3,1,3,,,1,1,41,42,0,0,0,30,31,2.74,2.74,0.58,2.24,0.84,0.32,-20,-20,400,480,480,10.0,0.0,0.0,-1,0,0,0,0,1,2,2,2,2,1,2,2,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1740054678.7343435,1740054699.9152646,0,3,1,46,2.74,0,1,5000,1,1740054702602.6455,0.7,0.3,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,{},46,7qmz5nfz,,,,,0
5,sgtdejfl,5797564b70c76a0001245734,0,294,294,submission,Submit,2025-02-20 12:00:07.118265,1,,,0.0,5,,0.0,left,left,,,1,2,option1A.bmp,option1B.bmp,0,option1A.bmp,1,option1A.bmp,1,3,1,2,2,,,1,1,37,35,0,0,0,26,26,0.48,0.48,0.54,0.37,0.31,0.29,-20,-40,80,300,140,10.0,0.0,0.0,-1,0,0,0,0,1,1,1,2,1,1,2,2,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1740055046.6322885,1740055067.568899,0,5,1,46,0.74,0,1,5000,1,1740055070292.6763,0.7,0.3,option1A.bmp,option1B.bmp,,0,1,0,1,0,0,,,,{},46,7qmz5nfz,,,,,0
6,g1cr713u,5ea00a8a39c0f00008064b2b,0,294,294,submission,Submit,2025-02-20 12:00:08.988551,1,,,0.0,3,,0.0,right,left,,,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,2,3,1,1,3,,,1,0,27,29,1,0,1,20,22,0.58,0.58,1.95,2.79,0.57,0.46,-60,60,-240,-40,-380,10.0,0.0,0.0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1740055046.6655197,1740055067.6235154,0,5,1,46,0.74,0,1,5000,1,1740055070292.6763,0.7,0.3,option1A.bmp,option1B.bmp,,0,1,0,1,0,0,,,,{},46,7qmz5nfz,,,,,0
