participant.label,participant.id_in_session,participant.code,player.id_in_group,player.choice1,player.choice2,player.computer_choice1,player.computer_choice2,player.left_image,player.right_image,player.trial_reward,player.chosen_image_one,player.chosen_image_one_binary,player.chosen_image_two,player.chosen_image_two_binary,player.choice1_with,player.choice1_against,player.choice2_with,player.choice2_against,player.chosen_image_computer,player.chosen_image_computer_two,player.choice1_accuracy,player.choice2_accuracy,player.choice1_accuracy_sum,player.choice2_accuracy_sum,player.switch_vs_stay,player.choice1_reward_binary,player.choice2_reward_binary,player.choice1_reward_binary_sum,player.choice2_reward_binary_sum,player.my_page_load_time,player.initial_choice_time,player.initial_bet_time,player.second_choice_time,player.second_bet_time,player.choice1_earnings,player.choice2_earnings,player.choice1_sum_earnings,player.choice2_sum_earnings,player.bonus_payment_score,player.bonus_payoff,player.total_payoff,player.loss_or_gain,player.computer_choice_one,player.computer_bet_one,player.computer_choice_two,player.computer_bet_two,player.player1_choice_one,player.player2_choice_one,player.player3_choice_one,player.player4_choice_one,player.player1_choice_two,player.player2_choice_two,player.player3_choice_two,player.player4_choice_two,player.player1_choice1_accuracy,player.player2_choice1_accuracy,player.player3_choice1_accuracy,player.player4_choice1_accuracy,player.player1_choice2_accuracy,player.player2_choice2_accuracy,player.player3_choice2_accuracy,player.player4_choice2_accuracy,player.player1_loss_or_gain,player.player2_loss_or_gain,player.player3_loss_or_gain,player.player4_loss_or_gain,player.player1_choice1_computer,player.player2_choice1_computer,player.player3_choice1_computer,player.player4_choice1_computer,player.player1_choice2_computer,player.player2_choice2_computer,player.player3_choice2_computer,player.player4_choice2_computer,player.cumulative_computer_choice_count,group.id_in_subsession,group.trial_number,group.my_page_load_time,group.round_reward_A,group.round_reward_B,group.reward_probability_A,group.reward_probability_B,group.high_percent_image,group.low_percent_image,group.reversal_happened,subsession.round_number,age,education,gender,lsas_p,lsas_s,dass_a,dass_d,dass_s,ssms_cd,ssms_ia,srp_sf_ipm,srp_sf_ca,srp_sf_els,srp_sf_ct,ami_es,ami_sm,ami_ba,ssms,dass,lsas,srp_sf,ami,aq_10,player.main_task_bonus,player.task_understanding,player.task_difficulty,player.engagement,player.influence,player.real_players,player.attention_focus,trial_to_reversal,bet_type,bet
603ab5961f94c168254f7104,2,afizty10,2,left,right,NA,NA,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1A.bmp,1,0.5,0.5,0.75,0.25,NA,NA,0,1,20,13,1,0,1,21,16,1.59,1.23,0.96,0.77,0.54,-40,40,300,-100,20,0,0,1,0,0,0,0,1,2,2,1,1,1,2,1,1,0,0,1,1,1,0,1,1,1,-1,1,0,1,0,0,0,1,0,0,0,2,34,2.12,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,34,26,7,2,12,18,4,8,20,8,3,10,11,16,11,8,11,21,11,32,30,49,40,3,0.2,50,59,55,35,62,95,1,Bet 1,2
603ab5961f94c168254f7104,2,afizty10,2,left,right,NA,NA,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1A.bmp,1,0.5,0.5,0.75,0.25,NA,NA,0,1,20,13,1,0,1,21,16,1.59,1.23,0.96,0.77,0.54,-40,40,300,-100,20,0,0,1,0,0,0,0,1,2,2,1,1,1,2,1,1,0,0,1,1,1,0,1,1,1,-1,1,0,1,0,0,0,1,0,0,0,2,34,2.12,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,34,26,7,2,12,18,4,8,20,8,3,10,11,16,11,8,11,21,11,32,30,49,40,3,0.2,50,59,55,35,62,95,1,Bet 2,2
5e7e1679f8a96f4be83e51e4,3,esmriz5q,2,left,left,NA,NA,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.25,0.75,0.5,0.5,NA,NA,0,0,18,20,0,0,0,25,25,0.54,0.85,0.74,0.81,0.48,-20,-20,440,540,520,0,0,-1,0,0,0,0,1,2,1,1,2,1,2,1,1,0,1,1,0,1,0,1,-1,1,-1,1,0,0,1,0,0,0,1,0,0,3,34,0.71,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,34,40,8,2,45,43,36,37,32,4,4,8,7,11,8,2,13,10,8,108,88,35,25,1,1.23,88,5,75,4,0,94,1,Bet 1,1
5e7e1679f8a96f4be83e51e4,3,esmriz5q,2,left,left,NA,NA,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.25,0.75,0.5,0.5,NA,NA,0,0,18,20,0,0,0,25,25,0.54,0.85,0.74,0.81,0.48,-20,-20,440,540,520,0,0,-1,0,0,0,0,1,2,1,1,2,1,2,1,1,0,1,1,0,1,0,1,-1,1,-1,1,0,0,1,0,0,0,1,0,0,3,34,0.71,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,34,40,8,2,45,43,36,37,32,4,4,8,7,11,8,2,13,10,8,108,88,35,25,1,1.23,88,5,75,4,0,94,1,Bet 2,1
5b7550cb09105000015131ae,6,u7ds9cx2,4,left,left,NA,NA,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.5,0.5,0,1,NA,NA,0,0,28,27,0,0,0,21,20,1.63,0.7,0.52,0.7,0.87,-60,-60,340,220,220,0,0,-1,0,0,0,0,1,2,2,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,2,34,2.12,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,34,36,7,1,12,12,2,2,0,1,4,8,8,8,8,9,17,12,5,4,24,33,38,4,1.17,64,44,42,13,66,54,1,Bet 1,3
5b7550cb09105000015131ae,6,u7ds9cx2,4,left,left,NA,NA,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.5,0.5,0,1,NA,NA,0,0,28,27,0,0,0,21,20,1.63,0.7,0.52,0.7,0.87,-60,-60,340,220,220,0,0,-1,0,0,0,0,1,2,2,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,2,34,2.12,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,34,36,7,1,12,12,2,2,0,1,4,8,8,8,8,9,17,12,5,4,24,33,38,4,1.17,64,44,42,13,66,54,1,Bet 2,3
5ea1dc176205ad0c7c941ca1,7,jmfhfc28,5,left,left,NA,NA,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.75,0.25,0.75,0.25,NA,NA,0,0,17,13,0,0,0,18,16,1.75,2.88,0.95,0.45,0.34,-40,-60,80,-80,-100,0,0,-1,0,0,0,0,2,2,1,2,1,2,2,2,0,0,1,0,1,0,0,0,1,-1,-1,-1,1,1,0,0,1,1,0,0,0,4,34,1.75,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,34,50,7,1,0,0,0,0,0,0,2,13,17,18,9,12,7,6,2,0,0,58,25,2,0,85,40,89,31,51,27,1,Bet 1,2
5ea1dc176205ad0c7c941ca1,7,jmfhfc28,5,left,left,NA,NA,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.75,0.25,0.75,0.25,NA,NA,0,0,17,13,0,0,0,18,16,1.75,2.88,0.95,0.45,0.34,-40,-60,80,-80,-100,0,0,-1,0,0,0,0,2,2,1,2,1,2,2,2,0,0,1,0,1,0,0,0,1,-1,-1,-1,1,1,0,0,1,1,0,0,0,4,34,1.75,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,34,50,7,1,0,0,0,0,0,0,2,13,17,18,9,12,7,6,2,0,0,58,25,2,0,85,40,89,31,51,27,1,Bet 2,3
66742c4307bb2004831faaef,9,799cuz13,3,right,left,NA,NA,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1A.bmp,1,0.25,0.75,0.25,0.75,NA,NA,0,1,18,19,1,0,1,19,18,0.41,0.37,0.51,0.54,1.22,-40,40,160,60,240,0,0,1,0,0,0,0,1,2,1,1,2,2,2,1,1,0,1,1,0,0,0,1,-1,-1,-1,1,0,0,1,0,0,0,1,0,0,3,34,0.71,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,34,31,5,2,21,18,6,10,6,11,6,9,10,12,12,8,12,13,17,22,39,44,33,8,0,49,87,85,67,32,42,1,Bet 1,2
66742c4307bb2004831faaef,9,799cuz13,3,right,left,NA,NA,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1A.bmp,1,0.25,0.75,0.25,0.75,NA,NA,0,1,18,19,1,0,1,19,18,0.41,0.37,0.51,0.54,1.22,-40,40,160,60,240,0,0,1,0,0,0,0,1,2,1,1,2,2,2,1,1,0,1,1,0,0,0,1,-1,-1,-1,1,0,0,1,0,0,0,1,0,0,3,34,0.71,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,34,31,5,2,21,18,6,10,6,11,6,9,10,12,12,8,12,13,17,22,39,44,33,8,0,49,87,85,67,32,42,1,Bet 2,2
66fc6008cda3d277a8978dbf,11,taqn9vla,5,left,left,NA,NA,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.5,0.5,0.25,0.75,NA,NA,1,1,20,21,0,1,1,13,20,0.53,2.7,0.75,0.45,0.94,20,20,-360,180,-180,0,0,1,0,0,0,0,1,2,2,1,2,2,1,2,1,0,0,1,0,0,1,0,-1,-1,1,-1,0,0,0,1,0,0,0,1,0,3,34,0.71,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,34,36,7,2,53,52,12,35,18,4,5,15,14,19,7,4,15,10,9,68,105,56,29,2,0,100,78,100,81,31,100,1,Bet 1,1
66fc6008cda3d277a8978dbf,11,taqn9vla,5,left,left,NA,NA,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.5,0.5,0.25,0.75,NA,NA,1,1,20,21,0,1,1,13,20,0.53,2.7,0.75,0.45,0.94,20,20,-360,180,-180,0,0,1,0,0,0,0,1,2,2,1,2,2,1,2,1,0,0,1,0,0,1,0,-1,-1,1,-1,0,0,0,1,0,0,0,1,0,3,34,0.71,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,34,36,7,2,53,52,12,35,18,4,5,15,14,19,7,4,15,10,9,68,105,56,29,2,0,100,78,100,81,31,100,1,Bet 2,1
5bdcdbe6ee652a0001eff5f2,18,zgc6suv8,4,left,left,NA,NA,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.75,0.25,0.75,0.25,NA,NA,0,0,14,13,0,0,0,15,14,0.37,0.06,0.79,0.14,0.51,-60,-60,-260,-380,-340,0,0,-1,0,0,0,0,2,2,1,2,1,2,2,2,0,0,1,0,1,0,0,0,1,-1,-1,-1,1,1,0,0,1,1,0,0,0,4,34,1.75,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,34,25,5,2,2,4,0,0,0,0,1,7,7,7,11,10,12,11,1,0,6,33,33,4,0,100,80,100,80,50,80,1,Bet 1,3
5bdcdbe6ee652a0001eff5f2,18,zgc6suv8,4,left,left,NA,NA,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.75,0.25,0.75,0.25,NA,NA,0,0,14,13,0,0,0,15,14,0.37,0.06,0.79,0.14,0.51,-60,-60,-260,-380,-340,0,0,-1,0,0,0,0,2,2,1,2,1,2,2,2,0,0,1,0,1,0,0,0,1,-1,-1,-1,1,1,0,0,1,1,0,0,0,4,34,1.75,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,34,25,5,2,2,4,0,0,0,0,1,7,7,7,11,10,12,11,1,0,6,33,33,4,0,100,80,100,80,50,80,1,Bet 2,3
5f2fcda9700ba6032442db9c,27,o1jlxena,4,left,left,NA,NA,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0,1,0.25,0.75,NA,NA,0,0,14,16,0,0,0,17,13,1.07,0.5,0.57,0.34,0.25,-40,-40,-260,-420,-100,0,0,-1,0,0,0,0,1,1,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1,-1,1,1,0,1,0,0,0,1,0,0,0,2,34,1.53,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,34,38,5,2,39,22,2,12,10,4,3,12,19,17,8,11,10,8,7,24,61,57,29,3,0,40,60,100,35,54,50,1,Bet 1,2
5f2fcda9700ba6032442db9c,27,o1jlxena,4,left,left,NA,NA,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0,1,0.25,0.75,NA,NA,0,0,14,16,0,0,0,17,13,1.07,0.5,0.57,0.34,0.25,-40,-40,-260,-420,-100,0,0,-1,0,0,0,0,1,1,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1,-1,1,1,0,1,0,0,0,1,0,0,0,2,34,1.53,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,34,38,5,2,39,22,2,12,10,4,3,12,19,17,8,11,10,8,7,24,61,57,29,3,0,40,60,100,35,54,50,1,Bet 2,2
5c7c38999f29bd0001349ca9,29,260fzc5l,1,right,right,NA,NA,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0,1,0.5,0.5,NA,NA,1,1,24,21,0,1,1,23,16,1.73,0.91,0.98,0.44,0.3,40,40,460,-180,0,0,0,1,0,0,0,0,2,2,2,2,1,1,2,2,0,0,0,0,1,1,0,0,1,1,-1,-1,0,0,0,0,0,0,0,0,0,3,34,1.73,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,34,26,7,2,27,15,24,28,28,10,4,8,16,18,7,6,6,9,14,80,42,50,21,4,0,100,43,64,30,66,39,1,Bet 1,2
5c7c38999f29bd0001349ca9,29,260fzc5l,1,right,right,NA,NA,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0,1,0.5,0.5,NA,NA,1,1,24,21,0,1,1,23,16,1.73,0.91,0.98,0.44,0.3,40,40,460,-180,0,0,0,1,0,0,0,0,2,2,2,2,1,1,2,2,0,0,0,0,1,1,0,0,1,1,-1,-1,0,0,0,0,0,0,0,0,0,3,34,1.73,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,34,26,7,2,27,15,24,28,28,10,4,8,16,18,7,6,6,9,14,80,42,50,21,4,0,100,43,64,30,66,39,1,Bet 2,2
663791040de5898120ca93cd,30,azgqf2m1,2,right,right,NA,NA,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,1,1,17,22,0,1,1,14,21,0.9,1.08,1.23,0.43,0.94,40,20,-340,340,-220,0,0,1,0,0,0,0,1,2,1,1,1,2,1,1,1,0,1,1,1,0,1,1,1,-1,1,1,0,0,0,0,1,1,0,0,0,4,34,1.07,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,34,32,8,1,0,1,0,0,0,0,0,7,8,7,7,3,5,1,0,0,1,30,9,1,0,79,50,78,4,50,100,1,Bet 1,2
663791040de5898120ca93cd,30,azgqf2m1,2,right,right,NA,NA,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,1,1,17,22,0,1,1,14,21,0.9,1.08,1.23,0.43,0.94,40,20,-340,340,-220,0,0,1,0,0,0,0,1,2,1,1,1,2,1,1,1,0,1,1,1,0,1,1,1,-1,1,1,0,0,0,0,1,1,0,0,0,4,34,1.07,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,34,32,8,1,0,1,0,0,0,0,0,7,8,7,7,3,5,1,0,0,1,30,9,1,0,79,50,78,4,50,100,1,Bet 2,1
59479251f236120001ecf9a2,31,m10xhsi3,3,right,left,NA,NA,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1A.bmp,1,0,1,1,0,NA,NA,0,1,25,27,1,0,1,18,20,1.18,1.53,0.69,1.13,0.38,-20,40,80,160,160,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,34,1.57,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,34,55,4,1,44,46,2,16,12,11,2,15,13,15,7,5,17,21,13,30,90,51,43,2,0.23,92,39,68,32,92,0,1,Bet 1,1
59479251f236120001ecf9a2,31,m10xhsi3,3,right,left,NA,NA,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1A.bmp,1,0,1,1,0,NA,NA,0,1,25,27,1,0,1,18,20,1.18,1.53,0.69,1.13,0.38,-20,40,80,160,160,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,34,1.57,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,34,55,4,1,44,46,2,16,12,11,2,15,13,15,7,5,17,21,13,30,90,51,43,2,0.23,92,39,68,32,92,0,1,Bet 2,2
60b3950b9a1de417d37bb8d2,32,kx63pchy,1,left,left,NA,NA,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.5,0.5,NA,NA,1,1,20,18,0,1,1,19,17,1.26,0.29,0.54,0.24,0.28,60,60,60,-60,20,0,0,1,0,0,0,0,1,1,2,1,2,1,2,1,1,1,0,1,0,1,0,1,-1,1,-1,1,1,0,0,0,1,0,0,0,0,2,34,1.53,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,34,32,4,1,30,19,10,16,20,3,5,13,16,10,10,17,14,14,8,46,49,50,45,5,0.13,100,100,100,0,0,50,1,Bet 1,3
60b3950b9a1de417d37bb8d2,32,kx63pchy,1,left,left,NA,NA,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.5,0.5,NA,NA,1,1,20,18,0,1,1,19,17,1.26,0.29,0.54,0.24,0.28,60,60,60,-60,20,0,0,1,0,0,0,0,1,1,2,1,2,1,2,1,1,1,0,1,0,1,0,1,-1,1,-1,1,1,0,0,0,1,0,0,0,0,2,34,1.53,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,34,32,4,1,30,19,10,16,20,3,5,13,16,10,10,17,14,14,8,46,49,50,45,5,0.13,100,100,100,0,0,50,1,Bet 2,3
666f1aec64844fbd48cd89b8,33,qvbeolgo,4,right,right,NA,NA,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.75,0.25,0.25,0.75,NA,NA,0,0,28,29,0,0,0,23,26,0.55,0.74,0.94,0.23,0.22,-40,-40,580,740,740,0,0,-1,0,0,0,0,1,2,2,2,1,1,1,2,1,0,0,0,1,1,1,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,3,34,1.73,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,34,19,0,1,21,21,2,12,8,7,1,16,19,20,8,10,16,12,8,22,42,64,38,5,1.6,100,60,100,0,100,30,1,Bet 1,2
666f1aec64844fbd48cd89b8,33,qvbeolgo,4,right,right,NA,NA,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.75,0.25,0.25,0.75,NA,NA,0,0,28,29,0,0,0,23,26,0.55,0.74,0.94,0.23,0.22,-40,-40,580,740,740,0,0,-1,0,0,0,0,1,2,2,2,1,1,1,2,1,0,0,0,1,1,1,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,3,34,1.73,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,34,19,0,1,21,21,2,12,8,7,1,16,19,20,8,10,16,12,8,22,42,64,38,5,1.6,100,60,100,0,100,30,1,Bet 2,2
677833b592e5cc616ab5f35f,36,bd8q66tg,5,right,right,NA,NA,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.5,0.5,NA,NA,1,1,16,17,0,1,1,17,18,1.53,1.32,1.74,1.75,0.44,40,40,40,-40,-140,0,0,1,0,0,0,0,1,1,1,2,1,2,1,2,1,1,1,0,1,0,1,0,1,-1,1,-1,0,1,0,0,0,1,0,0,0,2,34,1.53,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,34,36,5,2,11,14,0,4,2,2,6,7,7,8,9,6,11,4,8,6,25,32,21,2,0,50,50,50,50,50,50,1,Bet 1,2
677833b592e5cc616ab5f35f,36,bd8q66tg,5,right,right,NA,NA,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.5,0.5,NA,NA,1,1,16,17,0,1,1,17,18,1.53,1.32,1.74,1.75,0.44,40,40,40,-40,-140,0,0,1,0,0,0,0,1,1,1,2,1,2,1,2,1,1,1,0,1,0,1,0,1,-1,1,-1,0,1,0,0,0,1,0,0,0,2,34,1.53,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,34,36,5,2,11,14,0,4,2,2,6,7,7,8,9,6,11,4,8,6,25,32,21,2,0,50,50,50,50,50,50,1,Bet 2,2
66e0184c55c6299d2c7c0101,37,l8ikj48w,2,left,left,NA,NA,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,1,0,NA,NA,1,1,17,16,0,1,1,16,15,1.24,0.74,0.53,0.54,1.78,40,40,-140,-340,-140,0,0,1,0,0,0,0,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,34,1.57,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,34,67,5,1,29,29,2,8,10,3,1,13,12,12,7,6,14,4,4,20,58,45,24,3,0.23,100,0,100,30,100,60,1,Bet 1,2
66e0184c55c6299d2c7c0101,37,l8ikj48w,2,left,left,NA,NA,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,1,0,NA,NA,1,1,17,16,0,1,1,16,15,1.24,0.74,0.53,0.54,1.78,40,40,-140,-340,-140,0,0,1,0,0,0,0,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,34,1.57,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,34,67,5,1,29,29,2,8,10,3,1,13,12,12,7,6,14,4,4,20,58,45,24,3,0.23,100,0,100,30,100,60,1,Bet 2,2
65a3f461bfa22dde98c10436,38,jr2qsqk6,3,left,NA,NA,left,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0,1,0,1,NA,option1B_tr.bmp,0,0,17,22,0,0,0,18,19,1.01,1.07,1.01,3,2.33,-40,-40,20,80,180,0,0,-1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,4,34,1.07,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,34,36,5,2,0,0,0,0,2,0,3,7,10,7,7,5,13,3,3,2,0,32,21,2,0,62,85,99,43,78,62,1,Bet 1,2
65a3f461bfa22dde98c10436,38,jr2qsqk6,3,left,NA,NA,left,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0,1,0,1,NA,option1B_tr.bmp,0,0,17,22,0,0,0,18,19,1.01,1.07,1.01,3,2.33,-40,-40,20,80,180,0,0,-1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,4,34,1.07,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,34,36,5,2,0,0,0,0,2,0,3,7,10,7,7,5,13,3,3,2,0,32,21,2,0,62,85,99,43,78,62,1,Bet 2,2
65031d5ca9f619d9e0412f0a,40,4hbzmque,1,left,NA,NA,left,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,option1A_tr.bmp,1,1,22,24,0,1,1,15,17,1.07,1.71,1.14,3,1.27,20,20,-100,-60,-100,0,0,1,0,0,1,0,1,2,1,1,1,2,1,1,1,0,1,1,1,0,1,1,1,-1,1,1,0,0,0,0,0,1,0,0,1,4,34,1.07,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,34,21,6,1,28,24,4,8,10,5,2,19,19,19,14,7,12,10,7,22,52,73,29,0,0.13,60,71,65,57,63,71,1,Bet 1,1
65031d5ca9f619d9e0412f0a,40,4hbzmque,1,left,NA,NA,left,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,option1A_tr.bmp,1,1,22,24,0,1,1,15,17,1.07,1.71,1.14,3,1.27,20,20,-100,-60,-100,0,0,1,0,0,1,0,1,2,1,1,1,2,1,1,1,0,1,1,1,0,1,1,1,-1,1,1,0,0,0,0,0,1,0,0,1,4,34,1.07,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,34,21,6,1,28,24,4,8,10,5,2,19,19,19,14,7,12,10,7,22,52,73,29,0,0.13,60,71,65,57,63,71,1,Bet 2,1
6773d48f1875062d8ac2c68d,41,nq25vj8v,3,right,left,NA,NA,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1A.bmp,1,0.75,0.25,0.5,0.5,NA,NA,0,1,15,10,1,0,1,18,15,0.68,0.4,1.12,0.35,0.66,-60,60,140,-180,40,0,0,1,0,0,0,0,1,2,2,2,1,1,2,2,1,0,0,0,1,1,0,0,1,1,-1,-1,0,0,0,0,0,0,0,0,0,3,34,1.73,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,34,42,8,2,9,7,2,0,12,4,5,15,19,22,7,7,12,1,9,14,16,64,20,2,1.23,24,68,100,10,16,30,1,Bet 1,3
6773d48f1875062d8ac2c68d,41,nq25vj8v,3,right,left,NA,NA,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1A.bmp,1,0.75,0.25,0.5,0.5,NA,NA,0,1,15,10,1,0,1,18,15,0.68,0.4,1.12,0.35,0.66,-60,60,140,-180,40,0,0,1,0,0,0,0,1,2,2,2,1,1,2,2,1,0,0,0,1,1,0,0,1,1,-1,-1,0,0,0,0,0,0,0,0,0,3,34,1.73,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,34,42,8,2,9,7,2,0,12,4,5,15,19,22,7,7,12,1,9,14,16,64,20,2,1.23,24,68,100,10,16,30,1,Bet 2,3
59dccd61e75b450001a689b7,42,4bubz6fa,5,right,right,NA,NA,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.75,0.25,0.25,0.75,NA,NA,0,0,26,25,0,0,0,23,20,0.8,0.76,1.1,0.43,0.56,-60,-60,540,320,300,0,0,-1,0,0,0,0,1,2,2,2,1,1,1,2,1,0,0,0,1,1,1,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,3,34,1.73,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,34,57,8,1,3,4,0,0,0,1,0,18,17,20,9,6,8,7,1,0,7,65,21,2,1.3,99,60,99,26,100,62,1,Bet 1,3
59dccd61e75b450001a689b7,42,4bubz6fa,5,right,right,NA,NA,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.75,0.25,0.25,0.75,NA,NA,0,0,26,25,0,0,0,23,20,0.8,0.76,1.1,0.43,0.56,-60,-60,540,320,300,0,0,-1,0,0,0,0,1,2,2,2,1,1,1,2,1,0,0,0,1,1,1,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,3,34,1.73,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,34,57,8,1,3,4,0,0,0,1,0,18,17,20,9,6,8,7,1,0,7,65,21,2,1.3,99,60,99,26,100,62,1,Bet 2,3
