participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.choice1,player.choice2,player.computer_choice1,player.computer_choice2,player.bet1,player.bet2,player.left_image,player.right_image,player.trial_reward,player.chosen_image_one,player.chosen_image_one_binary,player.chosen_image_two,player.chosen_image_two_binary,player.choice1_with,player.choice1_against,player.choice2_with,player.choice2_against,player.chosen_image_computer,player.chosen_image_computer_two,player.choice1_accuracy,player.choice2_accuracy,player.choice1_accuracy_sum,player.choice2_accuracy_sum,player.switch_vs_stay,player.choice1_reward_binary,player.choice2_reward_binary,player.choice1_reward_binary_sum,player.choice2_reward_binary_sum,player.my_page_load_time,player.individual_page_load_time,player.initial_choice_time,player.initial_bet_time,player.second_choice_time,player.second_bet_time,player.choice1_earnings,player.choice2_earnings,player.choice1_sum_earnings,player.choice2_sum_earnings,player.bonus_payment_score,player.base_payoff,player.bonus_payoff,player.total_payoff,player.loss_or_gain,player.computer_choice_one,player.computer_bet_one,player.computer_choice_two,player.computer_bet_two,player.player1_choice_one,player.player2_choice_one,player.player3_choice_one,player.player4_choice_one,player.player1_choice_two,player.player2_choice_two,player.player3_choice_two,player.player4_choice_two,player.player1_choice1_accuracy,player.player2_choice1_accuracy,player.player3_choice1_accuracy,player.player4_choice1_accuracy,player.player1_choice2_accuracy,player.player2_choice2_accuracy,player.player3_choice2_accuracy,player.player4_choice2_accuracy,player.player1_loss_or_gain,player.player2_loss_or_gain,player.player3_loss_or_gain,player.player4_loss_or_gain,player.player1_choice1_computer,player.player2_choice1_computer,player.player3_choice1_computer,player.player4_choice1_computer,player.player1_choice2_computer,player.player2_choice2_computer,player.player3_choice2_computer,player.player4_choice2_computer,player.manual_second_choice,player.disconnection_streak,player.is_bot,player.last_connection_time,player.last_check_time,player.consecutive_missed_checks,group.id_in_subsession,group.current_round,group.trial_number,group.my_page_load_time,group.round_reward_A,group.round_reward_B,group.intertrial_interval,group.second_bet_timer_ended_executed,group.next_round_transition_time,group.reward_probability_A,group.reward_probability_B,group.seventy_percent_image,group.thirty_percent_image,group.reversal_rounds,group.bet_container_displayed,group.remaining_images_displayed,group.reversal_happened,group.round_reward_set,group.all_players_loaded,group.players_loaded_count,group.disconnected_players,group.bot_players,group.active_bots,group.disconnection_streaks,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
7,wgoj2wn5,63d53d53a7a7b0379ba289cf,0,294,294,submission,Submit,2025-02-21 12:10:50.867631,1,,,0.0,5,,0.0,right,right,,,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,2,2,2,2,,,0,0,14,16,0,1,1,11,11,0.65,0.65,1.6,1.56,0.75,0.62,60,60,-500,-480,-480,10.0,0.0,0.0,1,0,0,0,0,2,1,1,2,2,1,1,2,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1740142100.2294059,1740142110.7807474,0,7,1,30,1.22,1,0,5000,1,1740142125380.6147,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},30,d51cjua4,,,,,0
8,l282lpix,6266a4e5846e1e41812a0432,0,294,294,submission,Submit,2025-02-21 12:10:58.944942,1,,,0.0,1,,0.0,right,right,,,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,3,1,2,2,,,0,0,15,14,0,1,1,14,13,1.13,1.13,0.51,0.87,1.35,1.0,60,60,-140,-220,-220,10.0,0.0,0.0,1,0,0,0,0,1,1,1,2,2,1,1,2,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1740141341.975709,1740141362.1661592,0,4,1,30,1.32,1,0,5000,1,1740141364564.1975,0.3,0.7,option1B.bmp,option1A.bmp,,1,1,0,1,0,0,,,,{},30,d51cjua4,,,,,0
9,d2w26gok,676d70fb609bf3532889f9f8,0,294,294,submission,Submit,2025-02-21 12:11:08.273769,1,,,0.0,2,,0.0,left,left,,,2,1,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,2,2,2,2,,,0,0,15,13,0,1,1,14,12,1.07,1.07,1.09,1.31,1.06,0.32,40,20,0,-200,-280,10.0,0.0,0.0,1,0,0,0,0,2,1,2,1,2,1,2,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1740142100.5450792,1740142111.0840876,0,7,1,30,1.22,1,0,5000,1,1740142125380.6147,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},30,d51cjua4,,,,,0
10,x412kuv3,5cf765f7b026f40001fe1bc6,0,294,294,submission,Submit,2025-02-21 12:11:09.992659,1,,,0.0,2,,0.0,left,right,,,1,2,option1A.bmp,option1B.bmp,0,option1A.bmp,1,option1B.bmp,2,3,1,1,3,,,0,1,15,15,1,1,0,14,12,1.32,1.32,2.12,1.1,0.97,0.53,20,-40,-80,-300,-180,10.0,0.0,0.0,-1,0,0,0,0,1,1,1,2,1,1,1,2,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1740141342.0813205,1740141362.4046397,0,4,1,30,1.32,1,0,5000,1,1740141364564.1975,0.3,0.7,option1B.bmp,option1A.bmp,,1,1,0,1,0,0,,,,{},30,d51cjua4,,,,,0
11,klze9pxb,60886f033e4f5c214da0c898,0,294,294,submission,Submit,2025-02-21 12:11:11.784915,1,,,0.0,2,,0.0,left,right,,,3,3,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1A.bmp,1,2,2,2,2,,,1,0,19,19,1,0,1,16,18,0.83,0.83,1.35,0.91,1.7,2.72,-60,60,160,160,180,10.0,0.0,0.0,1,0,0,0,0,1,2,2,1,1,2,2,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1740141580.8509188,1740141591.0068915,0,6,1,30,1.25,1,0,5000,1,1740141604306.7046,0.3,0.7,option1B.bmp,option1A.bmp,,1,1,0,1,0,0,,,,{},30,d51cjua4,,,,,0
12,jtdw5vuq,660a6b953836d16312814993,0,294,294,submission,Submit,2025-02-21 12:11:13.107261,1,,,0.0,5,,0.0,right,right,,,3,3,option1A.bmp,option1B.bmp,0,option1B.bmp,2,option1B.bmp,2,2,2,3,1,,,1,1,22,22,0,0,0,19,19,1.31,1.31,0.69,1.45,0.44,0.36,-60,-60,380,440,500,10.0,0.0,0.0,-1,0,0,0,0,1,2,1,2,1,2,2,2,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1740141110.7492437,1740141121.83361,0,2,1,30,1.31,1,0,5000,1,1740141132847.4849,0.3,0.7,option1B.bmp,option1A.bmp,,1,1,0,1,0,0,,,,{},30,d51cjua4,,,,,0
13,x094onuq,676578b520552faa04a8ef83,0,294,294,submission,Submit,2025-02-21 12:11:25.718658,1,,,0.0,3,,0.0,right,right,,,2,1,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,1,3,1,3,,,0,0,16,15,0,1,1,17,16,1.09,1.09,0.58,3.0,0.43,3.0,40,20,220,100,140,10.0,0.0,0.0,1,0,1,0,1,2,2,1,2,2,2,1,2,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1740141271.3915515,1740141291.8430147,0,3,1,30,1.2,1,0,5000,1,1740141293573.326,0.3,0.7,option1B.bmp,option1A.bmp,,1,1,0,1,0,0,,,,{},30,d51cjua4,,,,,0
14,bb8p248w,665971fc694c72b87647f8c9,0,294,294,submission,Submit,2025-02-21 12:11:28.500423,1,,,0.0,4,,0.0,,right,right,,2,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,1,3,1,3,option1A_tr.bmp,,0,0,14,12,0,1,1,15,15,0.79,0.79,3.0,3.0,2.19,0.41,40,60,0,0,120,10.0,0.0,0.0,1,1,1,0,0,2,2,1,2,2,2,1,2,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1740141271.183715,1740141291.5175393,0,3,1,30,1.2,1,0,5000,1,1740141293573.326,0.3,0.7,option1B.bmp,option1A.bmp,,1,1,0,1,0,0,,,,{},30,d51cjua4,,,,,0
15,9mcx4bte,63d3f953f8fb0fe970f0d0c6,0,294,294,submission,Submit,2025-02-21 12:11:29.186309,1,,,0.0,1,,0.0,right,left,,,2,2,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1A.bmp,1,2,2,2,2,,,1,0,16,13,1,0,1,15,14,0.89,0.89,0.53,2.42,0.41,0.4,-40,40,-20,-40,-120,10.0,0.0,0.0,1,0,0,0,0,1,2,1,2,1,2,1,2,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1740141438.590022,1740141449.2906668,0,5,1,30,0.89,1,0,5000,1,1740141463442.8213,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},30,d51cjua4,,,,,0
16,aandwczj,6015966a246e51095f2235e7,0,294,294,submission,Submit,2025-02-21 12:11:34.160944,1,,,0.0,3,,0.0,right,right,,,2,2,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,3,1,2,2,,,0,0,14,16,0,1,1,15,15,0.5,0.5,1.6,0.46,0.23,0.23,40,40,-40,-60,160,10.0,0.0,0.0,1,0,0,0,0,1,2,1,1,2,2,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1740142546.4669716,1740142566.6767554,0,8,1,30,0.92,1,0,5000,1,1740142971114.3423,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},30,d51cjua4,,,,,0
17,pq9n7ai7,58713c5e58ca4c00018ce3ea,0,294,294,submission,Submit,2025-02-21 12:11:35.256949,1,,,0.0,4,,0.0,left,left,,,1,1,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,1,3,2,2,,,0,0,20,19,0,1,1,15,14,0.81,0.81,0.58,0.48,1.42,0.38,20,20,60,-80,-20,10.0,0.0,0.0,1,0,0,0,0,2,1,2,2,1,1,2,2,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1740141438.5491848,1740141449.1092155,0,5,1,30,0.89,1,0,5000,1,1740141463442.8213,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},30,d51cjua4,,,,,0
18,q7lj79qi,5c5c8b70758f310001ed429a,0,294,294,submission,Submit,2025-02-21 12:11:37.848309,1,,,0.0,4,,0.0,left,left,,,3,3,option1B.bmp,option1A.bmp,0,option1B.bmp,2,option1B.bmp,2,1,3,1,3,,,1,1,18,18,0,0,0,15,15,0.43,0.43,0.63,0.85,0.69,0.94,-60,-60,-60,-140,-120,10.0,0.0,0.0,-1,0,0,0,0,2,1,1,1,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1740142100.126435,1740142110.7152405,0,7,1,30,1.22,1,0,5000,1,1740142125380.6147,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},30,d51cjua4,,,,,0
19,98cq6unx,671ce69ff883fe3c3ae81cdf,0,294,294,submission,Submit,2025-02-21 12:11:44.189259,1,,,0.0,4,,0.0,left,,,left,1,2,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,3,1,2,2,,option1A_tr.bmp,0,0,14,14,0,1,1,19,17,1.09,1.09,0.91,0.68,3.0,2.95,20,40,160,240,220,10.0,0.0,0.0,1,0,0,1,0,1,1,1,2,1,2,1,2,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1740141341.9268744,1740141362.1341133,0,4,1,30,1.32,1,0,5000,1,1740141364564.1975,0.3,0.7,option1B.bmp,option1A.bmp,,1,1,0,1,0,0,,,,{},30,d51cjua4,,,,,0
20,r3f2mvc5,66a41543adadffb17baf40b8,0,294,294,submission,Submit,2025-02-21 12:11:45.215968,1,,,0.0,2,,0.0,right,right,,,3,3,option1A.bmp,option1B.bmp,0,option1B.bmp,2,option1B.bmp,2,0,4,0,4,,,1,1,15,13,0,0,0,14,12,0.92,0.92,0.73,0.8,0.51,0.78,-60,-60,-120,-420,-240,10.0,0.0,0.0,-1,0,0,0,0,1,1,1,1,2,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1740142546.6888273,1740142567.192121,0,8,1,30,0.92,1,0,5000,1,1740142971114.3423,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},30,d51cjua4,,,,,0
21,35f0gfq5,5ee637a18976fc391312fe01,0,294,294,submission,Submit,2025-02-21 12:11:45.780790,1,,,0.0,4,,0.0,left,,,left,2,3,option1B.bmp,option1A.bmp,0,option1B.bmp,2,option1B.bmp,2,2,2,1,3,,option1B_tr.bmp,1,1,10,12,0,0,0,11,11,1.2,1.2,2.27,1.63,3.0,2.37,-40,-60,-300,-420,-340,10.0,0.0,0.0,-1,0,0,1,0,1,2,2,1,1,1,2,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1740141581.0560665,1740141591.7252238,0,6,1,30,1.25,1,0,5000,1,1740141604306.7046,0.3,0.7,option1B.bmp,option1A.bmp,,1,1,0,1,0,0,,,,{},30,d51cjua4,,,,,0
22,ro6rix2b,677c2fc7d34ead450c40271e,0,294,294,submission,Submit,2025-02-21 12:11:47.370855,1,,,0.0,5,,0.0,left,left,,,1,1,option1B.bmp,option1A.bmp,0,option1B.bmp,2,option1B.bmp,2,2,2,1,3,,,1,1,17,19,0,0,0,16,14,0.69,0.69,1.4,0.43,0.56,2.7,-20,-20,140,-80,40,10.0,0.0,0.0,-1,0,0,0,0,2,1,2,1,1,1,2,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1740141438.3645864,1740141458.994112,0,5,1,30,0.89,1,0,5000,1,1740141463442.8213,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},30,d51cjua4,,,,,0
23,2kt26ijo,665c471006663c8ee2cd13a6,0,294,294,submission,Submit,2025-02-21 12:11:47.469104,1,,,0.0,1,,0.0,left,,,left,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,1,3,0,4,,option1A_tr.bmp,0,0,17,15,0,1,1,16,14,0.82,0.82,2.7,3.0,3.0,3.0,60,60,340,-100,-20,10.0,0.0,0.0,1,0,1,1,1,2,1,2,2,2,2,2,2,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1740141110.5157676,1740141120.8318148,0,2,1,30,1.31,1,0,5000,1,1740141132847.4849,0.3,0.7,option1B.bmp,option1A.bmp,,1,1,0,1,0,0,,,,{},30,d51cjua4,,,,,0
24,97w7u5oo,662e3e72d494903379b6956a,0,294,294,submission,Submit,2025-02-21 12:12:04.015957,1,,,0.0,1,,0.0,left,left,,,3,3,option1B.bmp,option1A.bmp,0,option1B.bmp,2,option1B.bmp,2,1,3,1,3,,,1,1,25,21,0,0,0,20,14,1.22,1.22,1.87,1.2,0.23,0.35,-60,-60,440,-20,200,10.0,0.0,0.0,-1,0,0,0,0,1,1,2,1,1,1,2,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1740142101.1691084,1740142111.8580546,0,7,1,30,1.22,1,0,5000,1,1740142125380.6147,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},30,d51cjua4,,,,,0
25,sdt13al3,6169ea2f9163a46bf5f356e2,0,294,294,submission,Submit,2025-02-21 12:12:10.575328,1,,,0.0,3,,0.0,left,left,,,1,2,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,2,2,2,2,,,0,0,15,12,0,1,1,14,11,0.81,0.81,1.64,0.82,0.75,0.56,20,40,-160,-380,-100,10.0,0.0,0.0,1,0,0,0,0,2,1,2,1,2,1,2,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1740142100.2684739,1740142110.840764,0,7,1,30,1.22,1,0,5000,1,1740142125380.6147,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},30,d51cjua4,,,,,0
26,ed2rr9g2,666aee590ad93e0d709d8a72,0,294,294,submission,Submit,2025-02-21 12:12:11.356599,1,,,0.0,3,,0.0,left,left,,,2,2,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,3,1,2,2,,,0,0,14,15,0,1,1,15,14,1.0,1.0,0.7,1.94,0.43,0.07,40,40,100,-60,0,10.0,0.0,0.0,1,0,0,0,0,1,1,1,2,1,2,1,2,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1740141341.8768208,1740141362.109667,0,4,1,30,1.32,1,0,5000,1,1740141364564.1975,0.3,0.7,option1B.bmp,option1A.bmp,,1,1,0,1,0,0,,,,{},30,d51cjua4,,,,,0
27,sdjzeasz,66d890366a2497885067a8f8,0,294,294,submission,Submit,2025-02-21 12:12:12.292959,1,,,0.0,5,,0.0,right,right,,,3,3,option1A.bmp,option1B.bmp,0,option1B.bmp,2,option1B.bmp,2,0,4,1,3,,,1,1,17,17,0,0,0,14,12,1.12,1.12,1.04,0.62,0.4,0.54,-60,-60,-140,-340,-340,10.0,0.0,0.0,-1,0,0,0,0,1,1,1,1,1,2,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1740141342.014431,1740141362.218281,0,4,1,30,1.32,1,0,5000,1,1740141364564.1975,0.3,0.7,option1B.bmp,option1A.bmp,,1,1,0,1,0,0,,,,{},30,d51cjua4,,,,,0
28,9cn1einn,138EOT731Ey09Z9L596n5O67,0,1,294,instructions,Welcome,2025-02-21 12:12:15.915864,1,,,0.0,28,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},30,d51cjua4,,,,,0
29,927atwur,62ac71cec3309a48781684eb,0,294,294,submission,Submit,2025-02-21 12:12:20.551865,1,,,0.0,1,,0.0,left,left,,,3,3,option1B.bmp,option1A.bmp,0,option1B.bmp,2,option1B.bmp,2,2,2,2,2,,,1,1,22,22,0,0,0,17,19,1.18,1.18,0.74,0.41,1.08,0.35,-60,-60,360,480,440,10.0,0.0,0.0,-1,0,0,0,0,2,1,1,2,2,1,1,2,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1740141271.326293,1740141291.8750374,0,3,1,30,1.2,1,0,5000,1,1740141293573.326,0.3,0.7,option1B.bmp,option1A.bmp,,1,1,0,1,0,0,,,,{},30,d51cjua4,,,,,0
30,14hvzoea,676582ce8948af9588e17a04,0,294,294,submission,Submit,2025-02-21 12:12:27.506102,1,,,0.0,4,,0.0,right,right,,,1,1,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,3,1,2,2,,,0,0,15,10,0,1,1,14,11,0.56,0.56,1.01,0.62,0.59,0.48,20,20,-120,-300,-240,10.0,0.0,0.0,1,0,0,0,0,1,2,1,1,2,2,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1740142546.4263995,1740142566.6939714,0,8,1,30,0.92,1,0,5000,1,1740142971114.3423,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},30,d51cjua4,,,,,0
31,qwm1t1y4,67713deebb236b91f2cd106a,0,294,294,submission,Submit,2025-02-21 12:13:00.571119,1,,,0.0,5,,0.0,left,left,,,1,1,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,1,3,2,2,,,0,0,18,17,0,1,1,17,18,0.54,0.54,1.25,0.39,0.3,0.29,20,20,180,120,100,10.0,0.0,0.0,1,0,0,0,0,1,2,2,2,1,1,2,2,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1740141580.5888588,1740141600.8835578,0,6,1,30,1.25,1,0,5000,1,1740141604306.7046,0.3,0.7,option1B.bmp,option1A.bmp,,1,1,0,1,0,0,,,,{},30,d51cjua4,,,,,0
32,vnv96hr2,6658b1bc9b9cd1a0f1a2538b,0,294,294,submission,Submit,2025-02-21 12:13:08.396186,1,,,0.0,2,,0.0,left,left,,,3,3,option1B.bmp,option1A.bmp,0,option1B.bmp,2,option1B.bmp,2,2,2,2,2,,,1,1,28,28,0,0,0,21,21,1.17,1.17,1.28,3.0,1.91,0.84,-60,-60,700,720,600,10.0,0.0,0.0,-1,0,1,0,0,2,1,1,2,2,1,1,2,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1740141271.4298224,1740141291.898504,0,3,1,30,1.2,1,0,5000,1,1740141293573.326,0.3,0.7,option1B.bmp,option1A.bmp,,1,1,0,1,0,0,,,,{},30,d51cjua4,,,,,0
33,3skne6e2,677ef0198fc5d8193c009e35,0,294,294,submission,Submit,2025-02-21 12:13:46.720328,1,,,0.0,5,,0.0,right,right,,,2,2,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,3,1,2,2,,,0,0,16,17,0,1,1,15,14,0.32,0.32,2.56,1.2,1.52,0.75,40,40,-140,-140,-220,10.0,0.0,0.0,1,0,0,0,0,1,2,1,1,2,2,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1740142546.79691,1740142566.4389648,0,8,1,30,0.92,1,0,5000,1,1740142971114.3423,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},30,d51cjua4,,,,,0
34,o0rqix5l,6725c4a8e3ab0787551acf38,0,294,294,submission,Submit,2025-02-21 12:14:22.350568,1,,,0.0,3,,0.0,left,left,,,2,1,option1B.bmp,option1A.bmp,0,option1B.bmp,2,option1B.bmp,2,2,2,1,3,,,1,1,11,16,0,0,0,10,15,1.25,1.25,0.94,0.66,0.74,2.61,-40,-20,-440,60,-380,10.0,0.0,0.0,-1,0,0,0,0,1,2,2,1,1,1,2,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1740141581.1456628,1740141591.7465842,0,6,1,30,1.25,1,0,5000,1,1740141604306.7046,0.3,0.7,option1B.bmp,option1A.bmp,,1,1,0,1,0,0,,,,{},30,d51cjua4,,,,,0
35,vna599wr,677302ad15f7e3d0c1725fef,0,294,294,submission,Submit,2025-02-21 12:14:39.315161,1,,,0.0,5,,0.0,,,left,left,2,2,option1B.bmp,option1A.bmp,0,option1B.bmp,2,option1B.bmp,2,2,2,2,2,option1B_tr.bmp,option1B_tr.bmp,1,1,17,18,0,0,0,16,13,1.2,1.2,3.0,0.79,3.0,0.57,-40,-40,60,-80,120,10.0,0.0,0.0,-1,1,0,1,0,2,2,1,1,2,2,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1740141271.5510328,1740141291.931838,0,3,1,30,1.2,1,0,5000,1,1740141293573.326,0.3,0.7,option1B.bmp,option1A.bmp,,1,1,0,1,0,0,,,,{},30,d51cjua4,,,,,0
36,s4ak5ggr,67390dd94909abc2cafc84da,0,294,294,submission,Submit,2025-02-21 12:15:18.107829,1,,,0.0,1,,0.0,right,right,,,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,1,3,2,2,,,0,0,12,12,0,1,1,15,15,0.75,0.75,0.61,0.33,0.41,0.38,60,60,-20,-20,-20,10.0,0.0,0.0,1,0,0,0,0,2,2,2,1,1,2,2,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1740141580.631243,1740141600.929426,0,6,1,30,1.25,1,0,5000,1,1740141604306.7046,0.3,0.7,option1B.bmp,option1A.bmp,,1,1,0,1,0,0,,,,{},30,d51cjua4,,,,,0
37,3avc8cjt,6658d105095fc1ce71c51d57,0,294,294,submission,Submit,2025-02-21 12:29:29.997501,1,,,0.0,1,,0.0,,left,left,,3,3,option1B.bmp,option1A.bmp,0,option1B.bmp,1,option1B.bmp,2,1,3,1,3,option1A_tr.bmp,,1,1,21,20,0,0,0,20,15,0.51,0.51,1.3,3.0,2.23,0.15,-60,-60,160,-40,-60,10.0,0.0,0.0,-1,1,1,0,0,2,1,1,1,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1740142949.3017995,1740142959.6948295,0,8,1,30,0.92,1,0,5000,1,1740142971114.3423,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},30,d51cjua4,,,,,0
38,i1igzr6w,596e000bfb7959000162f52f,0,37,294,main_task,WaitPage2,2025-02-21 12:40:28.004230,1,,,0.0,38,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},30,d51cjua4,,,,,0
39,ocvsx8sk,659c01027a942e6d4d2bd6a4,0,37,294,main_task,WaitPage2,2025-02-21 12:54:15.448457,1,,,0.0,39,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},30,d51cjua4,,,,,0
40,vi1jhn42,5ee3e7eacf39640d3af2521f,0,37,294,main_task,WaitPage2,2025-02-21 13:03:06.612076,1,,,0.0,40,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},30,d51cjua4,,,,,0
1,7p9rk9ro,6765867bd50d390b8e7852db,0,37,294,main_task,WaitPage2,2025-02-21 12:00:15.134699,1,,,0.0,1,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},31,d51cjua4,,,,,0
