participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.choice1,player.choice2,player.computer_choice1,player.computer_choice2,player.bet1,player.bet2,player.left_image,player.right_image,player.trial_reward,player.chosen_image_one,player.chosen_image_one_binary,player.chosen_image_two,player.chosen_image_two_binary,player.choice1_with,player.choice1_against,player.choice2_with,player.choice2_against,player.chosen_image_computer,player.chosen_image_computer_two,player.choice1_accuracy,player.choice2_accuracy,player.choice1_accuracy_sum,player.choice2_accuracy_sum,player.switch_vs_stay,player.choice1_reward_binary,player.choice2_reward_binary,player.choice1_reward_binary_sum,player.choice2_reward_binary_sum,player.my_page_load_time,player.individual_page_load_time,player.initial_choice_time,player.initial_bet_time,player.second_choice_time,player.second_bet_time,player.choice1_earnings,player.choice2_earnings,player.choice1_sum_earnings,player.choice2_sum_earnings,player.bonus_payment_score,player.base_payoff,player.bonus_payoff,player.total_payoff,player.loss_or_gain,player.computer_choice_one,player.computer_bet_one,player.computer_choice_two,player.computer_bet_two,player.player1_choice_one,player.player2_choice_one,player.player3_choice_one,player.player4_choice_one,player.player1_choice_two,player.player2_choice_two,player.player3_choice_two,player.player4_choice_two,player.player1_choice1_accuracy,player.player2_choice1_accuracy,player.player3_choice1_accuracy,player.player4_choice1_accuracy,player.player1_choice2_accuracy,player.player2_choice2_accuracy,player.player3_choice2_accuracy,player.player4_choice2_accuracy,player.player1_loss_or_gain,player.player2_loss_or_gain,player.player3_loss_or_gain,player.player4_loss_or_gain,player.player1_choice1_computer,player.player2_choice1_computer,player.player3_choice1_computer,player.player4_choice1_computer,player.player1_choice2_computer,player.player2_choice2_computer,player.player3_choice2_computer,player.player4_choice2_computer,player.cumulative_computer_choice_count,player.manual_second_choice,player.disconnection_streak,player.is_bot,player.last_connection_time,player.last_check_time,player.consecutive_missed_checks,group.id_in_subsession,group.current_round,group.trial_number,group.my_page_load_time,group.round_reward_A,group.round_reward_B,group.intertrial_interval,group.second_bet_timer_ended_executed,group.next_round_transition_time,group.reward_probability_A,group.reward_probability_B,group.seventy_percent_image,group.thirty_percent_image,group.reversal_rounds,group.bet_container_displayed,group.remaining_images_displayed,group.reversal_happened,group.round_reward_set,group.all_players_loaded,group.players_loaded_count,group.disconnected_players,group.bot_players,group.active_bots,group.disconnection_streaks,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
22,2ury0l9r,NA,0,0,298,NA,NA,NA,0,NA,NA,0,22,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,NA,1,NA,1,0,0,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,10,0,0,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,0,0,NA,0.7,0.3,option1A.bmp,option1B.bmp,NA,0,0,0,0,0,0,NA,NA,NA,{},12,74u25ss6,NA,NA,NA,NA,0
23,qxgvsl5l,NA,0,0,298,NA,NA,NA,0,NA,NA,0,23,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,NA,1,NA,1,0,0,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,10,0,0,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,0,0,NA,0.7,0.3,option1A.bmp,option1B.bmp,NA,0,0,0,0,0,0,NA,NA,NA,{},12,74u25ss6,NA,NA,NA,NA,0
24,ctbu8sn7,NA,0,0,298,NA,NA,NA,0,NA,NA,0,24,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,NA,1,NA,1,0,0,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,10,0,0,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,0,0,NA,0.7,0.3,option1A.bmp,option1B.bmp,NA,0,0,0,0,0,0,NA,NA,NA,{},12,74u25ss6,NA,NA,NA,NA,0
25,p75xw95z,NA,0,0,298,NA,NA,NA,0,NA,NA,0,25,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,NA,1,NA,1,0,0,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,10,0,0,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,0,0,NA,0.7,0.3,option1A.bmp,option1B.bmp,NA,0,0,0,0,0,0,NA,NA,NA,{},12,74u25ss6,NA,NA,NA,NA,0
1,51600f0a,66bfd3867e3dd5e2c19650b9,0,298,298,submission,Submit,2025-03-06T14:59:11Z,1,NA,NA,0,5,NA,0,left,left,NA,NA,2,2,option1A.bmp,option1B.bmp,0,option1A.bmp,1,option1A.bmp,1,0,4,0,4,NA,NA,1,1,7,7,0,0,0,8,7,0.46,0.46,1.15,0.3,0.59,0.65,-40,-40,160,40,240,10,0,0,-1,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1741274488.129295,1741274498.327708,0,4,1,13,0.65,0,1,5000,1,1741274510437.017,0.7,0.3,option1A.bmp,option1B.bmp,NA,1,1,0,1,0,0,NA,NA,NA,{},13,74u25ss6,NA,NA,NA,NA,0
2,ky73j8yc,64137cf15dfe79e9ff198054,0,37,298,main_task,WaitPage2,2025-03-06T14:59:11Z,1,NA,NA,0,2,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,NA,1,NA,1,0,0,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,10,0,0,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,0,0,NA,0.7,0.3,option1A.bmp,option1B.bmp,NA,0,0,0,0,0,0,NA,NA,NA,{},13,74u25ss6,NA,NA,NA,NA,0
3,64b5pb6z,647849063b9fd9be24803727,0,298,298,submission,Submit,2025-03-06T14:59:51Z,1,NA,NA,0,5,NA,0,right,right,NA,NA,3,2,option1B.bmp,option1A.bmp,0,option1A.bmp,1,option1A.bmp,1,4,0,4,0,NA,NA,1,1,10,10,0,0,0,7,7,0.62,0.62,1.98,1.19,0.94,0.55,-60,-40,80,100,60,10,0,0,-1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1741274378.928944,1741274389.2365098,0,3,1,13,0.69,0,1,5000,1,1741274401393.7004,0.7,0.3,option1A.bmp,option1B.bmp,NA,0,1,0,1,0,0,NA,NA,NA,{},13,74u25ss6,NA,NA,NA,NA,0
4,nyi4l86w,666d914c8a386185e18db071,0,298,298,submission,Submit,2025-03-06T15:00:02Z,1,NA,NA,0,1,NA,0,NA,right,right,NA,3,3,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1B.bmp,2,3,1,3,1,option1B_tr.bmp,NA,0,0,6,5,0,1,1,9,5,0.55,0.55,3,1.78,1.72,0.14,60,60,320,-120,300,10,0,0,1,1,0,0,0,2,2,2,1,2,2,2,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1741274488.3313885,1741274508.463627,0,4,1,13,0.65,0,1,5000,1,1741274510437.017,0.7,0.3,option1A.bmp,option1B.bmp,NA,1,1,0,1,0,0,NA,NA,NA,{},13,74u25ss6,NA,NA,NA,NA,0
5,lxmv0a2d,673f6ffebce20832346325de,0,298,298,submission,Submit,2025-03-06T15:00:07Z,1,NA,NA,0,2,NA,0,left,left,NA,NA,2,3,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1B.bmp,2,3,1,3,1,NA,NA,0,0,4,6,0,1,1,6,10,0.65,0.65,1.61,0.82,0.55,0.74,40,60,-80,300,-20,10,0,0,1,0,0,0,0,2,2,2,1,2,2,2,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1741274488.2343228,1741274508.5358796,0,4,1,13,0.65,0,1,5000,1,1741274510437.017,0.7,0.3,option1A.bmp,option1B.bmp,NA,1,1,0,1,0,0,NA,NA,NA,{},13,74u25ss6,NA,NA,NA,NA,0
6,hsmvook6,665d5a08c8e61c18498d08c9,0,298,298,submission,Submit,2025-03-06T15:00:13Z,1,NA,NA,0,3,NA,0,left,left,NA,NA,2,1,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1B.bmp,2,0,4,1,3,NA,NA,0,0,6,7,0,1,1,7,8,1.57,1.57,1.04,0.34,1.4,0.56,40,20,60,100,140,10,0,0,1,0,0,0,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1741274119.2100842,1741274129.9591398,0,2,1,13,2.56,0,1,5000,1,1741274147884.1316,0.7,0.3,option1A.bmp,option1B.bmp,NA,0,1,0,1,0,0,NA,NA,NA,{},13,74u25ss6,NA,NA,NA,NA,0
7,4km1iyi7,6426cfe964863ee2ff26642f,0,298,298,submission,Submit,2025-03-06T15:00:13Z,1,NA,NA,0,2,NA,0,right,right,NA,NA,3,3,option1B.bmp,option1A.bmp,0,option1A.bmp,1,option1A.bmp,1,3,1,2,2,NA,NA,1,1,7,7,0,0,0,5,5,2.56,2.56,2.2,3,1.43,0.48,-60,-60,-200,-220,-300,10,0,0,-1,0,1,0,0,1,2,1,1,1,2,1,2,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1741274120.1657004,1741274130.7635407,0,2,1,13,2.56,0,1,5000,1,1741274147884.1316,0.7,0.3,option1A.bmp,option1B.bmp,NA,0,1,0,1,0,0,NA,NA,NA,{},13,74u25ss6,NA,NA,NA,NA,0
8,wp5thczz,67744dd5d793cc3d79ba38fc,0,298,298,submission,Submit,2025-03-06T15:00:16Z,1,NA,NA,0,3,NA,0,left,left,NA,NA,3,3,option1A.bmp,option1B.bmp,0,option1A.bmp,1,option1A.bmp,1,4,0,4,0,NA,NA,1,1,11,12,0,0,0,9,10,0.69,0.69,0.7,0.99,0.43,0.74,-60,-60,300,420,420,10,0,0,-1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1741274379.0828016,1741274389.344003,0,3,1,13,0.69,0,1,5000,1,1741274401393.7004,0.7,0.3,option1A.bmp,option1B.bmp,NA,0,1,0,1,0,0,NA,NA,NA,{},13,74u25ss6,NA,NA,NA,NA,0
9,2t9swlla,5cad1eef8ed53d00180d2532,0,37,298,main_task,WaitPage2,2025-03-06T15:00:17Z,1,NA,NA,0,9,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,NA,1,NA,1,0,0,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,10,0,0,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,0,0,NA,0.7,0.3,option1A.bmp,option1B.bmp,NA,0,0,0,0,0,0,NA,NA,NA,{},13,74u25ss6,NA,NA,NA,NA,0
10,yp6gatxq,5fbccd88199e4319f7a988d2,0,298,298,submission,Submit,2025-03-06T15:00:20Z,1,NA,NA,0,1,NA,0,left,left,NA,NA,2,2,option1A.bmp,option1B.bmp,0,option1A.bmp,1,option1A.bmp,1,3,1,2,2,NA,NA,1,1,11,10,0,0,0,8,8,2.49,2.49,0.96,0.49,0.37,0.25,-40,-40,180,160,180,10,0,0,-1,0,0,0,0,1,2,1,1,1,2,1,2,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1741274119.871978,1741274130.736772,0,2,1,13,2.56,0,1,5000,1,1741274147884.1316,0.7,0.3,option1A.bmp,option1B.bmp,NA,0,1,0,1,0,0,NA,NA,NA,{},13,74u25ss6,NA,NA,NA,NA,0
11,wce0tmac,62f3b543dce069211e8e982c,0,298,298,submission,Submit,2025-03-06T15:00:24Z,1,NA,NA,0,3,NA,0,right,right,NA,NA,1,1,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1B.bmp,2,3,1,3,1,NA,NA,0,0,7,7,0,1,1,7,7,0.56,0.56,1.11,1.22,0.38,0.42,20,20,20,20,20,10,0,0,1,0,0,0,0,2,2,2,1,2,2,2,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1741274488.3727574,1741274508.6135523,0,4,1,13,0.65,0,1,5000,1,1741274510437.017,0.7,0.3,option1A.bmp,option1B.bmp,NA,1,1,0,1,0,0,NA,NA,NA,{},13,74u25ss6,NA,NA,NA,NA,0
12,ymxk9kdh,6173c5b0aa4bc2370fd2c1f2,0,298,298,submission,Submit,2025-03-06T15:00:27Z,1,NA,NA,0,5,NA,0,right,left,NA,NA,2,2,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,2,3,1,1,3,NA,NA,1,0,5,8,1,0,1,5,10,2.29,2.29,0.45,0.85,0.94,0.71,-40,40,-100,300,100,10,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1741274119.7776127,1741274130.8319137,0,2,1,13,2.56,0,1,5000,1,1741274147884.1316,0.7,0.3,option1A.bmp,option1B.bmp,NA,0,1,0,1,0,0,NA,NA,NA,{},13,74u25ss6,NA,NA,NA,NA,0
13,be5h8zxa,63c80a427dfa1305502df5a8,0,298,298,submission,Submit,2025-03-06T15:00:28Z,1,NA,NA,0,2,NA,0,left,left,NA,NA,3,3,option1A.bmp,option1B.bmp,0,option1A.bmp,1,option1A.bmp,1,4,0,4,0,NA,NA,1,1,3,6,0,0,0,5,5,0.63,0.63,0.98,0.53,0.45,0.39,-60,-60,-220,-200,-200,10,0,0,-1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1741274379.047093,1741274389.287835,0,3,1,13,0.69,0,1,5000,1,1741274401393.7004,0.7,0.3,option1A.bmp,option1B.bmp,NA,0,1,0,1,0,0,NA,NA,NA,{},13,74u25ss6,NA,NA,NA,NA,0
14,0jgxfvxg,6765877a0722b290bb4ab344,0,298,298,submission,Submit,2025-03-06T15:00:28Z,1,NA,NA,0,4,NA,0,left,left,NA,NA,3,3,option1A.bmp,option1B.bmp,0,option1A.bmp,1,option1A.bmp,1,4,0,4,0,NA,NA,1,1,12,11,0,0,0,9,9,0.59,0.59,0.64,1.77,0.32,0.35,-60,-60,220,280,360,10,0,0,-1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1741274379.0115533,1741274399.193827,0,3,1,13,0.69,0,1,5000,1,1741274401393.7004,0.7,0.3,option1A.bmp,option1B.bmp,NA,0,1,0,1,0,0,NA,NA,NA,{},13,74u25ss6,NA,NA,NA,NA,0
15,7kn4zly0,6534cceb3847273f3c9b8239,0,298,298,submission,Submit,2025-03-06T15:00:30Z,1,NA,NA,0,4,NA,0,left,NA,NA,left,2,1,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1B.bmp,2,3,1,3,1,NA,option1B_tr.bmp,0,0,4,4,0,1,1,8,5,0.57,0.57,1.16,1.23,3,3,40,20,160,-100,80,10,0,0,1,0,0,1,1,2,2,2,1,2,2,2,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1741274488.291383,1741274508.4997292,0,4,1,13,0.65,0,1,5000,1,1741274510437.017,0.7,0.3,option1A.bmp,option1B.bmp,NA,1,1,0,1,0,0,NA,NA,NA,{},13,74u25ss6,NA,NA,NA,NA,0
16,0l78zd7k,604541676af7216614098dde,0,298,298,submission,Submit,2025-03-06T15:00:36Z,1,NA,NA,0,1,NA,0,left,left,NA,NA,3,3,option1A.bmp,option1B.bmp,0,option1A.bmp,1,option1A.bmp,1,4,0,4,0,NA,NA,1,1,11,10,0,0,0,9,8,0.48,0.48,1.05,0.43,1.23,0.46,-60,-60,320,220,360,10,0,0,-1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1741274378.8367274,1741274399.0697832,0,3,1,13,0.69,0,1,5000,1,1741274401393.7004,0.7,0.3,option1A.bmp,option1B.bmp,NA,0,1,0,1,0,0,NA,NA,NA,{},13,74u25ss6,NA,NA,NA,NA,0
17,n5v38n2a,5c4f5967aac8be0001716a65,0,298,298,submission,Submit,2025-03-06T15:01:02Z,1,NA,NA,0,4,NA,0,left,left,NA,NA,3,3,option1A.bmp,option1B.bmp,0,option1A.bmp,1,option1A.bmp,1,3,1,2,2,NA,NA,1,1,7,8,0,0,0,5,6,1.96,1.96,0.53,0.09,0.1,1.23,-60,-60,-100,-20,-20,10,0,0,-1,0,0,0,0,1,1,2,1,1,1,2,2,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1741274119.4280398,1741274130.458524,0,2,1,13,2.56,0,1,5000,1,1741274147884.1316,0.7,0.3,option1A.bmp,option1B.bmp,NA,0,1,0,1,0,0,NA,NA,NA,{},13,74u25ss6,NA,NA,NA,NA,0
18,3azjehks,631623dc8a64a7f2d743deac,0,37,298,main_task,WaitPage2,2025-03-06T15:02:52Z,1,NA,NA,0,18,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,NA,1,NA,1,0,0,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,10,0,0,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,0,0,NA,0.7,0.3,option1A.bmp,option1B.bmp,NA,0,0,0,0,0,0,NA,NA,NA,{},13,74u25ss6,NA,NA,NA,NA,0
19,7km46ogx,673d2104b265ff9ce425c9c4,0,37,298,main_task,WaitPage2,2025-03-06T15:12:23Z,1,NA,NA,0,19,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,NA,1,NA,1,0,0,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,10,0,0,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,0,0,NA,0.7,0.3,option1A.bmp,option1B.bmp,NA,0,0,0,0,0,0,NA,NA,NA,{},13,74u25ss6,NA,NA,NA,NA,0
20,42rtk7b2,6670886ad4ccb4bd7531af48,0,37,298,main_task,WaitPage2,2025-03-06T15:21:05Z,1,NA,NA,0,20,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,NA,1,NA,1,0,0,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,10,0,0,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,0,0,NA,0.7,0.3,option1A.bmp,option1B.bmp,NA,0,0,0,0,0,0,NA,NA,NA,{},13,74u25ss6,NA,NA,NA,NA,0
21,ea32yof5,65389f0b0f181197c4218f6d,0,37,298,main_task,WaitPage2,2025-03-06T15:32:32Z,1,NA,NA,0,21,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,NA,1,NA,1,0,0,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,10,0,0,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,0,0,NA,0.7,0.3,option1A.bmp,option1B.bmp,NA,0,0,0,0,0,0,NA,NA,NA,{},13,74u25ss6,NA,NA,NA,NA,0
22,2ury0l9r,NA,0,0,298,NA,NA,NA,0,NA,NA,0,22,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,NA,1,NA,1,0,0,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,10,0,0,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,0,0,NA,0.7,0.3,option1A.bmp,option1B.bmp,NA,0,0,0,0,0,0,NA,NA,NA,{},13,74u25ss6,NA,NA,NA,NA,0
23,qxgvsl5l,NA,0,0,298,NA,NA,NA,0,NA,NA,0,23,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,NA,1,NA,1,0,0,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,10,0,0,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,0,0,NA,0.7,0.3,option1A.bmp,option1B.bmp,NA,0,0,0,0,0,0,NA,NA,NA,{},13,74u25ss6,NA,NA,NA,NA,0
24,ctbu8sn7,NA,0,0,298,NA,NA,NA,0,NA,NA,0,24,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,NA,1,NA,1,0,0,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,10,0,0,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,0,0,NA,0.7,0.3,option1A.bmp,option1B.bmp,NA,0,0,0,0,0,0,NA,NA,NA,{},13,74u25ss6,NA,NA,NA,NA,0
25,p75xw95z,NA,0,0,298,NA,NA,NA,0,NA,NA,0,25,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,NA,1,NA,1,0,0,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,10,0,0,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,0,0,NA,0.7,0.3,option1A.bmp,option1B.bmp,NA,0,0,0,0,0,0,NA,NA,NA,{},13,74u25ss6,NA,NA,NA,NA,0
1,51600f0a,66bfd3867e3dd5e2c19650b9,0,298,298,submission,Submit,2025-03-06T14:59:11Z,1,NA,NA,0,5,NA,0,left,right,NA,NA,3,2,option1A.bmp,option1B.bmp,0,option1A.bmp,1,option1B.bmp,2,2,2,1,3,NA,NA,1,0,8,7,1,1,0,9,7,0.48,0.48,0.64,1.17,0.77,0.27,60,-40,220,0,200,10,0,0,-1,0,0,0,0,2,1,1,2,1,1,1,2,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1741274510.9667556,1741274531.277302,0,4,1,14,0.7,1,0,5000,1,1741274533146.0933,0.7,0.3,option1A.bmp,option1B.bmp,NA,0,1,0,1,0,0,NA,NA,NA,{},14,74u25ss6,NA,NA,NA,NA,0
2,ky73j8yc,64137cf15dfe79e9ff198054,0,37,298,main_task,WaitPage2,2025-03-06T14:59:11Z,1,NA,NA,0,2,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,NA,1,NA,1,0,0,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,10,0,0,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,0,0,NA,0.7,0.3,option1A.bmp,option1B.bmp,NA,0,0,0,0,0,0,NA,NA,NA,{},14,74u25ss6,NA,NA,NA,NA,0
3,64b5pb6z,647849063b9fd9be24803727,0,298,298,submission,Submit,2025-03-06T14:59:51Z,1,NA,NA,0,5,NA,0,left,left,NA,NA,1,1,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,2,2,2,2,NA,NA,1,1,11,11,0,1,1,8,8,1.72,1.72,2.92,1.43,1.34,0.44,20,20,100,120,80,10,0,0,1,0,0,0,0,1,2,2,1,1,2,2,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1741274403.0202992,1741274429.1469436,0,3,1,14,2.13,1,0,5000,1,1741274432304.827,0.7,0.3,option1A.bmp,option1B.bmp,NA,0,1,0,1,0,0,NA,NA,NA,{},14,74u25ss6,NA,NA,NA,NA,0
4,nyi4l86w,666d914c8a386185e18db071,0,298,298,submission,Submit,2025-03-06T15:00:02Z,1,NA,NA,0,1,NA,0,left,right,NA,NA,2,3,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1A.bmp,1,1,3,2,2,NA,NA,0,1,6,6,1,0,1,9,6,0.47,0.47,2.09,1.67,0.59,0.42,-40,60,280,-60,360,10,0,0,1,0,0,0,0,1,1,2,1,1,1,2,2,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1741274510.9316018,1741274531.261155,0,4,1,14,0.7,1,0,5000,1,1741274533146.0933,0.7,0.3,option1A.bmp,option1B.bmp,NA,0,1,0,1,0,0,NA,NA,NA,{},14,74u25ss6,NA,NA,NA,NA,0
